ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
600030.SH,20170519,820,1165.58,0.0,983858.07,0.12
600030.SH,20170512,827,872.44,0.0,983858.07,0.09
600030.SH,20170512,827,872.44,0.0,983858.07,0.09
600030.SH,20170505,809,866.54,0.0,983858.07,0.09
600030.SH,20170505,809,866.54,0.0,983858.07,0.09
600030.SH,20170428,808,872.99,0.0,983858.07,0.09
600030.SH,20170428,808,872.99,0.0,983858.07,0.09
600030.SH,20170421,823,759.68,0.0,983858.07,0.08
600030.SH,20170421,823,759.68,0.0,983858.07,0.08
600030.SH,20170414,811,755.3,0.0,983858.07,0.08
600030.SH,20170414,811,755.3,0.0,983858.07,0.08
600030.SH,20170407,810,764.77,0.0,983858.07,0.08
600030.SH,20170407,810,764.77,0.0,983858.07,0.08
600030.SH,20170331,818,767.26,0.0,983858.07,0.08
600030.SH,20170331,818,767.26,0.0,983858.07,0.08
600030.SH,20170324,805,754.55,0.0,983858.07,0.08
600030.SH,20170324,805,754.55,0.0,983858.07,0.08
600030.SH,20170317,780,757.73,0.0,983858.07,0.08
600030.SH,20170317,780,757.73,0.0,983858.07,0.08
600030.SH,20170310,786,771.85,0.0,983858.07,0.08
600030.SH,20170310,786,771.85,0.0,983858.07,0.08
600030.SH,20170303,779,761.22,0.0,983858.07,0.08
600030.SH,20170303,779,761.22,0.0,983858.07,0.08
600030.SH,20170224,788,764.65,0.0,983858.07,0.08
600030.SH,20170224,788,764.65,0.0,983858.07,0.08
600030.SH,20170217,773,746.31,0.0,983858.07,0.08
600030.SH,20170217,773,746.31,0.0,983858.07,0.08
600030.SH,20170210,781,782.59,0.0,983858.07,0.08
600030.SH,20170210,781,782.59,0.0,983858.07,0.08
600030.SH,20170203,786,784.03,0.0,983858.07,0.08
600030.SH,20170203,786,784.03,0.0,983858.07,0.08
600030.SH,20170126,782,781.85,0.0,983858.07,0.08
600030.SH,20170126,782,781.85,0.0,983858.07,0.08
600030.SH,20170120,795,789.76,0.0,983858.07,0.08
600030.SH,20170120,795,789.76,0.0,983858.07,0.08
600030.SH,20170113,787,787.19,0.0,983858.07,0.08
600030.SH,20170113,787,787.19,0.0,983858.07,0.08
600030.SH,20170106,797,784.34,0.0,983858.07,0.08
600030.SH,20170106,797,784.34,0.0,983858.07,0.08
600030.SH,20161230,800,799.12,0.0,983858.07,0.08
600030.SH,20161230,800,799.12,0.0,983858.07,0.08
600030.SH,20161223,786,829.74,0.0,983858.07,0.08
600030.SH,20161223,786,829.74,0.0,983858.07,0.08
600030.SH,20161216,772,843.92,0.0,983858.07,0.09
600030.SH,20161216,772,843.92,0.0,983858.07,0.09
600030.SH,20161209,725,770.19,0.0,983858.07,0.08
600030.SH,20161209,725,770.19,0.0,983858.07,0.08
600030.SH,20161202,692,738.89,0.0,983858.07,0.08
600030.SH,20161202,692,738.89,0.0,983858.07,0.08
600030.SH,20161125,703,742.62,0.0,983858.07,0.08
600030.SH,20161125,703,742.62,0.0,983858.07,0.08
600030.SH,20161118,696,735.59,0.0,983858.07,0.07
600030.SH,20161118,696,735.59,0.0,983858.07,0.07
600030.SH,20161111,702,1061.66,0.0,983858.07,0.11
600030.SH,20161111,702,1061.66,0.0,983858.07,0.11
600030.SH,20161104,703,1075.72,0.0,983858.07,0.11
600030.SH,20161104,703,1075.72,0.0,983858.07,0.11
600030.SH,20161028,707,1065.72,0.0,983858.07,0.11
600030.SH,20161028,707,1065.72,0.0,983858.07,0.11
600030.SH,20161021,714,2548.46,0.0,983858.07,0.26
600030.SH,20161021,714,2548.46,0.0,983858.07,0.26
600030.SH,20161014,721,2579.94,0.0,983858.07,0.26
600030.SH,20161014,721,2579.94,0.0,983858.07,0.26
600030.SH,20160930,698,2559.39,0.0,983858.07,0.26
600030.SH,20160930,698,2559.39,0.0,983858.07,0.26
600030.SH,20160923,694,2532.3,0.0,983858.07,0.26
600030.SH,20160923,694,2532.3,0.0,983858.07,0.26
600030.SH,20160914,674,2510.44,0.0,983858.07,0.26
600030.SH,20160914,674,2510.44,0.0,983858.07,0.26
600030.SH,20160909,658,2499.53,0.0,983858.07,0.25
600030.SH,20160909,658,2499.53,0.0,983858.07,0.25
600030.SH,20160902,655,2501.62,0.0,983858.07,0.25
600030.SH,20160902,655,2501.62,0.0,983858.07,0.25
600030.SH,20160826,645,2488.8,0.0,983858.07,0.25
600030.SH,20160826,645,2488.8,0.0,983858.07,0.25
600030.SH,20160819,639,4273.29,0.0,983858.07,0.43
600030.SH,20160819,639,4273.29,0.0,983858.07,0.43
600030.SH,20160812,670,4303.74,0.0,983858.07,0.44
600030.SH,20160812,670,4303.74,0.0,983858.07,0.44
600030.SH,20160805,674,3967.85,0.0,983858.07,0.4
600030.SH,20160805,674,3967.85,0.0,983858.07,0.4
600030.SH,20160729,662,3717.41,0.0,983858.07,0.38
600030.SH,20160729,662,3717.41,0.0,983858.07,0.38
600030.SH,20160722,634,3706.98,0.0,983858.07,0.38
600030.SH,20160722,634,3706.98,0.0,983858.07,0.38
600030.SH,20160715,627,2482.66,0.0,983858.07,0.25
600030.SH,20160715,627,2482.66,0.0,983858.07,0.25
600030.SH,20160708,649,2493.59,0.0,983858.07,0.25
600030.SH,20160708,649,2493.59,0.0,983858.07,0.25
600030.SH,20160701,659,2492.26,0.0,983858.07,0.25
600030.SH,20160701,659,2492.26,0.0,983858.07,0.25
600030.SH,20160624,683,2506.03,0.0,983858.07,0.25
600030.SH,20160624,683,2506.03,0.0,983858.07,0.25
600030.SH,20160617,691,2465.88,0.0,983858.07,0.25
600030.SH,20160617,691,2465.88,0.0,983858.07,0.25
600030.SH,20160608,727,976.32,0.0,983858.07,0.1
600030.SH,20160608,727,976.32,0.0,983858.07,0.1
600030.SH,20160603,757,1657.1,0.0,983858.07,0.17
600030.SH,20160603,757,1657.1,0.0,983858.07,0.17
600030.SH,20160527,799,1636.79,0.0,983858.07,0.17
600030.SH,20160527,799,1636.79,0.0,983858.07,0.17
600030.SH,20160520,808,1636.82,0.0,983858.07,0.17
600030.SH,20160520,808,1636.82,0.0,983858.07,0.17
600030.SH,20160513,799,1639.89,0.0,983858.07,0.17
600030.SH,20160513,799,1639.89,0.0,983858.07,0.17
600030.SH,20160506,766,1617.44,0.0,983858.07,0.16
600030.SH,20160506,766,1617.44,0.0,983858.07,0.16
600030.SH,20160429,787,1242.82,0.0,983858.07,0.13
600030.SH,20160429,787,1242.82,0.0,983858.07,0.13
600030.SH,20160422,798,1244.58,0.0,983858.07,0.13
600030.SH,20160422,798,1244.58,0.0,983858.07,0.13
600030.SH,20160415,814,1266.92,0.0,983858.07,0.13
600030.SH,20160415,814,1266.92,0.0,983858.07,0.13
600030.SH,20160408,843,979.91,0.0,983858.07,0.1
600030.SH,20160408,843,979.91,0.0,983858.07,0.1
600030.SH,20160401,843,965.34,0.0,983858.07,0.1
600030.SH,20160401,843,965.34,0.0,983858.07,0.1
600030.SH,20160325,849,965.83,0.0,983858.07,0.1
600030.SH,20160325,849,965.83,0.0,983858.07,0.1
600030.SH,20160318,879,972.7,0.0,983858.07,0.1
600030.SH,20160318,879,972.7,0.0,983858.07,0.1
600030.SH,20160311,887,973.84,0.0,983858.07,0.1
600030.SH,20160311,887,973.84,0.0,983858.07,0.1
600030.SH,20160304,889,974.44,0.0,983858.07,0.1
600030.SH,20160304,889,974.44,0.0,983858.07,0.1
600030.SH,20160226,910,1020.09,0.0,983858.07,0.1
600030.SH,20160226,910,1020.09,0.0,983858.07,0.1
600030.SH,20160219,912,1035.73,0.0,983858.07,0.11
600030.SH,20160219,912,1035.73,0.0,983858.07,0.11
600030.SH,20160205,937,1052.42,0.0,983858.07,0.11
600030.SH,20160205,937,1052.42,0.0,983858.07,0.11
600030.SH,20160129,976,1061.67,0.0,983858.07,0.11
600030.SH,20160129,976,1061.67,0.0,983858.07,0.11
600030.SH,20160122,952,1048.58,0.0,983858.07,0.11
600030.SH,20160122,952,1048.58,0.0,983858.07,0.11
600030.SH,20160115,981,1015.37,0.0,983858.07,0.1
600030.SH,20160115,981,1015.37,0.0,983858.07,0.1
600030.SH,20160108,958,1005.89,0.0,983858.07,0.1
600030.SH,20160108,958,1005.89,0.0,983858.07,0.1
600030.SH,20151231,931,983.15,0.0,983858.07,0.1
600030.SH,20151231,931,983.15,0.0,983858.07,0.1
600030.SH,20151225,1357,1635.65,0.0,983858.07,0.17
600030.SH,20151225,1357,1635.65,0.0,983858.07,0.17
600030.SH,20151218,1025,1021.0,0.0,983858.07,0.1
600030.SH,20151218,1025,1021.0,0.0,983858.07,0.1
600030.SH,20151211,1587,2180.61,0.0,983858.07,0.22
600030.SH,20151211,1587,2180.61,0.0,983858.07,0.22
600030.SH,20151204,1172,886.93,0.0,983858.07,0.09
600030.SH,20151204,1172,886.93,0.0,983858.07,0.09
600030.SH,20151127,1160,890.82,0.0,983858.07,0.09
600030.SH,20151127,1160,890.82,0.0,983858.07,0.09
600030.SH,20151120,949,606.4,0.0,983858.07,0.06
600030.SH,20151120,949,606.4,0.0,983858.07,0.06
600030.SH,20151113,971,635.13,0.0,983858.07,0.06
600030.SH,20151113,971,635.13,0.0,983858.07,0.06
600030.SH,20151106,962,595.15,0.0,983858.07,0.06
600030.SH,20151106,962,595.15,0.0,983858.07,0.06
600030.SH,20151030,1042,674.43,0.0,983858.07,0.07
600030.SH,20151030,1042,674.43,0.0,983858.07,0.07
600030.SH,20151023,1076,684.57,0.0,983858.07,0.07
600030.SH,20151023,1076,684.57,0.0,983858.07,0.07
600030.SH,20151016,1115,664.4,0.0,983858.07,0.07
600030.SH,20151016,1115,664.4,0.0,983858.07,0.07
600030.SH,20151009,1141,680.48,0.0,983858.07,0.07
600030.SH,20151009,1141,680.48,0.0,983858.07,0.07
600030.SH,20150930,1155,685.02,0.0,983858.07,0.07
600030.SH,20150930,1155,685.02,0.0,983858.07,0.07
600030.SH,20150925,1169,703.69,0.0,983858.07,0.07
600030.SH,20150925,1169,703.69,0.0,983858.07,0.07
600030.SH,20150918,1217,727.42,0.0,983858.07,0.07
600030.SH,20150918,1217,727.42,0.0,983858.07,0.07
600030.SH,20150911,1226,709.36,0.0,983858.07,0.07
600030.SH,20150911,1226,709.36,0.0,983858.07,0.07
600030.SH,20150902,1291,715.74,0.0,983858.07,0.07
600030.SH,20150902,1291,715.74,0.0,983858.07,0.07
600030.SH,20150828,1361,1282.94,0.0,983858.07,0.13
600030.SH,20150828,1361,1282.94,0.0,983858.07,0.13
600030.SH,20150821,1638,1489.92,0.0,983858.07,0.15
600030.SH,20150821,1638,1489.92,0.0,983858.07,0.15
600030.SH,20150814,1627,1517.11,0.0,983858.07,0.15
600030.SH,20150814,1627,1517.11,0.0,983858.07,0.15
600030.SH,20150807,1682,1644.39,0.0,983858.07,0.17
600030.SH,20150807,1682,1644.39,0.0,983858.07,0.17
600030.SH,20150731,1733,1704.64,0.0,983858.07,0.17
600030.SH,20150731,1733,1704.64,0.0,983858.07,0.17
600030.SH,20150724,1838,1912.73,0.0,983858.07,0.19
600030.SH,20150724,1838,1912.73,0.0,983858.07,0.19
600030.SH,20150717,1961,1974.04,0.0,983858.07,0.2
600030.SH,20150717,1961,1974.04,0.0,983858.07,0.2
600030.SH,20150710,2152,2183.63,0.0,983858.07,0.22
600030.SH,20150710,2152,2183.63,0.0,983858.07,0.22
600030.SH,20150703,3848,5056.9,0.0,983858.07,0.51
600030.SH,20150703,3848,5056.9,0.0,983858.07,0.51
600030.SH,20150626,2445,2396.0,0.0,983858.07,0.24
600030.SH,20150626,2445,2396.0,0.0,983858.07,0.24
600030.SH,20150619,5953,8978.73,0.0,983858.07,0.91
600030.SH,20150619,5953,8978.73,0.0,983858.07,0.91
600030.SH,20150612,2178,2375.72,0.0,983858.07,0.24
600030.SH,20150612,2178,2375.72,0.0,983858.07,0.24
600030.SH,20150605,2705,3283.4,0.0,983858.07,0.33
600030.SH,20150605,2705,3283.4,0.0,983858.07,0.33
600030.SH,20150529,2167,2375.87,0.0,983858.07,0.24
600030.SH,20150529,2167,2375.87,0.0,983858.07,0.24
600030.SH,20150522,2713,3234.84,0.0,983858.07,0.33
600030.SH,20150522,2713,3234.84,0.0,983858.07,0.33
600030.SH,20150515,2144,2309.66,0.0,983858.07,0.23
600030.SH,20150515,2144,2309.66,0.0,983858.07,0.23
600030.SH,20150508,2960,3699.34,0.0,983858.07,0.38
600030.SH,20150508,2960,3699.34,0.0,983858.07,0.38
600030.SH,20150430,1725,1858.29,0.0,983858.07,0.19
600030.SH,20150430,1725,1858.29,0.0,983858.07,0.19
600030.SH,20150424,1684,1769.47,0.0,983858.07,0.18
600030.SH,20150424,1684,1769.47,0.0,983858.07,0.18
600030.SH,20150417,2640,3292.63,0.0,983858.07,0.33
600030.SH,20150417,2640,3292.63,0.0,983858.07,0.33
600030.SH,20150410,1873,2303.25,0.0,983858.07,0.23
600030.SH,20150410,1873,2303.25,0.0,983858.07,0.23
600030.SH,20150403,1499,1633.27,0.0,983858.07,0.17
600030.SH,20150403,1499,1633.27,0.0,983858.07,0.17
600030.SH,20150327,1437,1541.73,0.0,983858.07,0.16
600030.SH,20150327,1437,1541.73,0.0,983858.07,0.16
600030.SH,20150320,1374,1520.7,0.0,983858.07,0.15
600030.SH,20150320,1374,1520.7,0.0,983858.07,0.15
600030.SH,20150313,3081,4502.93,0.0,983858.07,0.46
600030.SH,20150313,3081,4502.93,0.0,983858.07,0.46
600030.SH,20150306,1251,1099.29,0.0,983858.07,0.11
600030.SH,20150306,1251,1099.29,0.0,983858.07,0.11
600030.SH,20150227,1061,804.82,0.0,983858.07,0.08
600030.SH,20150227,1061,804.82,0.0,983858.07,0.08
600030.SH,20150217,1044,794.46,0.0,983858.07,0.08
600030.SH,20150217,1044,794.46,0.0,983858.07,0.08
600030.SH,20150213,1361,1194.0,0.0,983858.07,0.12
600030.SH,20150213,1361,1194.0,0.0,983858.07,0.12
600030.SH,20150206,1321,1219.16,0.0,983858.07,0.12
600030.SH,20150206,1321,1219.16,0.0,983858.07,0.12
600030.SH,20150130,966,780.52,0.0,983858.07,0.08
600030.SH,20150130,966,780.52,0.0,983858.07,0.08
600030.SH,20150123,911,774.3,0.0,983858.07,0.08
600030.SH,20150123,911,774.3,0.0,983858.07,0.08
600030.SH,20150116,1651,1881.35,0.0,983858.07,0.19
600030.SH,20150116,1651,1881.35,0.0,983858.07,0.19
600030.SH,20150109,886,1104.55,0.0,983858.07,0.11
600030.SH,20150109,886,1104.55,0.0,983858.07,0.11
600030.SH,20141231,468,562.21,0.0,983858.07,0.06
600030.SH,20141231,468,562.21,0.0,983858.07,0.06
600030.SH,20141226,442,577.21,0.0,983858.07,0.06
600030.SH,20141226,442,577.21,0.0,983858.07,0.06
600030.SH,20141219,711,1116.58,0.0,983858.07,0.11
600030.SH,20141219,711,1116.58,0.0,983858.07,0.11
600030.SH,20141212,301,481.04,0.0,983858.07,0.05
600030.SH,20141212,301,481.04,0.0,983858.07,0.05
600030.SH,20141205,253,474.02,0.0,983858.07,0.05
600030.SH,20141205,253,474.02,0.0,983858.07,0.05
600030.SH,20141128,307,719.04,0.0,983858.07,0.07
600030.SH,20141128,307,719.04,0.0,983858.07,0.07
600030.SH,20141121,373,1024.09,0.0,983858.07,0.1
600030.SH,20141121,373,1024.09,0.0,983858.07,0.1
600030.SH,20141114,162,448.39,0.0,983858.07,0.05
600030.SH,20141114,162,448.39,0.0,983858.07,0.05
600030.SH,20141107,129,437.59,0.0,983858.07,0.04
600030.SH,20141107,129,437.59,0.0,983858.07,0.04
600030.SH,20141031,111,412.57,0.0,983858.07,0.04
600030.SH,20141031,111,412.57,0.0,983858.07,0.04
600030.SH,20141024,443,1207.05,0.0,983858.07,0.12
600030.SH,20141024,443,1207.05,0.0,983858.07,0.12
600030.SH,20141017,100,400.0,0.0,983858.07,0.04
600030.SH,20141017,100,400.0,0.0,983858.07,0.04
600030.SH,20141010,87,363.3,0.0,983858.07,0.04
600030.SH,20141010,87,363.3,0.0,983858.07,0.04
600030.SH,20140930,90,356.8,0.0,983858.07,0.04
600030.SH,20140930,90,356.8,0.0,983858.07,0.04
600030.SH,20140926,289,804.96,0.0,983858.07,0.08
600030.SH,20140926,289,804.96,0.0,983858.07,0.08
600030.SH,20140919,150,494.03,0.0,983858.07,0.05
600030.SH,20140919,150,494.03,0.0,983858.07,0.05
600030.SH,20140912,62,340.39,0.0,983858.07,0.03
600030.SH,20140912,62,340.39,0.0,983858.07,0.03
600030.SH,20140905,57,343.62,0.0,983858.07,0.03
600030.SH,20140905,57,343.62,0.0,983858.07,0.03
600030.SH,20140829,187,656.88,0.0,983858.07,0.07
600030.SH,20140829,187,656.88,0.0,983858.07,0.07
600030.SH,20140822,35,221.15,0.0,983858.07,0.02
600030.SH,20140822,35,221.15,0.0,983858.07,0.02
600030.SH,20140815,63,283.94,0.0,983858.07,0.03
600030.SH,20140815,63,283.94,0.0,983858.07,0.03
600030.SH,20140808,36,232.72,0.0,983858.07,0.02
600030.SH,20140808,36,232.72,0.0,983858.07,0.02
600030.SH,20140801,43,245.31,0.0,983858.07,0.02
600030.SH,20140801,43,245.31,0.0,983858.07,0.02
600030.SH,20140725,112,466.5,0.0,983858.07,0.05
600030.SH,20140725,112,466.5,0.0,983858.07,0.05
600030.SH,20140718,33,173.72,0.0,983858.07,0.02
600030.SH,20140718,33,173.72,0.0,983858.07,0.02
600030.SH,20140711,32,181.63,0.0,983858.07,0.02
600030.SH,20140711,32,181.63,0.0,983858.07,0.02
600030.SH,20140704,29,215.6,0.0,983858.07,0.02
600030.SH,20140704,29,215.6,0.0,983858.07,0.02
600030.SH,20140627,28,220.81,0.0,983858.07,0.02
600030.SH,20140627,28,220.81,0.0,983858.07,0.02
600030.SH,20140620,36,243.07,0.0,983858.07,0.02
600030.SH,20140620,36,243.07,0.0,983858.07,0.02
600030.SH,20140613,14,148.47,0.0,983858.07,0.02
600030.SH,20140613,14,148.47,0.0,983858.07,0.02
600030.SH,20140606,15,179.47,0.0,983858.07,0.02
600030.SH,20140606,15,179.47,0.0,983858.07,0.02
600030.SH,20140530,15,606.65,0.0,983858.07,0.06
600030.SH,20140530,15,606.65,0.0,983858.07,0.06
600030.SH,20140523,16,626.45,0.0,983858.07,0.06
600030.SH,20140523,16,626.45,0.0,983858.07,0.06
600030.SH,20140516,16,3579.37,0.0,983858.07,0.36
600030.SH,20140516,16,3579.37,0.0,983858.07,0.36
600030.SH,20140509,14,3546.37,0.0,983858.07,0.36
600030.SH,20140509,14,3546.37,0.0,983858.07,0.36
600030.SH,20140430,13,3545.6,0.0,983858.07,0.36
600030.SH,20140430,13,3545.6,0.0,983858.07,0.36
600030.SH,20140425,12,3545.39,0.0,983858.07,0.36
600030.SH,20140425,12,3545.39,0.0,983858.07,0.36
600030.SH,20140418,12,3545.39,0.0,983858.07,0.36
600030.SH,20140418,12,3545.39,0.0,983858.07,0.36
600030.SH,20140411,12,3545.39,0.0,983858.07,0.36
600030.SH,20140411,12,3545.39,0.0,983858.07,0.36
600030.SH,20140404,11,3541.89,0.0,983858.07,0.36
600030.SH,20140404,11,3541.89,0.0,983858.07,0.36
600030.SH,20140328,11,3541.89,0.0,983858.07,0.36
600030.SH,20140328,11,3541.89,0.0,983858.07,0.36
600030.SH,20140321,11,3541.89,0.0,983858.07,0.36
600030.SH,20140321,11,3541.89,0.0,983858.07,0.36
600030.SH,20140314,12,3641.89,0.0,983858.07,0.37
600030.SH,20140314,12,3641.89,0.0,983858.07,0.37
600030.SH,20140307,12,7739.89,0.0,983858.07,0.79
600030.SH,20140307,12,7739.89,0.0,983858.07,0.79
