ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250731,12.23,0.8709,2.0711,1.2,5.3324,5.4345,0.5531,1.6179,1.6757,7.8904,4.9714,1940591.8198,1940557.185,816045.2412,23733437.9562,23733014.3726
000002.SZ,20250731,6.44,2.3665,3.5519,1.68,,,0.3906,0.2239,0.2404,0.0,,1193070.9471,971681.279,647400.1999,7683376.8993,6257627.4368
000004.SZ,20250731,8.78,2.5623,3.4647,1.08,,,22.2027,11.7808,11.4461,0.0,,13238.0282,12628.8093,9339.3905,116229.8876,110880.9457
000006.SZ,20250731,6.16,1.9544,3.1019,0.97,,,1.5463,1.3712,1.1192,0.0,,134999.5046,134998.7396,85059.9248,831596.9483,831592.2359
000007.SZ,20250731,7.09,1.5974,2.6012,0.69,43.535,42.679,13.5688,7.9938,6.8346,0.0,,34644.8044,34644.8044,21275.216,245631.6632,245631.6632
000008.SZ,20250731,2.77,2.2396,3.6783,1.32,,,2.5168,3.614,3.5415,0.0,,271637.7683,271623.3929,165381.5472,752436.6182,752396.7983
000009.SZ,20250731,9.1,1.0444,1.5934,0.77,135.9642,86.7907,2.3226,1.1603,1.1682,0.4945,,257921.3965,257602.0465,168846.8425,2347084.7082,2344178.6232
000010.SZ,20250731,3.51,10.2714,11.9146,1.82,228.9993,110.6929,13.6326,4.7915,4.572,0.0,,114965.2292,73155.4111,63065.8311,403527.9545,256775.493
000011.SZ,20250731,8.47,1.5023,4.2288,1.59,,,1.4995,1.8463,1.7894,3.6836,,59597.9092,52647.5543,18702.6342,504794.2909,445924.7849
000012.SZ,20250731,4.78,1.3546,2.2315,0.98,55.0204,,1.1005,0.9497,1.0069,5.2301,1.4398,307069.2107,195926.7327,118930.4879,1467790.8271,936529.7823
000014.SZ,20250731,12.42,4.914,7.4473,1.5,182.7907,,1.8626,8.3994,19.3813,1.7391,,24204.6224,24204.6224,15971.0154,300621.4102,300621.4102
000016.SZ,20250731,4.83,4.0144,5.9758,1.66,,,4.9118,1.0464,1.0387,0.0,,240794.5408,159659.38,107257.1368,1163037.6321,771154.8054
000017.SZ,20250731,6.17,3.0834,3.9011,0.97,252.4315,217.6813,12.1677,7.3332,6.7748,0.0,,68918.4933,30298.4965,23947.6218,425227.1037,186941.7234
000019.SZ,20250731,6.81,2.0246,3.1127,0.75,24.1271,22.251,1.6223,1.4602,1.4196,2.9369,2.2026,115253.5254,41621.6407,27071.6427,784876.508,283443.3732
000020.SZ,20250731,13.12,3.5443,10.3775,2.19,101.1227,99.6624,9.0704,4.549,4.5887,0.0,,28316.1227,18116.5391,6187.5497,371507.5298,237688.993
000021.SZ,20250731,18.58,2.7539,4.2054,1.28,31.1666,29.3633,2.4453,1.9556,1.9247,0.6997,1.0226,156058.7588,156040.3088,102184.4311,2899571.7385,2899228.9375
