ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250707,12.78,0.7706,1.8325,1.13,5.5722,5.6789,0.5779,1.6906,1.751,7.5509,4.7575,1940591.8198,1940557.185,816045.2412,24800763.457,24800320.8243
000002.SZ,20250707,6.52,1.2405,1.8619,1.47,,,0.3954,0.2267,0.2434,0.0,,1193070.9471,971681.279,647400.1999,7778822.5751,6335361.9391
000004.SZ,20250707,9.21,6.6696,9.0187,2.25,,,23.29,12.3578,12.0066,0.0,,13238.0282,12628.8093,9339.3905,121922.2397,116311.3337
000006.SZ,20250707,6.35,1.9349,3.0709,1.07,,,1.594,1.4134,1.1537,0.0,,134999.5046,134998.7396,85059.9248,857246.8542,857241.9965
000007.SZ,20250707,7.23,2.5604,4.1694,1.51,44.3946,43.5218,13.8367,8.1517,6.9696,0.0,,34644.8044,34644.8044,21275.216,250481.9358,250481.9358
000008.SZ,20250707,2.84,2.2549,3.7034,1.47,,,2.5804,3.7053,3.631,0.0,,271637.7683,271623.3929,165381.5472,771451.262,771410.4358
000009.SZ,20250707,8.89,0.6979,1.0697,0.62,132.8266,84.7879,2.269,1.1335,1.1412,0.5062,0.5062,257921.3965,255377.589,166622.385,2292921.2149,2270306.7662
000010.SZ,20250707,2.98,2.1731,2.1767,0.77,194.4211,93.9786,11.5741,4.068,3.8816,0.0,,114965.2292,55093.1361,55003.5561,342596.383,164177.5456
000011.SZ,20250707,8.62,2.1065,5.9297,3.56,,,1.5261,1.8789,1.8211,3.6195,,59597.9092,52647.5543,18702.6342,513733.9773,453821.9181
000012.SZ,20250707,4.75,0.7301,1.2027,0.7,54.675,,1.0765,0.9437,1.0006,5.2632,5.2632,307069.2107,195926.7327,118930.4879,1458578.7508,930651.9803
000014.SZ,20250707,12.43,6.7953,10.2985,3.71,182.9379,,1.8641,8.4062,19.3969,1.7377,,24204.6224,24204.6224,15971.0154,300863.4564,300863.4564
