ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250519,11.37,0.4284,1.0188,0.72,4.9574,5.0523,0.5059,1.5041,1.5579,8.4872,8.4872,1940591.8198,1940557.185,816045.2412,22064528.9911,22064135.1935
000002.SZ,20250519,6.8,0.5781,0.8677,0.86,,,0.4124,0.2364,0.2539,0.0,,1193070.9471,971693.5865,647412.5074,8112882.4403,6607516.3882
000004.SZ,20250519,8.59,8.2937,11.2149,0.77,,,21.7222,11.5259,11.1984,0.0,,13238.0282,12628.8093,9339.3905,113714.6622,108481.4719
000006.SZ,20250519,6.96,7.5285,11.9484,4.04,,,1.7472,1.5492,1.2645,0.0,,134999.5046,134998.7396,85059.9248,939596.552,939591.2276
000007.SZ,20250519,7.44,2.2439,3.654,0.88,45.6841,44.7859,14.2386,8.3885,7.172,0.0,,34644.8044,34644.8044,21275.216,257757.3447,257757.3447
000008.SZ,20250519,2.86,2.2843,3.7517,0.37,,,2.5986,3.7314,3.6566,0.0,,271637.7683,271623.3929,165381.5472,776884.0173,776842.9037
000009.SZ,20250519,8.09,0.481,0.7376,0.72,120.8737,77.1579,2.0648,1.0315,1.0385,0.5562,0.5562,257921.3965,255143.0324,166387.8284,2086584.0977,2064107.1321
000010.SZ,20250519,2.93,2.7158,2.7204,0.86,191.159,92.4018,11.3799,3.9997,3.8165,0.0,,114965.2292,52595.1361,52505.5561,336848.1216,154103.7488
000011.SZ,20250519,8.71,2.6745,7.5288,4.17,,,1.542,1.8986,1.8401,3.5821,3.5821,59597.9092,52647.5543,18702.6342,519097.7891,458560.198
000012.SZ,20250519,4.78,0.3186,0.5249,0.68,55.0204,,1.0833,0.9497,1.0069,5.2301,5.2301,307069.2107,195926.7327,118930.4879,1467790.8271,936529.7823
000014.SZ,20250519,11.88,4.7368,7.1787,2.18,174.8433,,1.7816,8.0342,18.5386,1.8182,1.8182,24204.6224,24204.6224,15971.0154,287550.9141,287550.9141
000016.SZ,20250519,5.34,4.972,7.3993,1.28,,,5.4304,1.1569,1.1484,0.0,,240794.5408,159659.38,107284.6868,1285842.8479,852581.0892
000017.SZ,20250519,6.5,3.8316,4.8478,0.87,265.9327,229.3239,12.8184,7.7254,7.1371,0.0,,68918.4933,30298.4965,23947.6218,447970.2065,196940.2273
000019.SZ,20250519,6.88,3.1718,4.8766,1.35,24.3751,22.4797,1.5824,1.4752,1.4342,2.907,2.907,115253.5254,41621.6407,27071.6427,792944.2548,286356.888
000020.SZ,20250519,12.15,1.2446,3.6441,1.33,93.6464,92.294,8.3998,4.2127,4.2494,0.0,,28316.1227,18116.5391,6187.5497,344040.8908,220115.9501
000021.SZ,20250519,17.9,0.7485,1.1429,0.75,30.026,28.2887,2.2983,1.884,1.8542,0.7263,0.7263,156058.7588,156042.3713,102186.4936,2793451.7825,2793158.4463
000025.SZ,20250519,17.38,2.8197,6.9379,1.05,54.8328,55.245,4.254,2.8664,3.4305,0.1784,0.1784,43105.832,39277.832,15963.3846,749179.3602,682648.7202
000026.SZ,20250519,12.76,8.8913,16.0724,0.87,23.4969,27.2277,1.5003,1.3139,1.3627,3.1357,3.1357,40576.4007,36476.9323,20179.1996,517754.8729,465445.6561
000027.SZ,20250519,6.5,0.3178,1.2649,0.81,15.4218,13.7334,0.9471,0.7503,0.7472,2.1538,2.1538,475738.9916,475738.9916,119510.6804,3092303.4454,3092303.4454
000028.SZ,20250519,25.15,0.4273,1.1792,0.82,21.7864,24.0624,0.7778,0.1882,0.1902,2.7038,2.7038,55656.5077,47805.3712,17321.1225,1399761.1687,1202305.0857
000029.SZ,20250519,17.33,0.6668,2.2606,1.07,,,4.8877,43.074,25.8638,0.0,,101166.0,89166.0,26301.7736,1753206.78,1545246.78
000030.SZ,20250519,6.23,0.8607,3.0055,1.11,16.0465,16.0362,1.338,0.6589,0.6644,3.9611,3.9611,174164.3085,169241.1857,48469.4824,1085043.642,1054372.5869
