ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250806,12.46,0.3558,0.8461,0.52,5.4327,5.5367,0.5635,1.6483,1.7072,7.7448,4.8796,1940591.8198,1940557.185,816045.2412,24179774.0747,24179342.5251
000002.SZ,20250806,6.44,0.585,0.8781,0.47,,,0.3906,0.2239,0.2404,0.0,,1193070.9471,971681.279,647400.1999,7683376.8993,6257627.4368
000004.SZ,20250806,9.08,2.6064,3.5244,0.94,,,22.9613,12.1833,11.8372,0.0,,13238.0282,12628.8093,9339.3905,120201.2961,114669.5884
000006.SZ,20250806,6.27,1.5486,2.4578,1.03,,,1.574,1.3956,1.1392,0.0,,134999.5046,134998.7396,85059.9248,846446.8938,846442.0973
000007.SZ,20250806,7.15,2.2734,3.7021,1.37,43.9034,43.0402,13.6836,8.0615,6.8925,0.0,,34644.8044,34644.8044,21275.216,247710.3515,247710.3515
000008.SZ,20250806,2.81,1.2525,2.0571,0.83,,,2.5532,3.6662,3.5927,0.0,,271637.7683,271623.3929,165381.5472,763302.1289,763261.734
000009.SZ,20250806,9.1,0.6101,0.9307,0.64,135.9642,86.7907,2.3226,1.1603,1.1682,0.4945,,257921.3965,257602.0465,168846.8425,2347084.7082,2344178.6232
000010.SZ,20250806,4.1,10.4954,12.1745,0.9,267.4921,129.2994,15.9242,5.5969,5.3405,0.0,,114965.2292,73155.4111,63065.8311,471357.4397,299937.1855
000011.SZ,20250806,8.58,1.9748,5.5589,2.12,,,1.519,1.8702,1.8127,3.6364,,59597.9092,52647.5543,18702.6342,511350.0609,451716.0159
000012.SZ,20250806,4.79,0.5518,0.9091,0.7,55.1355,,1.1028,0.9517,1.009,5.2192,1.4368,307069.2107,195926.7327,118930.4879,1470861.5193,938489.0496
000014.SZ,20250806,12.45,2.1263,3.2224,0.63,183.2322,,1.8671,8.4197,19.4281,1.7349,,24204.6224,24204.6224,15971.0154,301347.5489,301347.5489
000016.SZ,20250806,4.9,1.3983,2.0815,0.49,,,4.983,1.0616,1.0538,0.0,,240794.5408,159659.38,107257.1368,1179893.2499,782330.962
000017.SZ,20250806,6.32,2.4545,3.1054,1.0,258.5684,222.9734,12.4635,7.5114,6.9395,0.0,,68918.4933,30298.4965,23947.6218,435564.8777,191486.4979
000019.SZ,20250806,6.9,1.2558,1.9307,0.77,24.4459,22.5451,1.6437,1.4795,1.4384,2.8986,2.1739,115253.5254,41621.6407,27071.6427,795249.3253,287189.3208
000020.SZ,20250806,13.78,2.0718,6.0661,0.81,106.2097,104.6759,9.5267,4.7778,4.8195,0.0,,28316.1227,18116.5391,6187.5497,390196.1708,249645.9088
000021.SZ,20250806,18.71,1.6287,2.487,0.89,31.3847,29.5688,2.4624,1.9693,1.9381,0.6948,1.0155,156058.7588,156040.3088,102184.4311,2919859.3771,2919514.1776
000025.SZ,20250806,17.1,1.4515,3.5714,1.11,53.9494,54.355,4.2905,2.8202,3.3753,0.1813,0.5848,43105.832,39277.832,15963.3846,737109.7272,671650.9272
000026.SZ,20250806,17.15,7.1327,12.8935,1.18,31.5809,36.5952,2.1159,1.766,1.8315,2.333,2.3324,40576.4007,36476.9323,20179.1996,695885.272,625579.3889
000027.SZ,20250806,6.59,0.3314,1.3194,0.81,15.6353,13.9235,0.9816,0.7607,0.7576,2.1244,2.2762,475738.9916,475738.9916,119510.6804,3135119.9546,3135119.9546
000028.SZ,20250806,25.67,0.7236,2.0802,0.7,22.2368,24.5599,0.8029,0.1921,0.1942,2.649,1.4258,55656.5077,47805.3712,16629.1269,1428702.5527,1227163.8787
000029.SZ,20250806,20.2,0.5093,1.7265,0.86,,,5.6972,50.2074,30.1471,0.0,,101166.0,89166.0,26301.7736,2043553.2,1801153.2
