ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250715,12.73,0.933,2.2187,1.0,5.5504,5.6567,0.5757,1.684,1.7442,7.5805,4.7761,1940591.8198,1940557.185,816045.2412,24703733.8661,24703292.9651
000002.SZ,20250715,6.6,1.5657,2.3499,1.08,,,0.4003,0.2295,0.2464,0.0,,1193070.9471,971681.279,647400.1999,7874268.2509,6413096.4414
000004.SZ,20250715,8.72,3.2958,4.4566,0.87,,,22.0509,11.7003,11.3678,0.0,,13238.0282,12628.8093,9339.3905,115435.6059,110123.2171
000006.SZ,20250715,6.29,2.0865,3.3114,0.96,,,1.579,1.4001,1.1428,0.0,,134999.5046,134998.7396,85059.9248,849146.8839,849142.0721
000007.SZ,20250715,6.98,2.5507,4.1537,1.47,42.8596,42.0169,13.3583,7.8698,6.7286,0.0,,34644.8044,34644.8044,21275.216,241820.7347,241820.7347
000008.SZ,20250715,2.79,2.706,4.4443,1.15,,,2.535,3.6401,3.5671,0.0,,271637.7683,271623.3929,165381.5472,757869.3736,757829.2662
000009.SZ,20250715,8.72,0.6082,0.9278,0.7,130.2866,83.1665,2.2256,1.1119,1.1194,0.5161,0.5161,257921.3965,257602.0465,168846.8425,2249074.5775,2246289.8455
000010.SZ,20250715,3.73,34.8102,34.8669,2.64,243.3526,117.6309,14.4871,5.0918,4.8585,0.0,,114965.2292,55093.1361,55003.5561,428820.3049,205497.3977
000011.SZ,20250715,8.79,1.306,3.6764,0.83,,,1.5562,1.916,1.857,3.5495,,59597.9092,52647.5543,18702.6342,523865.6219,462772.0023
000012.SZ,20250715,4.78,0.9415,1.5511,0.82,55.0204,,1.0833,0.9497,1.0069,5.2301,5.2301,307069.2107,195926.7327,118930.4879,1467790.8271,936529.7823
000014.SZ,20250715,12.08,5.9365,8.9969,0.77,177.7868,,1.8116,8.1695,18.8507,1.7881,,24204.6224,24204.6224,15971.0154,292391.8386,292391.8386
000016.SZ,20250715,4.98,5.4023,8.0417,1.35,,,5.0643,1.0789,1.071,0.0,,240794.5408,159659.38,107257.1368,1199156.8132,795103.7124
000017.SZ,20250715,6.36,3.9773,5.032,1.39,260.2049,224.3846,12.5424,7.559,6.9834,0.0,,68918.4933,30298.4965,23947.6218,438321.6174,192698.4377
000019.SZ,20250715,6.75,2.5368,3.9002,1.3,23.9145,22.055,1.608,1.4473,1.4071,2.963,2.2222,115253.5254,41621.6407,27071.6427,777961.2965,280946.0747
000020.SZ,20250715,13.26,1.7318,5.0707,0.9,102.2018,100.7258,9.1672,4.5975,4.6376,0.0,,28316.1227,18116.5391,6187.5497,375471.787,240225.3085
000021.SZ,20250715,18.58,2.3211,3.5444,0.83,31.1666,29.3633,2.4453,1.9556,1.9247,0.6997,1.0226,156058.7588,156040.3088,102184.4311,2899571.7385,2899228.9375
000025.SZ,20250715,17.22,1.9067,4.6915,1.11,54.328,54.7364,4.3206,2.84,3.3989,0.18,0.5807,43105.832,39277.832,15963.3846,742282.427,676364.267
000026.SZ,20250715,16.45,7.5602,13.6661,0.76,30.2919,35.1015,2.0296,1.6939,1.7567,2.4323,2.4316,40576.4007,36476.9323,20179.1996,667481.7915,600045.5363
000027.SZ,20250715,6.62,0.5375,2.1396,0.74,15.7065,13.9869,0.9861,0.7642,0.761,2.1148,2.2659,475738.9916,475738.9916,119510.6804,3149392.1244,3149392.1244
000028.SZ,20250715,25.0,0.8815,2.5342,1.27,21.6564,23.9189,0.782,0.1871,0.1891,2.72,1.464,55656.5077,47805.3712,16629.1269,1391412.6925,1195134.28
000029.SZ,20250715,19.78,1.4461,4.9025,1.0,,,5.5787,49.1635,29.5203,0.0,,101166.0,89166.0,26301.7736,2001063.48,1763703.48
000030.SZ,20250715,5.87,0.4523,1.6323,1.04,14.9297,14.9202,1.3075,0.613,0.6182,4.2589,2.5887,171981.0845,167057.9617,46286.2584,1009528.966,980630.2352
