ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250814,12.2,0.6395,1.5208,1.45,5.3193,5.4211,0.5517,1.6139,1.6716,7.9098,4.9836,1940591.8198,1940557.185,816045.2412,23675220.2016,23674797.657
000002.SZ,20250814,6.43,1.2364,1.8558,1.64,,,0.39,0.2235,0.2401,0.0,,1193070.9471,971681.279,647400.1999,7671446.1899,6247910.624
000004.SZ,20250814,8.78,2.9779,4.0267,1.08,,,22.2027,11.7808,11.4461,0.0,,13238.0282,12628.8093,9339.3905,116229.8876,110880.9457
000006.SZ,20250814,7.14,7.4771,11.8669,1.17,,,1.7923,1.5893,1.2973,0.0,,134999.5046,134998.7396,85059.9248,963896.4628,963891.0007
000007.SZ,20250814,7.28,2.0763,3.381,0.6,44.7017,43.8228,13.9324,8.2081,7.0178,0.0,,34644.8044,34644.8044,21275.216,252214.176,252214.176
000008.SZ,20250814,2.85,2.6553,4.3611,0.79,,,2.5895,3.7184,3.6438,0.0,,271637.7683,271623.3929,165381.5472,774167.6397,774126.6698
000009.SZ,20250814,8.94,1.0625,1.621,1.49,133.5736,85.2648,2.2818,1.1399,1.1476,0.5034,,257921.3965,257602.0465,168846.8425,2305817.2847,2302962.2957
000010.SZ,20250814,4.44,17.021,19.5184,1.06,289.6744,140.0218,17.2447,6.061,5.7833,0.0,,114965.2292,78155.4111,68155.4111,510445.6176,347010.0253
000011.SZ,20250814,10.3,13.2231,37.2229,2.35,,,1.8235,2.2451,2.1761,3.0291,,59597.9092,52647.5543,18702.6342,613858.4648,542269.8093
000012.SZ,20250814,4.72,0.8645,1.4242,1.47,54.3297,,1.0867,0.9378,0.9943,5.2966,1.4581,307069.2107,195926.7327,118930.4879,1449366.6745,924774.1783
000014.SZ,20250814,14.45,17.5341,26.5735,1.98,212.6671,,2.167,9.7723,22.5491,1.4948,,24204.6224,24204.6224,15971.0154,349756.7937,349756.7937
000016.SZ,20250814,5.34,6.2315,9.276,0.7,,,5.4304,1.1569,1.1484,0.0,,240794.5408,159659.38,107257.1368,1285842.8479,852581.0892
000017.SZ,20250814,6.4,5.9441,7.5204,0.89,261.8415,225.7959,12.6212,7.6065,7.0273,0.0,,68918.4933,30298.4965,23947.6218,441078.3571,193910.3776
000019.SZ,20250814,6.92,2.5508,3.9218,1.27,24.5168,22.6104,1.6485,1.4838,1.4425,2.8902,2.1676,115253.5254,41621.6407,27071.6427,797554.3958,288021.7536
000020.SZ,20250814,13.87,2.4306,7.1165,0.6,106.9033,105.3595,9.5889,4.809,4.851,0.0,,28316.1227,18116.5391,6187.5497,392744.6218,251276.3973
000021.SZ,20250814,19.1,2.7118,4.1411,0.98,32.0389,30.1851,2.5137,2.0103,1.9785,0.6806,0.9948,156058.7588,156040.3088,102184.4311,2980722.2931,2980369.8981
000025.SZ,20250814,17.47,4.0783,10.0346,0.85,55.1167,55.5311,4.3833,2.8812,3.4483,0.1774,0.5724,43105.832,39277.832,15963.3846,753058.885,686183.725
000026.SZ,20250814,19.63,13.7314,24.8217,1.06,36.1477,41.8871,2.4219,2.0213,2.0963,2.0383,2.0377,40576.4007,36476.9323,20179.1996,796514.7457,716042.181
000027.SZ,20250814,6.68,0.4971,1.9787,0.94,15.8489,14.1137,0.995,0.7711,0.7679,2.0958,2.2455,475738.9916,475738.9916,119510.6804,3177936.4639,3177936.4639
000028.SZ,20250814,25.59,0.8913,2.5624,1.29,22.1675,24.4834,0.8004,0.1915,0.1936,2.6573,1.4302,55656.5077,47805.3712,16629.1269,1424250.032,1223339.449
000029.SZ,20250814,22.2,1.1389,3.8609,1.21,,,6.2613,55.1784,33.132,0.0,,101166.0,89166.0,26301.7736,2245885.2,1979485.2
000030.SZ,20250814,6.07,0.6809,2.4575,1.09,15.4384,15.4285,1.352,0.6339,0.6392,4.1186,2.5034,171981.0845,167057.9617,46286.2584,1043925.1829,1014041.8275
000031.SZ,20250814,3.07,0.5738,1.8677,1.28,,,1.2709,0.3677,0.3553,0.0,,428631.3339,428630.4701,131681.1819,1315898.1951,1315895.5432
000032.SZ,20250814,24.2,3.6715,8.4127,1.04,83.5196,98.841,4.3564,0.4086,0.4266,0.4545,0.4959,113795.9234,110151.2632,48072.6799,2753861.3463,2665660.5694
000034.SZ,20250814,41.5,9.8462,10.5318,1.54,39.2155,40.1572,2.8133,0.2303,0.2259,0.9875,0.6378,71126.0675,59436.8043,55567.3592,2951731.8013,2466627.3785
000035.SZ,20250814,4.29,0.8567,1.2266,1.54,38.3184,58.3239,0.9914,1.893,1.9083,0.4674,0.7835,250078.3182,242579.4086,169420.3439,1072835.9851,1040665.6629
000036.SZ,20250814,4.07,4.0794,6.4566,1.93,141.0334,221.3354,1.1815,13.434,13.2941,0.0,,140381.8725,140115.0983,88526.4724,571354.2211,570268.4501
000037.SZ,20250814,9.1,3.4889,5.9081,0.85,250.3621,141.827,3.7205,12.3826,13.035,0.0,,60276.2596,33890.815,20013.5196,548513.9624,308406.4165
000039.SZ,20250814,8.0,2.2189,2.8747,1.64,14.5139,12.5681,0.9131,0.2428,0.238,0.2721,2.2,539252.0385,230140.7141,177640.7141,4314016.308,1841125.7128
000042.SZ,20250814,8.82,1.918,4.1136,1.47,,,1.6895,1.3562,1.5972,0.0,,66483.1139,66413.1202,30965.6689,586381.0646,585763.7202
000045.SZ,20250814,11.29,4.7998,9.8395,0.89,63.9875,63.9253,1.9473,1.7146,1.7061,0.5757,0.6289,50652.1849,45700.0849,22293.1413,571863.1675,515953.9585
000048.SZ,20250814,16.04,0.9397,2.2127,0.73,11.9162,11.022,2.0128,1.427,1.4638,2.3202,4.4556,53028.225,52675.975,22370.8801,850572.729,844922.639
000049.SZ,20250814,23.34,1.5508,2.8457,1.05,21.7366,21.4866,1.3815,0.4304,0.4248,1.928,1.4139,38463.8534,38453.4862,20955.5893,897746.3384,897504.3679
000050.SZ,20250814,9.51,0.8497,1.7016,1.09,,,0.8538,0.6978,0.6863,0.0,,245774.7661,245771.8636,122725.874,2337318.0256,2337290.4228
000055.SZ,20250814,4.15,1.9443,2.3667,1.43,30.7746,35.2655,0.7298,1.0073,1.0454,1.9277,1.2048,107387.4227,67585.4429,55524.4019,445657.8042,280479.588
000056.SZ,20250814,2.94,22.8206,28.5408,2.57,,,30.6867,5.2851,5.7613,0.0,,118252.822,90372.8783,72260.1883,347663.2967,265696.2622
000058.SZ,20250814,9.04,2.7855,9.506,0.85,296.3173,312.8468,5.5296,6.5032,6.7239,0.3319,0.1383,123120.0672,98471.1604,28854.8422,1113005.4075,890179.29
000059.SZ,20250814,5.3,1.8808,3.5512,1.29,,,0.8092,0.245,0.2528,0.2642,0.3396,159944.2537,159944.2537,84712.3362,847704.5446,847704.5446
000060.SZ,20250814,4.94,1.5746,2.4496,1.27,17.0666,16.5513,1.3565,0.3087,0.3191,1.1336,1.7611,373760.1761,373754.5511,240248.4813,1846375.2699,1846347.4824
000061.SZ,20250814,6.74,0.7608,2.1116,1.09,29.7717,30.4123,1.8242,2.0322,1.8691,1.632,1.0386,169696.4131,169693.3006,61139.8363,1143753.8243,1143732.846
000062.SZ,20250814,26.3,2.5222,8.313,0.92,129.1635,105.338,4.0084,1.253,1.2106,1.711,1.635,104590.9322,104492.9326,31704.0486,2750741.5169,2748164.1274
000063.SZ,20250814,34.81,2.553,3.3509,1.28,19.7649,20.4639,2.4017,1.3728,1.3462,1.9619,1.7725,478353.4887,402737.371,306843.331,16651484.9416,14019287.8845
000065.SZ,20250814,12.08,3.9573,7.5038,0.75,12.3318,13.4466,1.3261,0.6783,0.7306,0.7123,1.2243,107138.5874,97496.2288,51416.3105,1294234.1358,1177754.4439
000066.SZ,20250814,18.13,21.1462,35.9601,2.84,,,5.3471,4.1178,4.062,0.0,,322579.9088,314179.3331,184751.8223,5848373.7465,5696071.3091
000068.SZ,20250814,3.67,2.4498,4.3783,0.76,281.7469,190.9824,5.3476,3.6587,3.7613,0.0,,100667.1464,100667.1464,56326.7969,369448.4273,369448.4273
000069.SZ,20250814,2.27,1.1305,2.2488,1.72,,,0.3757,0.3354,0.3573,0.0,,803775.8053,689826.7141,346774.7179,1824571.078,1565906.641
000070.SZ,20250814,10.99,18.4579,29.661,1.32,,,6.6574,2.244,2.3961,0.0,,90034.476,88859.4676,55296.9683,989478.8912,976565.5489
000078.SZ,20250814,2.65,1.5473,2.8822,0.95,,,3.8332,0.23,0.2355,0.0,,263112.3257,262644.1138,140999.601,697247.6631,696006.9016
000088.SZ,20250814,4.55,0.9669,2.2492,1.16,17.5329,16.8387,1.3514,29.8117,30.8994,3.297,2.8571,519948.3346,316289.4468,135970.4341,2365764.9224,1439116.9829
000089.SZ,20250814,7.18,0.5611,1.3039,0.89,33.2352,28.7968,1.3068,3.1069,3.0262,1.3928,1.6713,205076.9509,205074.2403,88244.6871,1472452.5075,1472433.0454
000090.SZ,20250814,3.59,1.3926,2.3047,0.95,10.8095,11.9033,0.5972,0.3141,0.3121,6.9638,2.7855,186854.5434,186845.9934,112899.5706,670807.8108,670777.1163
000096.SZ,20250814,12.04,1.9634,4.273,1.02,65.5664,60.7854,2.2879,3.2148,3.5748,0.4568,0.6229,52800.0,51084.8,23472.9623,635712.0,615060.992
000099.SZ,20250814,22.85,3.5478,5.7809,1.08,58.4584,57.0164,3.3347,8.194,8.0515,0.3575,0.547,77577.0137,77577.0137,47609.5662,1772634.763,1772634.763
000100.SZ,20250814,4.4,1.3374,1.3827,1.24,55.6019,37.2179,1.5277,0.5276,0.5271,1.7275,1.1364,1976537.2873,1809674.5896,1750390.4891,8696764.0641,7962568.1942
000151.SZ,20250814,12.75,1.93,2.926,1.36,,,12.662,3.5076,4.2915,0.0,,33737.0728,30793.4695,20311.8595,430147.6782,392616.7361
000153.SZ,20250814,7.01,3.4491,4.8826,0.67,20.2572,21.4565,1.6149,0.7604,0.7937,1.5286,1.4265,46477.3722,45294.3722,31996.8047,325806.3791,317513.5491
