ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250616,11.79,0.6052,1.4392,1.03,5.1406,5.239,0.5332,1.5597,1.6154,8.1849,5.1569,1940591.8198,1940557.185,816045.2412,22879577.5554,22879169.2112
000002.SZ,20250616,6.57,1.3403,2.0117,1.47,,,0.3984,0.2284,0.2453,0.0,,1193070.9471,971681.279,647400.1999,7838476.1224,6383946.003
000004.SZ,20250616,9.5,3.5885,4.8524,0.59,,,24.0234,12.7469,12.3847,0.0,,13238.0282,12628.8093,9339.3905,125761.2679,119973.6884
000006.SZ,20250616,6.79,1.717,2.7251,0.75,,,1.7045,1.5114,1.2337,0.0,,134999.5046,134998.7396,85059.9248,916646.6362,916641.4419
000007.SZ,20250616,7.86,1.2963,2.1109,0.62,48.2631,47.3141,15.0424,8.862,7.5769,0.0,,34644.8044,34644.8044,21275.216,272308.1626,272308.1626
000008.SZ,20250616,2.77,0.9676,1.5892,0.57,,,2.5168,3.614,3.5415,0.0,,271637.7683,271623.3929,165381.5472,752436.6182,752396.7983
000009.SZ,20250616,8.09,0.4915,0.7537,0.52,120.8737,77.1579,2.0648,1.0315,1.0385,0.5562,0.5562,257921.3965,255143.0324,166387.8284,2086584.0977,2064107.1321
000010.SZ,20250616,3.14,3.7875,3.7936,0.78,204.8598,99.0244,12.1956,4.2864,4.09,0.0,,114965.2292,55093.1361,55003.5561,360990.8197,172992.4474
000011.SZ,20250616,8.49,0.7349,2.0689,0.82,,,1.5031,1.8506,1.7937,3.6749,3.6749,59597.9092,52647.5543,18702.6342,505986.2491,446977.736
000012.SZ,20250616,4.59,0.391,0.6441,0.88,52.8334,,1.0402,0.9119,0.9669,5.4466,5.4466,307069.2107,195926.7327,118930.4879,1409447.6771,899303.7031
000014.SZ,20250616,11.58,4.5431,6.8852,0.75,170.428,,1.7366,7.8313,18.0705,1.8653,,24204.6224,24204.6224,15971.0154,280289.5274,280289.5274
000016.SZ,20250616,4.7,1.16,1.7264,0.48,,,4.7796,1.0182,1.0108,0.0,,240794.5408,159659.38,107284.6868,1131734.3418,750399.086
000017.SZ,20250616,7.11,8.3318,10.5413,0.84,290.8895,250.8451,14.0214,8.4504,7.8069,0.0,,68918.4933,30298.4965,23947.6218,490010.4874,215422.3101
000019.SZ,20250616,6.86,1.8767,2.8853,0.83,24.3042,22.4144,1.5778,1.4709,1.43,2.9155,2.9155,115253.5254,41621.6407,27071.6427,790639.1842,285524.4552
000020.SZ,20250616,12.53,1.4798,4.3327,0.35,96.5753,95.1806,8.6625,4.3444,4.3823,0.0,,28316.1227,18116.5391,6187.5497,354801.0174,227000.2349
