ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250729,12.34,0.5219,1.2411,0.67,5.3804,5.4834,0.558,1.6324,1.6908,7.8201,4.9271,1940591.8198,1940557.185,816045.2412,23946903.0563,23946475.6629
000002.SZ,20250729,6.81,1.0224,1.5346,0.67,,,0.413,0.2368,0.2542,0.0,,1193070.9471,971681.279,647400.1999,8124813.1498,6617149.51
000004.SZ,20250729,8.8,1.569,2.1216,0.63,,,22.2532,11.8076,11.4721,0.0,,13238.0282,12628.8093,9339.3905,116494.6482,111133.5218
000006.SZ,20250729,6.34,1.8503,2.9366,0.93,,,1.5915,1.4112,1.1519,0.0,,134999.5046,134998.7396,85059.9248,855896.8592,855892.0091
000007.SZ,20250729,7.19,1.5511,2.5258,0.64,44.149,43.281,13.7602,8.1066,6.931,0.0,,34644.8044,34644.8044,21275.216,249096.1436,249096.1436
000008.SZ,20250729,2.83,1.3537,2.2233,0.58,,,2.5713,3.6923,3.6183,0.0,,271637.7683,271623.3929,165381.5472,768734.8843,768694.2019
000009.SZ,20250729,9.21,1.2323,1.8801,0.87,137.6077,87.8399,2.3507,1.1743,1.1823,0.4886,,257921.3965,257602.0465,168846.8425,2375456.0618,2372514.8483
000010.SZ,20250729,3.46,3.8831,4.5043,0.34,225.7372,109.1161,13.4384,4.7232,4.5068,0.0,,114965.2292,73155.4111,63065.8311,397779.693,253117.7224
000011.SZ,20250729,8.85,1.0071,2.8349,1.08,,,1.5668,1.9291,1.8697,3.5254,,59597.9092,52647.5543,18702.6342,527441.4964,465930.8556
000012.SZ,20250729,4.92,0.9891,1.6295,0.5,56.6318,,1.1327,0.9775,1.0364,5.0813,1.3988,307069.2107,195926.7327,118930.4879,1510780.5166,963959.5249
000014.SZ,20250729,12.7,4.0821,6.1865,1.41,186.9116,,1.9046,8.5888,19.8183,1.7008,,24204.6224,24204.6224,15971.0154,307398.7045,307398.7045
000016.SZ,20250729,4.91,1.9379,2.8847,0.94,,,4.9931,1.0637,1.0559,0.0,,240794.5408,159659.38,107257.1368,1182301.1953,783927.5558
000017.SZ,20250729,6.31,4.167,5.2721,1.37,258.1593,222.6206,12.4437,7.4995,6.9285,0.0,,68918.4933,30298.4965,23947.6218,434875.6927,191183.5129
000019.SZ,20250729,6.87,2.0537,3.1575,0.72,24.3396,22.4471,1.6366,1.4731,1.4321,2.9112,2.1834,115253.5254,41621.6407,27071.6427,791791.7195,285940.6716
000020.SZ,20250729,13.48,1.476,4.3216,0.88,103.8974,102.397,9.3193,4.6738,4.7146,0.0,,28316.1227,18116.5391,6187.5497,381701.334,244210.9471
000021.SZ,20250729,19.08,2.14,3.2678,1.12,32.0053,30.1535,2.5111,2.0082,1.9764,0.6813,0.9958,156058.7588,156040.3088,102184.4311,2977601.1179,2977249.0919
000025.SZ,20250729,17.2,1.5965,3.9281,0.83,54.2649,54.6728,4.3156,2.8367,3.395,0.1802,0.5814,43105.832,39277.832,15963.3846,741420.3104,675578.7104
000026.SZ,20250729,17.88,5.7884,10.4634,0.93,32.9251,38.1529,2.206,1.8411,1.9094,2.2378,2.2371,40576.4007,36476.9323,20179.1996,725506.0445,652207.5495
000027.SZ,20250729,6.65,0.311,1.2381,0.63,15.7777,14.0503,0.9906,0.7676,0.7645,2.1053,2.2556,475738.9916,475738.9916,119510.6804,3163664.2941,3163664.2941
000028.SZ,20250729,25.76,0.8011,2.3029,0.74,22.3148,24.646,0.8057,0.1928,0.1948,2.6398,1.4208,55656.5077,47805.3712,16629.1269,1433711.6384,1231466.3621
000029.SZ,20250729,19.16,0.5151,1.7462,1.08,,,5.4039,47.6225,28.595,0.0,,101166.0,89166.0,26301.7736,1938340.56,1708420.56
000030.SZ,20250729,6.04,0.5162,1.8631,1.01,15.3621,15.3523,1.3453,0.6308,0.6361,4.1391,2.5159,171981.0845,167057.9617,46286.2584,1038765.7504,1009030.0887
000031.SZ,20250729,3.16,0.9758,3.7799,0.77,,,1.3082,0.3784,0.3657,0.0,,428631.3339,400288.7169,103339.4287,1354475.0151,1264912.3454
000032.SZ,20250729,22.93,4.0999,9.3942,1.37,79.1366,93.6539,4.1278,0.3872,0.4042,0.4797,0.5233,113795.9234,110151.2632,48072.6799,2609340.5236,2525768.4652
000034.SZ,20250729,39.47,3.4483,3.6884,0.79,37.2973,38.1929,2.6757,0.219,0.2148,1.0383,0.6706,71126.0675,59436.8043,55567.3592,2807345.8842,2345970.6657
000035.SZ,20250729,4.39,0.805,1.1526,0.95,39.2116,59.6834,1.0067,1.9371,1.9528,0.4568,,250078.3182,242579.4086,169420.3439,1097843.8169,1064923.6038
000036.SZ,20250729,3.78,0.8166,1.2925,0.65,130.9843,205.5646,1.0973,12.4767,12.3469,0.0,,140381.8725,140115.0983,88526.4724,530643.4781,529635.0716
000037.SZ,20250729,9.26,2.797,4.7365,0.61,254.764,144.3206,3.786,12.6003,13.2641,0.0,,60276.2596,33890.815,20013.5196,558158.1639,313828.9469
000039.SZ,20250729,8.39,1.7523,2.2701,0.71,15.2214,13.1808,0.9576,0.2547,0.2496,0.2594,2.0977,539252.0385,230140.7141,177640.7141,4524324.603,1930880.5913
000042.SZ,20250729,8.4,1.4299,3.0668,1.05,,,1.6091,1.2916,1.5211,0.0,,66483.1139,66413.1202,30965.6689,558458.1568,557870.2097
000045.SZ,20250729,10.67,1.153,2.3637,0.85,60.4735,60.4148,1.8403,1.6204,1.6124,0.6092,0.6654,50652.1849,45700.0849,22293.1413,540458.8129,487619.9059
000048.SZ,20250729,15.98,1.712,4.0311,0.79,11.8716,10.9808,2.0052,1.4217,1.4583,2.3289,4.4724,53028.225,52675.975,22370.8801,847391.0355,841762.0805
000049.SZ,20250729,23.4,1.3012,2.3877,0.72,21.7924,21.5418,1.385,0.4315,0.4259,1.9231,1.4103,38463.8534,38453.4862,20955.5893,900054.1696,899811.5771
000050.SZ,20250729,9.38,0.7162,1.4343,1.21,,,0.8421,0.6883,0.6769,0.0,,245774.7661,245771.8636,122725.874,2305367.306,2305340.0806
000055.SZ,20250729,4.3,1.2367,1.5053,0.7,31.8869,36.5401,0.7562,1.0437,1.0832,1.8605,1.1628,107387.4227,67585.4429,55524.4019,461765.9176,290617.4045
000056.SZ,20250729,3.11,3.3121,4.1424,0.89,,,32.4611,5.5907,6.0944,0.0,,118252.822,90372.8783,72260.1883,367766.2764,281059.6515
000058.SZ,20250729,8.36,1.2352,4.2152,1.15,274.0279,289.3141,5.1137,6.014,6.2181,0.3589,0.1495,123120.0672,98471.1604,28854.8422,1029283.7618,823218.9009
000059.SZ,20250729,5.37,2.4706,4.6648,0.87,,,0.7726,0.2483,0.2504,0.2607,0.3352,159944.2537,159944.2537,84712.3362,858900.6424,858900.6424
000060.SZ,20250729,4.92,1.0585,1.6467,0.6,16.9975,16.4843,1.351,0.3074,0.3178,1.1382,1.7683,373760.1761,373754.5511,240248.4813,1838900.0664,1838872.3914
000061.SZ,20250729,6.55,0.8566,2.3776,1.18,28.9325,29.5549,1.7728,1.9749,1.8164,1.6794,1.0687,169696.4131,169693.3006,61139.8363,1111511.5058,1111491.1189
000062.SZ,20250729,26.47,1.5681,5.1683,0.86,129.9984,106.0189,4.0343,1.2611,1.2184,1.7,1.6245,104590.9322,104492.9326,31704.0486,2768521.9753,2765927.9259
000063.SZ,20250729,35.09,3.7011,4.8578,2.05,19.9238,20.6286,2.421,1.3838,1.3571,1.9463,1.7583,478353.4887,402737.371,306843.331,16785423.9185,14132054.3484
000065.SZ,20250729,11.25,1.5378,2.916,0.41,11.4845,12.5227,1.235,0.6317,0.6804,0.7648,1.3146,107138.5874,97496.2288,51416.3105,1205309.1083,1096832.574
000066.SZ,20250729,15.26,1.8288,3.11,0.79,,,4.5007,3.4659,3.419,0.0,,322579.9088,314179.3331,184751.8223,4922569.4083,4794376.6231
000068.SZ,20250729,3.46,1.2393,2.2149,0.9,265.6252,180.0542,5.0416,3.4493,3.5461,0.0,,100667.1464,100667.1464,56326.7969,348308.3265,348308.3265
000069.SZ,20250729,2.39,0.9144,1.8189,0.73,,,0.3955,0.3531,0.3762,0.0,,803775.8053,689826.7141,346774.7179,1921024.1747,1648685.8467
