ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250326,11.38,0.3818,0.8614,0.65,4.9618,4.9618,0.5198,1.5054,1.5054,8.4798,8.4798,1940591.8198,1940557.185,860093.1126,22083934.9093,22083540.7653
000002.SZ,20250326,7.2,0.73,1.0957,0.82,7.0627,,0.3669,0.1844,0.2173,0.0,,1193070.9471,971693.5865,647412.5074,8590110.8191,6996193.8228
000004.SZ,20250326,10.36,3.8133,4.7175,0.63,,,8.5852,12.4623,13.0128,0.0,,13238.0282,12628.8093,10208.1245,137145.9722,130834.4643
000006.SZ,20250326,6.76,3.565,5.658,1.67,,,1.4152,3.247,1.3403,0.0,,134999.5046,134998.7396,85059.9248,912596.6511,912591.4797
000007.SZ,20250326,6.36,3.3522,5.4588,2.36,61.2581,77.8638,17.0892,10.1827,10.1394,0.0,,34644.8044,34644.8044,21275.216,220340.956,220340.956
000008.SZ,20250326,2.69,1.4315,2.3681,0.64,,,2.164,2.9093,3.1866,0.0,,271637.7683,268602.4366,162360.5909,730705.5967,722540.5545
000009.SZ,20250326,8.49,0.4067,0.6236,0.59,28.9474,47.2624,2.1579,0.7133,1.0515,0.53,0.53,257921.3965,255143.0324,166387.8284,2189752.6563,2166164.3451
000010.SZ,20250326,3.05,3.7558,4.1696,0.67,,,16.0301,11.5756,8.5273,0.0,,114965.2292,52595.1361,47375.6697,350643.9491,160415.1651
000011.SZ,20250326,8.43,0.6133,1.7263,0.84,10.8275,21.2666,1.1217,1.6944,2.7075,3.7011,3.7011,59597.9092,52647.5543,18702.6342,502410.3746,443818.8827
000012.SZ,20250326,5.07,0.7076,0.9286,0.88,9.4034,15.9612,1.1064,0.8556,0.9406,4.931,4.931,307069.2107,195926.7327,149288.0453,1556840.8982,993348.5348
000014.SZ,20250326,11.3,2.0276,3.0729,0.7,5.2421,37.1942,1.6537,1.9688,5.6175,1.9115,1.9115,24204.6224,24204.6224,15971.0154,273512.2331,273512.2331
000016.SZ,20250326,4.84,3.1545,4.6945,0.95,,,2.8829,0.6529,1.0506,0.0,,240794.5408,159659.38,107284.6868,1165445.5775,772751.3992
000017.SZ,20250326,6.15,4.4496,5.6296,0.68,236.7612,209.1,13.4052,7.4558,8.4865,0.0,,68918.4933,30298.4965,23947.6218,423848.7338,186335.7535
000019.SZ,20250326,6.61,1.2558,1.9307,1.05,21.9026,23.9443,1.5744,1.2307,1.3819,3.0257,3.0257,115253.5254,41621.6407,27071.6427,761825.8029,275119.045
000020.SZ,20250326,12.38,1.3317,3.8991,1.14,262.7383,231.5266,9.1969,4.825,4.7954,0.0,,28316.1227,18116.5391,6187.5497,350553.599,224282.7541
000021.SZ,20250326,19.51,1.5496,2.3663,0.77,47.234,35.4259,2.6329,2.1344,2.1525,0.6663,0.6663,156058.7588,156042.3713,102186.4936,3044706.3842,3044386.6641
000025.SZ,20250326,16.53,1.2903,2.7971,0.58,60.2544,46.6827,4.1948,3.8584,2.6454,0.1875,0.1875,43105.832,39277.832,18118.6699,712539.403,649262.563
000026.SZ,20250326,11.29,1.7347,3.1357,0.63,20.79,20.79,1.3506,1.1626,1.1626,3.5439,3.5439,40576.4007,36476.9323,20179.1996,458107.5639,411824.5657
000027.SZ,20250326,6.44,0.4178,1.3444,1.07,14.9749,26.7792,1.0169,0.7564,0.7371,2.1739,2.1739,475738.9916,475738.9916,147844.3143,3063759.1059,3063759.1059
000028.SZ,20250326,25.91,0.4995,1.3787,0.69,9.0171,22.4447,0.8161,0.1911,0.1939,2.6245,2.6245,55656.5077,47805.3713,17321.1226,1442060.1145,1238637.1704
000029.SZ,20250326,15.1,0.4313,1.4623,0.89,,,4.3495,37.5313,37.5313,0.0,,101166.0,89166.0,26301.7736,1527606.6,1346406.6
000030.SZ,20250326,6.04,0.9018,3.1496,0.59,17.4124,15.7979,1.365,0.664,0.6425,4.0857,4.0857,174164.3085,169220.9461,48449.2428,1051952.4233,1022094.5144
000031.SZ,20250326,2.7,0.3812,1.4766,0.87,,,0.8804,0.3146,0.3165,0.0,,428631.3339,400288.7169,103339.4287,1157304.6015,1080779.5356
000032.SZ,20250326,22.89,2.7483,4.008,0.52,79.0189,55.09,4.3002,0.4628,0.3945,0.4806,0.4806,113795.9234,64476.3811,44211.3657,2604788.6866,1475864.3634
000034.SZ,20250326,43.05,3.6568,4.2801,0.6,26.114,25.1924,2.9793,0.2558,0.2409,0.9526,0.9526,71080.0264,59390.7632,50741.9766,3059995.1365,2556772.3558
000035.SZ,20250326,4.91,0.8907,1.422,0.62,36.4038,32.7278,1.1319,2.3065,2.1031,0.4084,0.4084,250078.3182,242579.4086,151947.834,1227884.5424,1191064.8962
000036.SZ,20250326,3.91,0.6968,0.9715,0.64,71.081,84.5039,1.1417,10.2657,12.0245,0.0,,148393.4025,148067.397,106200.3011,580218.2038,578943.5223
000037.SZ,20250326,8.5,2.6627,4.5091,0.72,1231.9625,,3.6188,8.6871,10.1118,0.0,,60276.2596,33889.5156,20012.2202,512348.2066,288060.8826
000039.SZ,20250326,9.24,4.1777,5.4124,0.81,118.2837,28.4126,1.0652,0.3899,0.3082,0.2355,0.2355,539252.0385,230140.7141,177640.7141,4982688.8357,2126500.1983
000040.SZ,20250326,0.58,0.1558,0.183,0.29,,,0.0786,0.579,1.1316,0.0,,148687.387,105459.799,89785.1276,86238.6845,61166.6834
000042.SZ,20250326,6.23,0.6537,1.4029,0.41,,,0.7939,0.5435,0.5804,0.0,,66483.1139,66413.1202,30948.7189,414189.7996,413753.7388
000045.SZ,20250326,10.83,0.8287,1.6988,0.43,69.2034,59.8964,1.8735,1.7812,1.6702,0.6002,0.6002,50652.1849,45702.1849,22295.2413,548563.1625,494954.6625
000048.SZ,20250326,17.05,3.0839,7.2616,2.69,5.1774,8.2936,2.1854,0.7281,1.2763,2.1827,2.1827,53028.225,52675.975,22370.8801,904131.2363,898125.3738
000049.SZ,20250326,23.51,0.9704,1.7808,0.73,16.0942,21.5049,1.4136,0.4458,0.4233,1.9141,1.9141,38463.8534,38449.7163,20951.8194,904285.1934,903952.8302
000050.SZ,20250326,8.44,0.3317,0.6664,0.54,,,0.7612,0.6193,0.6193,0.0,,245774.7661,245771.9086,122314.289,2074339.0259,2074314.9086
000055.SZ,20250326,4.26,1.374,1.8629,1.01,16.772,29.3191,0.7568,1.0658,1.0683,1.8779,1.8779,107387.4227,67585.4429,49847.1671,457470.4207,287913.9868
000056.SZ,20250326,3.88,13.8165,17.2801,0.96,,,6.4072,4.0071,6.893,0.0,,121008.872,90367.1558,72254.4658,469514.4234,350624.5645
000058.SZ,20250326,8.34,1.0222,3.4884,0.8,113.5017,,5.1156,5.2683,5.6691,0.3597,0.3597,123120.0672,98471.1604,28854.8422,1026821.3604,821249.4777
000059.SZ,20250326,4.84,2.1498,4.059,2.54,110.1182,,0.6237,0.1678,0.2055,0.2893,0.2893,159944.2537,159944.2537,84712.3362,774130.1879,774130.1879
000060.SZ,20250326,5.04,1.548,2.3779,0.88,27.3895,24.424,1.4088,0.2872,0.3222,1.1111,1.1111,373759.6125,373730.925,243290.2214,1883748.447,1883603.862
000061.SZ,20250326,6.36,0.4941,1.3714,0.43,24.0404,22.9495,1.7299,1.9658,2.088,1.7296,1.7296,169696.4131,169693.3006,61139.8363,1079269.1873,1079249.3918
000062.SZ,20250326,21.83,1.6766,5.5259,0.36,107.2106,107.2106,3.2815,1.04,1.04,2.0614,2.0614,104590.9322,104492.9326,31704.0486,2283220.0499,2281080.7187
000063.SZ,20250326,34.32,1.4462,1.8982,0.59,19.4866,19.4866,2.2548,1.3534,1.3534,1.99,1.99,478353.4887,402737.371,306843.331,16417091.7322,13821946.5727
000065.SZ,20250326,11.11,3.0588,5.9025,0.84,12.7415,11.8751,1.2595,0.5444,0.5576,0.7881,0.7881,105288.385,95646.0264,49566.1081,1169753.9574,1062627.3533
000066.SZ,20250326,14.17,1.2393,2.0699,0.57,,,3.8056,3.406,3.0529,0.0,,322579.9088,322558.9838,193131.473,4570957.3077,4570660.8004
000068.SZ,20250326,3.54,1.3469,2.2698,1.07,271.7668,271.7668,5.0014,3.5291,3.5291,0.0,,100667.1464,100667.1464,59734.5569,356361.6983,356361.6983
000069.SZ,20250326,2.46,0.4862,0.9677,0.9,,,0.3491,0.3547,0.3709,0.0,,803775.8053,689461.3407,346409.3445,1977288.481,1696074.8981
000070.SZ,20250326,6.14,0.8448,1.3576,0.63,,,2.8939,1.1197,1.1164,0.0,,90034.476,88859.6176,55297.1183,552811.6826,545598.0521
000078.SZ,20250326,2.42,0.5256,0.979,0.66,,,2.0973,0.1748,0.1969,0.0,,263112.3257,262644.1138,140999.601,636731.8282,635598.7554
000088.SZ,20250326,4.85,0.792,2.4357,0.84,22.7527,18.7472,1.4116,28.2325,31.7774,3.0931,3.0931,519948.3346,224913.5473,73133.3473,2521749.4228,1090830.7044
000089.SZ,20250326,6.79,0.4478,1.0406,0.96,35.1021,24.8825,1.2393,3.3435,3.0349,1.4728,1.4728,205076.9509,205074.2403,88244.6871,1392472.4966,1392454.0916
000090.SZ,20250326,3.92,0.7546,1.2488,0.86,4.8284,8.9467,0.6541,0.2713,0.3937,6.3776,6.3776,186854.5434,186845.9934,112899.5706,732469.8101,732436.2941
000096.SZ,20250326,18.97,1.309,2.8487,0.83,113.6317,105.5962,3.6333,3.9236,4.5845,0.2899,0.2899,52800.0,51084.8,23472.9623,1001616.0,969078.656
000099.SZ,20250326,24.25,1.489,2.4262,0.69,62.0401,62.0401,3.5351,8.6961,8.6961,0.3369,0.3369,77577.0137,77577.0137,47609.5662,1881242.5822,1881242.5822
000100.SZ,20250326,4.51,0.8304,0.8584,0.65,38.2376,39.7839,1.5975,0.4857,0.5155,1.7738,1.7738,1877908.0767,1809812.8471,1750662.0468,8469365.4259,8162255.9404
000151.SZ,20250326,14.87,5.7798,8.7624,2.59,,,9.4101,1.6355,2.8973,0.0,,33737.0728,30793.4695,20311.8595,501670.2725,457898.8915
