ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250107,11.51,0.3854,0.9164,0.54,4.8081,4.7984,0.5372,1.3562,1.5026,8.384,8.384,1940591.8198,1940561.7528,816049.809,22336211.8459,22335865.7747
000002.SZ,20250107,7.05,0.7415,1.1128,0.65,6.9155,,0.3593,0.1806,0.2128,0.0,,1193070.9471,971693.5865,647412.5074,8411150.1771,6850439.7848
000004.SZ,20250107,13.11,6.8175,9.2187,0.76,,,10.8641,15.7704,16.467,0.0,,13238.0282,12628.8093,9339.3905,173550.5497,165563.6899
000006.SZ,20250107,6.85,1.7544,2.7844,0.6,,,1.434,3.2902,1.3581,0.0,,134999.5046,134998.7396,85059.9248,924746.6065,924741.3663
000007.SZ,20250107,6.93,0.9235,1.5039,0.52,66.7482,84.8422,18.6207,11.0953,11.0481,0.0,,34644.8044,34644.8044,21275.216,240088.4945,240088.4945
000008.SZ,20250107,2.66,2.6489,4.3822,0.63,,,2.1399,2.8768,3.1511,0.0,,271637.7683,268602.4366,162360.5909,722556.4637,714482.4814
000009.SZ,20250107,8.73,0.3977,0.663,0.66,29.7657,48.5984,2.2189,0.7335,1.0812,0.5155,0.5155,257921.3965,255143.0324,153039.2968,2251653.7914,2227398.6729
000010.SZ,20250107,2.9,9.6367,10.6984,1.65,,,15.2418,11.0063,8.1079,0.0,,114965.2292,52595.1361,47375.6697,333399.1647,152525.8947
000011.SZ,20250107,8.53,0.6827,1.9218,0.9,10.9559,21.5189,1.135,1.7145,2.7397,3.6577,3.6577,59597.9092,52647.5543,18702.6342,508370.1655,449083.6382
000012.SZ,20250107,5.09,0.5823,0.9749,0.79,9.4405,16.0241,1.1108,0.859,0.9443,4.9116,4.9116,307069.2107,195927.9645,117033.375,1562982.2825,997273.3393
000014.SZ,20250107,10.37,1.4129,2.1413,0.65,4.8106,34.1331,1.5176,1.8068,5.1552,2.0829,2.0829,24204.6224,24204.6224,15971.0154,251001.9343,251001.9343
000017.SZ,20250107,6.43,12.5165,15.8359,1.35,247.5406,218.62,14.0155,7.7953,8.8728,0.0,,68918.4933,30298.4965,23947.6218,443145.9119,194819.3325
000019.SZ,20250107,6.33,1.3462,2.0698,0.63,20.9748,22.93,1.5077,1.1786,1.3234,3.1596,3.1596,115253.5254,41621.6407,27071.6427,729554.8158,263464.9856
000020.SZ,20250107,12.06,1.3731,4.0203,0.84,255.947,225.542,8.9592,4.7002,4.6714,0.0,,28316.1227,18116.5391,6187.5497,341492.4398,218485.4615
000021.SZ,20250107,17.83,2.3831,3.6391,0.71,43.1667,32.3754,2.4062,1.9506,1.9672,0.7291,0.7291,156058.7588,156042.3713,102186.4936,2782527.6694,2782235.4803
000025.SZ,20250107,16.0,1.0011,2.4688,0.86,58.3225,45.1859,4.0603,3.7347,2.5606,0.1938,0.1938,43105.832,39277.832,15926.7546,689693.312,628445.312
000026.SZ,20250107,9.86,0.9166,1.8413,0.73,12.0081,15.0836,1.1872,0.8755,0.9801,4.0579,4.0579,40576.4007,36270.7353,18055.9548,400083.3109,357629.4501
000027.SZ,20250107,6.19,0.2443,0.978,0.43,14.3935,25.7397,0.9775,0.727,0.7085,2.2617,2.2617,475738.9916,475738.9916,118833.3328,2944824.358,2944824.358
000028.SZ,20250107,27.44,0.8972,2.5793,0.95,9.5495,10.3531,0.8437,0.2023,0.2027,2.4781,2.4781,55656.5077,47805.3713,16629.127,1527214.5713,1311779.3885
000029.SZ,20250107,14.52,0.277,0.9391,0.6,,,3.9688,27.6693,38.1736,0.0,,101166.0,89166.0,26301.7736,1468930.32,1294690.32
000030.SZ,20250107,4.94,0.4871,1.7014,0.7,14.2412,12.9208,1.1164,0.5431,0.5255,4.9955,4.9955,174164.3085,169220.9461,48449.2428,860371.684,835951.4737
000031.SZ,20250107,2.87,0.5128,1.9863,0.81,,,0.9358,0.3344,0.3365,0.0,,428631.3339,400288.7169,103339.4287,1230171.9283,1148828.6175
000032.SZ,20250107,16.2,1.8232,2.9118,0.62,55.9243,38.989,3.0434,0.3275,0.2792,0.679,0.679,113795.9234,64476.3811,40372.2419,1843493.9591,1044517.3738
000034.SZ,20250107,32.25,3.2751,3.9499,0.59,18.4285,17.7781,2.3321,0.1805,0.17,1.3499,1.3499,66958.6506,55269.3874,45827.0568,2159416.4819,1782437.7437
000035.SZ,20250107,4.59,0.6109,0.9684,0.69,34.0313,30.5948,1.0582,2.1562,1.9661,0.4369,0.4369,250078.3182,242579.4086,153020.288,1147859.4805,1113439.4855
000036.SZ,20250107,3.84,1.0723,1.4951,0.81,69.8085,82.9911,1.1212,10.0819,11.8093,0.0,,148393.4025,148067.397,106200.3011,569830.6656,568578.8045
000037.SZ,20250107,7.61,1.1143,1.887,0.56,1102.9688,,3.2399,7.7775,9.053,0.0,,60276.2596,33889.5156,20012.2202,458702.3356,257899.2137
000039.SZ,20250107,7.51,0.734,0.9509,0.65,96.1375,23.0929,0.8658,0.3169,0.2505,0.2898,0.2898,539252.0385,230140.7141,177640.7141,4049782.8091,1728356.7629
000042.SZ,20250107,4.31,1.0369,2.5879,0.58,,,0.5492,0.376,0.4016,0.0,,66483.1139,66413.1202,26610.2745,286542.2209,286240.5481
000045.SZ,20250107,10.24,1.2036,2.4673,0.82,65.4333,56.6334,1.7714,1.6842,1.5792,0.6348,0.6348,50652.1849,45702.1849,22295.2413,518678.3734,467990.3734
000048.SZ,20250107,16.9,1.0391,2.4468,0.77,5.1319,8.2207,2.1661,0.7217,1.265,2.2021,2.2021,53028.225,52675.975,22370.8801,896177.0025,890223.9775
000049.SZ,20250107,22.72,1.0067,1.8475,0.64,15.5534,20.7823,1.3661,0.4308,0.4091,1.9806,1.9806,38463.8534,38449.7163,20951.8194,873898.7492,873577.5543
000050.SZ,20250107,8.64,1.0713,2.1526,1.11,,,0.773,0.658,0.6723,0.0,,245774.7661,245771.9086,122314.289,2123493.9791,2123469.2903
000055.SZ,20250107,3.8,0.7467,1.0124,0.7,14.9609,26.1531,0.6751,0.9507,0.9529,2.1053,2.1053,107387.4227,67585.4429,49847.1671,408072.2063,256824.683
000056.SZ,20250107,2.62,7.5792,9.6122,0.81,,,4.3265,2.7058,4.6546,0.0,,121008.872,90367.1558,71254.4658,317043.2446,236761.9482
000058.SZ,20250107,7.59,1.1022,3.7613,0.74,103.2947,,4.6556,4.7945,5.1593,0.3953,0.3953,123120.0672,98471.1604,28854.8422,934481.31,747396.1074
000059.SZ,20250107,4.45,0.6856,1.2945,0.9,101.245,,0.5735,0.1543,0.1889,0.3146,0.3146,159944.2537,159944.2537,84712.3362,711751.929,711751.929
000060.SZ,20250107,4.73,0.8992,1.3989,0.82,25.7049,22.9217,1.3221,0.2695,0.3023,1.1839,1.1839,373759.6125,373730.925,240224.8552,1767882.9671,1767747.2753
000061.SZ,20250107,6.63,0.31,0.8603,0.53,25.061,23.9238,1.8033,2.0493,2.1766,1.6591,1.6591,169696.4131,169693.3006,61139.8363,1125087.2189,1125066.583
000062.SZ,20250107,20.95,1.2381,4.0851,0.89,46.885,67.8179,3.164,1.064,0.9719,2.148,2.148,104590.9322,104442.0366,31653.1526,2191180.0296,2188060.6668
000063.SZ,20250107,35.43,6.0662,7.962,0.88,18.1734,18.0472,2.3436,1.364,1.3569,1.9276,1.9276,478353.4887,402737.371,306843.331,16948064.1046,14268985.0545
000065.SZ,20250107,9.31,0.581,1.1533,0.6,10.3942,9.6874,1.0516,0.4441,0.4549,0.966,0.966,102498.0896,92855.731,46775.8127,954257.2142,864486.8556
000066.SZ,20250107,13.5,2.828,4.6124,0.92,,,3.6257,3.245,2.9086,0.0,,322579.9088,314179.3331,192631.4784,4354828.7688,4241420.9969
000068.SZ,20250107,3.2,1.5653,2.7976,0.81,4.9265,16.4285,5.1599,3.497,3.7809,0.0,,100667.1464,100667.1464,56326.7969,322134.8685,322134.8685
000069.SZ,20250107,2.56,0.4189,0.8338,0.61,,,0.3633,0.3691,0.386,0.0,,803775.8053,689461.3407,346409.3445,2057666.0616,1765021.0322
000070.SZ,20250107,5.29,1.2914,2.0752,0.9,,,2.4933,0.9647,0.9618,0.0,,90034.476,88859.6176,55297.1183,476282.378,470067.3771
000078.SZ,20250107,2.5,1.3686,2.5493,0.72,,,2.1667,0.1806,0.2035,0.0,,263112.3257,262644.1138,140999.601,657780.8143,656610.2845
000088.SZ,20250107,4.66,0.2818,0.8668,0.57,21.8614,15.0297,1.3872,27.1265,29.2372,3.2192,3.2192,519948.3346,224913.5473,73133.3473,2422959.2392,1048097.1304
000089.SZ,20250107,6.66,0.4784,1.1117,0.8,34.43,24.4061,1.2156,3.2795,2.9768,1.5015,1.5015,205076.9509,205074.2403,88244.6871,1365812.493,1365794.4404
000090.SZ,20250107,4.03,0.7613,1.26,0.67,4.9639,9.1977,0.6724,0.2789,0.4048,6.2035,6.2035,186854.5434,186845.9934,112899.5706,753023.8099,752989.3534
000096.SZ,20250107,11.94,1.919,4.1764,1.1,71.5215,66.4638,2.2869,2.4696,2.8856,0.4606,0.4606,52800.0,51084.8,23472.9623,630432.0,609952.512
000099.SZ,20250107,22.59,3.0901,5.0352,0.49,73.2871,73.1317,3.3486,8.8971,8.5135,0.3617,0.3617,77577.0137,77577.0137,47609.5662,1752464.7395,1752464.7395
000100.SZ,20250107,5.07,3.6115,3.7335,1.42,42.9855,44.7238,1.7959,0.546,0.5795,1.5779,1.5779,1877908.0767,1809812.8471,1750662.0468,9520993.9489,9175751.1348
000151.SZ,20250107,13.42,1.6323,2.4746,0.59,,,8.4925,1.476,2.6147,0.0,,33737.0728,30793.4695,20311.8595,452751.517,413248.3607
000153.SZ,20250107,6.05,2.3337,3.2108,1.22,17.6531,17.1326,1.4082,0.6577,0.652,1.7712,1.7712,46477.3722,45294.3722,32920.8047,281188.1018,274030.9518
000155.SZ,20250107,10.91,1.3121,2.2476,0.79,25.2583,23.3294,2.037,6.0797,6.4122,1.4665,1.4665,184616.8342,169352.2368,98863.1363,2014169.6611,1847632.9035
000156.SZ,20250107,6.81,0.6894,1.3151,0.79,18.3141,24.7545,0.8552,1.3,1.3442,3.2305,3.2305,185293.2442,169987.5877,89117.3393,1261846.993,1157615.4722
000157.SZ,20250107,6.96,0.9518,1.4294,0.98,17.2272,15.9365,1.0575,1.283,1.3145,4.5977,4.5977,867799.2236,707051.0063,470801.4387,6039882.5963,4921075.0038
000158.SZ,20250107,18.26,3.5602,5.582,0.71,,,5.242,3.2408,3.1498,0.0,,159861.6721,158781.881,101270.7352,2919074.1325,2899357.1471
000159.SZ,20250107,5.58,2.0167,2.6131,0.72,33.1937,,1.3356,0.5941,1.0165,0.0,,48068.5993,48068.5993,37097.7105,268222.7841,268222.7841
000166.SZ,20250107,5.03,0.2822,0.7305,0.55,27.3429,30.6539,1.2268,5.858,5.5548,1.4513,1.4513,2503994.456,2253550.7316,870678.3453,12595092.1137,11335360.1799
000301.SZ,20250107,8.6,0.3147,0.7454,0.99,79.2943,,1.7556,0.4048,0.3918,1.1628,1.1628,661122.1707,549701.8809,232101.5235,5685650.668,4727436.1757
000333.SZ,20250107,75.93,0.3654,0.5333,0.81,17.2396,15.4189,2.7835,1.5625,1.4537,3.9068,3.9068,765595.5883,689060.5959,472142.7246,58131673.0196,52320371.0467
