ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250620,11.84,0.6747,1.6043,1.4,5.1624,5.2612,0.5354,1.5663,1.6223,8.1503,5.1352,1940591.8198,1940557.185,816045.2412,22976607.1464,22976197.0704
000002.SZ,20250620,6.29,0.5398,0.8101,0.62,,,0.3815,0.2187,0.2348,0.0,,1193070.9471,971681.279,647400.1999,7504416.2573,6111875.2449
000004.SZ,20250620,8.57,3.2869,4.4446,0.81,,,21.6716,11.499,11.1723,0.0,,13238.0282,12628.8093,9339.3905,113449.9017,108228.8957
000006.SZ,20250620,6.78,1.5353,2.4367,0.94,,,1.702,1.5092,1.2318,0.0,,134999.5046,134998.7396,85059.9248,915296.6412,915291.4545
000007.SZ,20250620,7.56,1.9046,3.1015,1.25,46.421,45.5083,14.4683,8.5238,7.2877,0.0,,34644.8044,34644.8044,21275.216,261914.7213,261914.7213
000008.SZ,20250620,2.71,1.0595,1.7401,0.73,,,2.4623,3.5357,3.4648,0.0,,271637.7683,271623.3929,165381.5472,736138.3521,736099.3948
000009.SZ,20250620,7.92,0.4634,0.7105,0.73,118.3337,75.5366,2.0214,1.0099,1.0167,0.5682,0.5682,257921.3965,255143.0324,166387.8284,2042737.4603,2020732.8166
000010.SZ,20250620,2.9,3.601,3.6069,0.98,189.2017,91.4557,11.2634,3.9588,3.7774,0.0,,114965.2292,55093.1361,55003.5561,333399.1647,159770.0947
000011.SZ,20250620,8.21,0.541,1.5228,0.83,,,1.4535,1.7896,1.7345,3.8002,,59597.9092,52647.5543,18702.6342,489298.8345,432236.4208
000012.SZ,20250620,4.56,0.2645,0.4357,0.68,52.488,,1.0334,0.906,0.9606,5.4825,5.4825,307069.2107,195926.7327,118930.4879,1400235.6008,893425.9011
000014.SZ,20250620,11.25,2.3968,3.6325,0.61,165.5713,,1.6871,7.6082,17.5555,1.92,,24204.6224,24204.6224,15971.0154,272302.002,272302.002
000016.SZ,20250620,4.56,1.2868,1.915,0.9,,,4.6372,0.9879,0.9807,0.0,,240794.5408,159659.38,107284.6868,1098023.106,728046.7728
000017.SZ,20250620,6.36,4.1495,5.2499,0.51,260.2049,224.3846,12.5424,7.559,6.9834,0.0,,68918.4933,30298.4965,23947.6218,438321.6174,192698.4377
000019.SZ,20250620,6.52,1.2277,1.8875,0.65,23.0996,21.3035,1.5532,1.398,1.3592,3.0675,2.3006,115253.5254,41621.6407,27071.6427,751452.9856,271373.0974
000020.SZ,20250620,13.65,17.6062,51.5493,1.9,105.2077,103.6883,9.4368,4.7327,4.774,0.0,,28316.1227,18116.5391,6187.5497,386515.0749,247290.7587
000021.SZ,20250620,16.8,1.0509,1.6047,1.03,28.1808,26.5503,2.211,1.7682,1.7403,0.7738,1.131,156058.7588,156042.3713,102186.4936,2621787.1478,2621511.8378
000025.SZ,20250620,16.83,1.2941,3.1842,0.38,53.0976,53.4967,4.2227,2.7757,3.322,0.1842,0.5942,43105.832,39277.832,15963.3846,725471.1526,661045.9126
