ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250303,11.51,0.4279,0.9655,0.9,4.8081,4.7984,0.5372,1.3562,1.5026,8.384,8.384,1940591.8198,1940561.7528,860097.6804,22336211.8459,22335865.7747
000002.SZ,20250303,7.79,1.9488,2.925,0.84,7.6414,,0.397,0.1996,0.2351,0.0,,1193070.9471,971693.5865,647412.5074,9294022.6779,7569493.0388
000004.SZ,20250303,12.18,5.5583,6.8764,0.56,,,10.0934,14.6516,15.2989,0.0,,13238.0282,12628.8093,10208.1245,161239.1835,153818.8973
000006.SZ,20250303,6.44,2.5148,3.9913,0.87,,,1.3482,3.0933,1.2768,0.0,,134999.5046,134998.7396,85059.9248,869396.8096,869391.883
000007.SZ,20250303,6.33,1.6701,2.7196,1.11,60.9691,77.4965,17.0086,10.1346,10.0915,0.0,,34644.8044,34644.8044,21275.216,219301.6119,219301.6119
000008.SZ,20250303,2.76,2.4736,4.0923,0.68,,,2.2204,2.985,3.2695,0.0,,271637.7683,268602.4366,162360.5909,749720.2405,741342.725
000009.SZ,20250303,8.8,1.7299,2.6526,1.53,30.0044,48.9881,2.2367,0.7394,1.0899,0.5114,0.5114,257921.3965,255143.0324,166387.8284,2269708.2892,2245258.6851
000010.SZ,20250303,2.92,4.6792,5.1947,0.69,,,15.3469,11.0822,8.1639,0.0,,114965.2292,52595.1361,47375.6697,335698.4693,153577.7974
000011.SZ,20250303,8.28,1.0321,2.9055,1.05,10.6348,20.8882,1.1018,1.6643,2.6594,3.7681,3.7681,59597.9092,52647.5543,18702.6342,493470.6882,435921.7496
000012.SZ,20250303,4.96,0.8067,1.0587,1.15,9.1994,15.6149,1.0824,0.8371,0.9202,5.0403,5.0403,307069.2107,195926.7327,149288.0453,1523063.2851,971796.5942
000014.SZ,20250303,10.04,2.3936,3.6276,1.05,4.6575,33.0469,1.4693,1.7493,4.9911,2.1514,2.1514,24204.6224,24204.6224,15971.0154,243014.4089,243014.4089
000016.SZ,20250303,5.76,12.9216,19.2297,1.06,,,3.4309,0.777,1.2504,0.0,,240794.5408,159659.38,107284.6868,1386976.555,919638.0288
000017.SZ,20250303,5.64,4.18,5.2885,1.16,217.1274,191.76,12.2935,6.8375,7.7827,0.0,,68918.4933,30298.4965,23947.6218,388700.3022,170883.5203
000019.SZ,20250303,6.44,1.5307,2.3534,0.97,21.3393,23.3285,1.5339,1.1991,1.3464,3.1056,3.1056,115253.5254,41621.6407,27071.6427,742232.7036,268043.3661
000020.SZ,20250303,12.53,1.7588,5.1495,1.31,265.9217,234.3318,9.3084,4.8834,4.8535,0.0,,28316.1227,18116.5391,6187.5497,354801.0174,227000.2349
000021.SZ,20250303,20.3,5.2066,7.9506,0.91,49.1466,36.8603,2.7396,2.2209,2.2397,0.6404,0.6404,156058.7588,156042.3713,102186.4936,3167992.8036,3167660.1374
000025.SZ,20250303,16.14,0.9622,2.0858,0.72,58.8328,45.5813,4.0958,3.7673,2.583,0.1921,0.1921,43105.832,39277.832,18118.6699,695728.1285,633944.2085
000026.SZ,20250303,10.86,2.1691,4.3325,0.8,13.226,16.6134,1.3076,0.9643,1.0795,3.6843,3.6843,40576.4007,36476.9323,18262.1518,440659.7116,396139.4848
000027.SZ,20250303,6.21,0.3097,0.9966,0.84,14.44,25.8228,0.9806,0.7294,0.7108,2.2544,2.2544,475738.9916,475738.9916,147844.3143,2954339.1378,2954339.1378
000028.SZ,20250303,25.99,0.8088,2.2322,1.06,9.0449,9.806,0.7991,0.1916,0.192,2.6164,2.6164,55656.5077,47805.3713,17321.1226,1446512.6351,1242461.6001
000029.SZ,20250303,14.87,0.4391,1.4888,0.91,,,4.0645,28.3363,39.0937,0.0,,101166.0,89166.0,26301.7736,1504338.42,1325898.42
000030.SZ,20250303,5.56,0.9587,3.3484,0.67,16.0286,14.5424,1.2565,0.6112,0.5914,4.4384,4.4384,174164.3085,169220.9461,48449.2428,968353.5553,940868.4603
000031.SZ,20250303,2.71,0.5737,2.2222,1.0,,,0.8837,0.3158,0.3177,0.0,,428631.3339,400288.7169,103339.4287,1161590.9149,1084782.4228
000032.SZ,20250303,25.9,9.7232,14.1801,0.48,89.4098,62.3343,4.8656,0.5237,0.4463,0.4247,0.4247,113795.9234,64476.3811,44211.3657,2947314.4161,1669938.2705
000034.SZ,20250303,47.89,11.0328,13.0379,0.63,27.7612,26.7815,3.5131,0.2719,0.2561,0.8961,0.8961,67926.8127,56237.5495,47588.7629,3253015.0602,2693216.2456
000035.SZ,20250303,4.66,1.0048,1.6041,0.64,34.5503,31.0614,1.0743,2.189,1.996,0.4303,0.4303,250078.3182,242579.4086,151947.834,1165364.9628,1130420.0441
000036.SZ,20250303,4.4,6.8402,9.5368,3.14,79.9889,95.0939,1.2847,11.5521,13.5314,0.0,,148393.4025,148067.397,106200.3011,652930.971,651496.5468
