ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250102,11.43,0.9377,2.2298,1.38,4.7747,4.7651,0.5335,1.3468,1.4922,8.4427,8.4427,1940591.8198,1940561.7528,816049.809,22180964.5003,22180620.8345
000002.SZ,20250102,7.11,1.2171,1.8268,1.06,6.9744,,0.3623,0.1821,0.2146,0.0,,1193070.9471,971693.5865,647412.5074,8482734.4339,6908741.4
000004.SZ,20250102,14.18,9.4831,12.8231,0.8,,,11.7508,17.0575,17.811,0.0,,13238.0282,12628.8093,9339.3905,187715.2399,179076.5159
000006.SZ,20250102,7.25,2.2755,3.6115,0.79,,,1.5178,3.4823,1.4374,0.0,,134999.5046,134998.7396,85059.9248,978746.4084,978740.8621
000007.SZ,20250102,7.02,1.9691,3.2065,1.05,67.6151,85.944,18.8626,11.2394,11.1916,0.0,,34644.8044,34644.8044,21275.216,243206.5269,243206.5269
000008.SZ,20250102,2.84,4.0793,6.7486,0.61,,,2.2847,3.0715,3.3643,0.0,,271637.7683,268602.4366,162360.5909,771451.262,762830.9199
000009.SZ,20250102,8.9,0.9371,1.5624,1.69,30.3453,49.5448,2.2621,0.7478,1.1023,0.5056,0.5056,257921.3965,255143.0324,153039.2968,2295500.4289,2270772.9884
000010.SZ,20250102,2.71,6.5994,7.3264,1.31,,,14.2432,10.2852,7.5767,0.0,,114965.2292,52595.1361,47375.6697,311555.7711,142532.8188
000011.SZ,20250102,8.62,0.8039,2.2631,1.01,11.0715,21.7459,1.147,1.7326,2.7686,3.6195,3.6195,59597.9092,52647.5543,18702.6342,513733.9773,453821.9181
000012.SZ,20250102,5.14,0.8366,1.4007,1.32,9.5332,16.1816,1.1217,0.8675,0.9536,4.8638,4.8638,307069.2107,195927.9645,117033.375,1578335.743,1007069.7375
000014.SZ,20250102,10.93,2.3795,3.6062,1.18,5.0704,35.9764,1.5995,1.9044,5.4336,1.9762,1.9762,24204.6224,24204.6224,15971.0154,264556.5228,264556.5228
000017.SZ,20250102,6.38,7.996,10.1165,1.92,245.6157,216.92,13.9065,7.7346,8.8038,0.0,,68918.4933,30298.4965,23947.6218,439699.9873,193304.4077
000019.SZ,20250102,6.53,2.389,3.673,1.16,21.6375,23.6545,1.5553,1.2158,1.3652,3.0628,3.0628,115253.5254,41621.6407,27071.6427,752605.5209,271789.3138
000020.SZ,20250102,12.4,1.5925,4.6626,1.13,263.1627,231.9006,9.2118,4.8328,4.8031,0.0,,28316.1227,18116.5391,6187.5497,351119.9215,224645.0848
000021.SZ,20250102,18.15,3.8655,5.9028,0.86,43.9414,32.9564,2.4494,1.9857,2.0025,0.7163,0.7163,156058.7588,156042.3713,102186.4936,2832466.4722,2832169.0391
000025.SZ,20250102,16.31,1.436,3.5415,1.43,59.4525,46.0614,4.139,3.807,2.6102,0.1901,0.1901,43105.832,39277.832,15926.7546,703056.1199,640621.4399
000026.SZ,20250102,10.3,1.2979,2.6073,1.13,12.5439,15.7568,1.2402,0.9146,1.0238,3.8846,3.8846,40576.4007,36270.7353,18055.9548,417936.9272,373588.5736
