ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250423,11.01,0.3022,0.7186,0.68,4.8005,4.8924,0.4899,1.4565,1.5085,8.7648,8.7648,1940591.8198,1940557.185,816045.2412,21365915.936,21365534.6069
000002.SZ,20250423,7.07,1.1182,1.6783,0.77,,,0.4162,0.2458,0.2458,0.0,,1193070.9471,971693.5865,647412.5074,8435011.596,6869873.6566
000004.SZ,20250423,9.05,4.6083,5.701,0.49,,,7.4996,10.8865,11.3674,0.0,,13238.0282,12628.8093,10208.1245,119804.1552,114290.7242
000006.SZ,20250423,6.43,1.839,2.9186,0.85,,,1.3461,3.0885,1.2749,0.0,,134999.5046,134998.7396,85059.9248,868046.8146,868041.8956
000007.SZ,20250423,6.62,3.0337,4.9402,1.07,63.7624,81.0469,17.7878,10.599,10.5539,0.0,,34644.8044,34644.8044,21275.216,229348.6051,229348.6051
000008.SZ,20250423,2.73,2.2001,3.6134,0.63,,,2.4467,3.5618,3.5618,0.0,,271637.7683,271623.3929,165381.5472,741571.1075,741531.8626
000009.SZ,20250423,7.73,0.3586,0.5499,0.81,115.4949,115.4949,2.0109,0.9856,0.9856,0.5821,0.5821,257921.3965,255143.0324,166387.8284,1993732.3949,1972255.6405
000010.SZ,20250423,2.57,1.9556,2.171,0.7,,,13.5074,9.7539,7.1853,0.0,,114965.2292,52595.1361,47375.6697,295460.639,135169.4998
000011.SZ,20250423,8.4,0.7682,2.1626,1.06,,,1.4892,1.831,1.831,3.7143,3.7143,59597.9092,52647.5543,18702.6342,500622.4373,442239.4561
000012.SZ,20250423,4.8,0.3695,0.485,1.05,8.9026,15.1112,1.0475,0.8101,0.8905,5.2083,5.2083,307069.2107,195926.7327,149288.0453,1473932.2114,940448.317
000014.SZ,20250423,10.98,3.021,4.5784,1.0,161.5976,161.5976,1.637,7.4256,7.4256,1.9672,1.9672,24204.6224,24204.6224,15971.0154,265766.754,265766.754
000016.SZ,20250423,4.89,3.7253,5.5439,0.55,,,4.969,1.0594,1.0594,0.0,,240794.5408,159659.38,107284.6868,1177485.3045,780734.3682
000017.SZ,20250423,6.36,17.338,21.9361,1.67,260.2049,260.2049,12.7508,7.559,7.559,0.0,,68918.4933,30298.4965,23947.6218,438321.6174,192698.4377
000019.SZ,20250423,6.81,4.3217,6.6445,0.71,22.5653,24.6688,1.622,1.268,1.4238,2.9369,2.9369,115253.5254,41621.6407,27071.6427,784876.508,283443.3732
000020.SZ,20250423,11.46,0.9544,2.7943,1.02,88.3282,87.0526,7.9228,3.9734,4.0081,0.0,,28316.1227,18116.5391,6187.5497,324502.7661,207615.5381
000021.SZ,20250423,17.59,1.4151,2.1609,1.29,42.5856,31.9396,2.3738,1.9244,1.9407,0.7391,0.7391,156058.7588,156042.3713,102186.4936,2745073.5673,2744785.3112
000025.SZ,20250423,17.8,12.805,27.7588,0.88,56.1578,56.1578,4.4432,2.9356,2.9356,0.1742,0.1742,43105.832,39277.832,18118.6699,767283.8096,699145.4096
000026.SZ,20250423,10.37,0.9705,1.7543,0.83,19.0958,19.0958,1.2406,1.0678,1.0678,3.8583,3.8583,40576.4007,36476.9323,20179.1996,420777.2753,378265.788
000027.SZ,20250423,6.14,0.2555,1.0169,1.12,14.5677,14.5677,0.9448,0.7088,0.7088,2.2801,2.2801,475738.9916,475738.9916,119510.6804,2921037.4084,2921037.4084
000028.SZ,20250423,24.56,0.423,1.1676,1.04,21.2753,21.2753,0.7736,0.1838,0.1838,2.7687,2.7687,55656.5077,47805.3712,17321.1225,1366923.8291,1174099.9167
000029.SZ,20250423,15.42,0.5588,1.8942,1.4,,,4.4417,38.3267,38.3267,0.0,,101166.0,89166.0,26301.7736,1559979.72,1374939.72
000030.SZ,20250423,5.96,1.0739,3.7499,0.93,15.351,15.351,1.3084,0.6303,0.6303,4.1406,4.1406,174164.3085,169241.1857,48469.4824,1038019.2787,1008677.4668
000031.SZ,20250423,2.71,0.6361,2.4639,0.61,,,1.0963,0.3246,0.3246,0.0,,428631.3339,400288.7169,103339.4287,1161590.9149,1084782.4228
000032.SZ,20250423,22.13,2.7976,4.0799,0.97,76.3953,53.2609,4.1574,0.4474,0.3814,0.4971,0.4971,113795.9234,64476.3811,44211.3657,2518303.7848,1426862.3137
000034.SZ,20250423,37.42,4.3711,5.1155,0.99,35.3601,35.3601,2.6089,0.2077,0.2077,1.0952,1.0952,71126.0675,59436.8043,50788.0177,2661537.4459,2224125.2169
000035.SZ,20250423,4.41,0.6259,0.9992,1.25,32.6967,29.395,1.0167,2.0716,1.889,0.4547,0.4547,250078.3182,242579.4086,151947.834,1102845.3833,1069775.1919
000036.SZ,20250423,3.75,1.6028,2.4593,1.45,68.1723,81.046,1.095,9.8456,11.5325,0.0,,148393.4025,148126.6283,96538.0024,556475.2594,555474.8561
000037.SZ,20250423,8.11,2.7797,4.7071,1.24,223.1249,223.1249,3.291,11.0355,11.0355,0.0,,60276.2596,33890.815,20013.5196,488840.4654,274854.5097
000039.SZ,20250423,7.6,2.0485,2.6539,0.96,13.7882,13.7882,0.8623,0.2307,0.2307,0.2864,0.2864,539252.0385,230140.7141,177640.7141,4098315.4926,1749069.4272
