ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250711,12.91,1.2593,2.9946,1.52,5.6289,5.7366,0.5838,1.7078,1.7689,7.4748,4.7096,1940591.8198,1940557.185,816045.2412,25053040.3936,25052593.2584
000002.SZ,20250711,6.76,1.6762,2.5158,1.32,,,0.41,0.235,0.2524,0.0,,1193070.9471,971681.279,647400.1999,8065159.6024,6568565.446
000004.SZ,20250711,9.11,2.8344,3.8327,0.66,,,23.0372,12.2236,11.8763,0.0,,13238.0282,12628.8093,9339.3905,120598.4369,115048.4527
000006.SZ,20250711,6.49,2.198,3.4884,1.1,,,1.6292,1.4446,1.1792,0.0,,134999.5046,134998.7396,85059.9248,876146.7849,876141.82
000007.SZ,20250711,7.13,1.6161,2.6317,0.84,43.7806,42.9198,13.6453,8.0389,6.8732,0.0,,34644.8044,34644.8044,21275.216,247017.4554,247017.4554
000008.SZ,20250711,2.86,1.6052,2.6363,0.72,,,2.5986,3.7314,3.6566,0.0,,271637.7683,271623.3929,165381.5472,776884.0173,776842.9037
000009.SZ,20250711,8.87,1.3335,2.0345,1.72,132.5277,84.5971,2.2639,1.131,1.1386,0.5073,0.5073,257921.3965,257602.0465,168846.8425,2287762.787,2284930.1525
000010.SZ,20250711,3.98,4.9067,4.9147,0.89,259.6631,125.5151,15.4581,5.4331,5.1842,0.0,,114965.2292,55093.1361,55003.5561,457561.6122,219270.6817
000011.SZ,20250711,8.91,1.6453,4.6316,1.04,,,1.5774,1.9422,1.8824,3.5017,,59597.9092,52647.5543,18702.6342,531017.371,469089.7088
000012.SZ,20250711,4.88,1.3204,2.1752,1.18,56.1714,,1.1059,0.9696,1.028,5.123,5.123,307069.2107,195926.7327,118930.4879,1498497.7482,956122.4556
000014.SZ,20250711,12.67,6.2246,9.4336,0.86,186.47,,1.9001,8.5685,19.7714,1.7048,,24204.6224,24204.6224,15971.0154,306672.5658,306672.5658
000016.SZ,20250711,5.32,4.146,6.17,0.98,,,5.4101,1.1525,1.1441,0.0,,240794.5408,159659.38,107284.6868,1281026.9571,849387.9016
000017.SZ,20250711,6.38,3.2821,4.1525,0.94,261.0232,225.0902,12.5818,7.5827,7.0053,0.0,,68918.4933,30298.4965,23947.6218,439699.9873,193304.4077
000019.SZ,20250711,6.81,2.1188,3.2576,1.19,24.1271,22.251,1.6223,1.4602,1.4196,2.9369,2.2026,115253.5254,41621.6407,27071.6427,784876.508,283443.3732
000020.SZ,20250711,13.47,1.9828,5.8054,0.83,103.8203,102.321,9.3124,4.6703,4.7111,0.0,,28316.1227,18116.5391,6187.5497,381418.1728,244029.7817
000021.SZ,20250711,18.5,2.0772,3.172,0.73,31.0324,29.2369,2.4347,1.9472,1.9164,0.7027,1.027,156058.7588,156040.3088,102184.4311,2887087.0378,2886745.7128
000025.SZ,20250711,17.4,2.0823,5.1235,1.3,54.8959,55.3086,4.3658,2.8697,3.4345,0.1782,0.5747,43105.832,39277.832,15963.3846,750041.4768,683434.2768
000026.SZ,20250711,16.45,7.1421,12.9104,0.56,30.2919,35.1015,2.0296,1.6939,1.7567,2.4323,2.4316,40576.4007,36476.9323,20179.1996,667481.7915,600045.5363
000027.SZ,20250711,6.65,0.52,2.0698,0.65,15.7777,14.0503,0.9906,0.7676,0.7645,2.1053,2.2556,475738.9916,475738.9916,119510.6804,3163664.2941,3163664.2941
000028.SZ,20250711,25.3,0.9007,2.5895,1.51,21.9163,24.2059,0.7913,0.1893,0.1914,2.6877,1.4466,55656.5077,47805.3712,16629.1269,1408109.6448,1209475.8914
000029.SZ,20250711,19.71,1.754,5.9463,1.61,,,5.559,48.9895,29.4158,0.0,,101166.0,89166.0,26301.7736,1993981.86,1757461.86
000030.SZ,20250711,5.84,0.5598,2.0204,1.4,14.8534,14.8439,1.3008,0.6099,0.615,4.2808,2.602,171981.0845,167057.9617,46286.2584,1004369.5335,975618.4963
