ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251009,11.4,0.5398,1.2836,1.12,4.9705,5.0858,0.5027,1.5081,1.5922,8.4649,5.3334,1940591.8198,1940560.0653,816048.1215,22122746.7457,22122384.7444
000002.SZ,20251009,6.79,2.5971,3.898,1.64,,,0.4232,0.2361,0.265,0.0,,1193070.9471,971639.9629,647358.8838,8100951.7308,6597435.3481
000004.SZ,20251009,11.68,0.6483,0.8766,0.17,,,69.6557,15.672,17.1714,0.0,,13238.0282,12628.7768,9339.358,154620.1694,147504.113
000006.SZ,20251009,10.85,7.6614,12.1595,1.29,,,2.7467,2.4151,3.1092,0.0,,134999.5046,134998.7396,85059.9248,1464744.6249,1464736.3247
000007.SZ,20251009,7.38,3.1754,5.1709,1.56,45.3157,45.0822,13.9988,8.3208,6.0569,0.0,,34644.8044,34644.8044,21275.216,255678.6565,255678.6565
000008.SZ,20251009,2.86,1.7368,2.8525,0.73,,,2.649,3.7314,3.6521,0.0,,271637.7683,271629.6952,165387.8495,776884.0173,776860.9283
000009.SZ,20251009,12.29,3.717,5.9947,0.68,183.6264,143.6792,3.1563,1.5671,1.5068,0.3662,0.2441,257921.3965,257602.0465,159722.8271,3169853.963,3165929.1515
000010.SZ,20251009,4.12,7.3002,8.9044,1.86,268.7969,69.7603,15.4883,5.6242,4.9743,0.0,,114965.2292,78155.4111,64075.4047,473656.7443,322000.2937
000011.SZ,20251009,9.13,2.7135,7.6385,1.07,,,1.6118,1.9901,1.8345,3.4173,,59597.9092,52647.5543,18702.6342,544128.911,480672.1708
000012.SZ,20251009,4.66,0.5884,0.9694,0.97,53.6391,,1.0828,0.9259,1.0324,5.3648,1.4768,307069.2107,195931.6598,118935.415,1430942.5219,913041.5347
000014.SZ,20251009,19.84,9.5507,14.4743,0.88,291.9941,,2.9928,13.4174,47.8059,1.0887,,24204.6224,24204.6224,15971.0154,480219.7084,480219.7084
000016.SZ,20251009,5.42,3.5859,5.3379,1.45,,,7.0095,1.1742,1.1919,0.0,,240794.5408,159659.38,107257.1368,1305106.4111,865353.8396
000017.SZ,20251009,6.89,9.4651,11.9753,2.53,281.8887,159.8903,13.1211,8.1889,6.9188,0.0,,68918.4933,30298.4965,23947.6218,474848.4188,208756.6409
