ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251119,11.8,0.6879,1.6359,1.31,5.1449,5.3108,0.5164,1.561,1.6865,8.178,5.0679,1940591.8198,1940560.0653,816048.1215,22898983.4736,22898608.7705
000002.SZ,20251119,6.06,1.054,1.582,1.0,,,0.4114,0.2107,0.254,0.0,,1193070.9471,971639.9629,647358.8838,7230009.9394,5888138.1752
000004.SZ,20251119,11.18,4.6259,6.2552,0.94,,,40.0569,15.0011,20.0575,0.0,,13238.0282,12628.7768,9339.358,148001.1553,141189.7246
000006.SZ,20251119,10.95,3.9572,6.2804,1.56,,,2.7391,2.4374,4.295,,,134999.5046,134998.7396,85059.9248,1478244.5754,1478236.1986
000007.SZ,20251119,9.73,2.7998,4.5593,0.66,59.7455,59.4905,18.4534,10.9704,7.4431,0.0,,34644.8044,34644.8044,21275.216,337093.9468,337093.9468
000008.SZ,20251119,3.17,4.6958,7.7124,0.5,,,2.9377,4.1359,4.0449,0.0,,271637.7683,271629.6952,165387.8495,861091.7255,861066.1338
000009.SZ,20251119,11.03,2.194,3.5385,0.82,164.8006,403.6525,2.8228,1.4064,1.2698,0.408,0.272,257921.3965,257602.0465,159722.8271,2844873.0034,2841350.5729
000010.SZ,20251119,3.65,3.3003,3.9741,0.75,238.1332,92.9435,12.853,4.9826,4.5958,0.0,,114965.2292,83039.169,68959.1626,419623.0866,303092.9669
000011.SZ,20251119,9.84,2.1492,6.05,0.98,,,1.728,2.1449,1.8724,3.1707,,59597.9092,52647.5543,18702.6342,586443.4265,518051.9343
000012.SZ,20251119,4.81,0.7778,1.2814,0.79,55.3657,,1.1148,0.9557,1.0518,5.1975,1.4308,307069.2107,195931.6598,118935.415,1477002.9035,942431.2836
000014.SZ,20251119,16.28,9.3172,14.1205,1.46,239.6,,2.4762,11.0099,73.4569,1.3268,,24204.6224,24204.6224,15971.0154,394051.2527,394051.2527
000016.SZ,20251119,5.21,2.9368,4.3717,1.07,,,9.9123,1.1287,1.1754,0.0,,240794.5408,159659.38,107257.1368,1254539.5576,831825.3698
000017.SZ,20251119,7.63,13.3654,24.6026,3.82,312.1641,130.2882,14.0493,9.0684,5.9886,0.0,,68918.4933,44082.1951,23947.6218,525848.1039,336347.1486
000019.SZ,20251119,7.3,4.0258,6.1895,0.84,25.8631,25.9457,1.6864,1.5653,1.5321,2.7397,2.0548,115253.5254,41621.6407,27071.6427,841350.7354,303837.9771
000020.SZ,20251119,16.12,7.2228,21.1475,1.52,124.2453,104.3038,10.742,5.5891,5.1094,0.0,,28316.1227,18116.5391,6187.5497,456455.8979,292038.6103
000021.SZ,20251119,23.9,3.073,4.6754,0.64,40.3755,36.6578,2.9496,2.5334,2.4626,0.5401,0.7894,157168.0518,157142.9193,103287.0416,3756316.438,3755715.7713
000025.SZ,20251119,19.13,4.4719,9.6943,1.0,60.3539,54.1991,4.5625,3.155,4.8134,0.162,0.5227,43105.832,39277.832,18118.6699,824614.5662,751384.9262
000026.SZ,20251119,15.67,0.8042,1.4543,0.85,28.8555,43.0356,1.8828,1.6136,1.7782,2.5533,2.5526,40576.4007,36456.2983,20158.5656,635832.199,571270.1944
000027.SZ,20251119,6.77,0.3467,1.3881,0.55,16.0624,17.4648,0.9838,0.7815,0.7449,2.0679,2.2157,475738.9916,475738.9916,118833.3328,3220752.9731,3220752.9731
000028.SZ,20251119,25.46,0.588,1.6904,0.56,22.0549,26.5324,0.7689,0.1905,0.194,2.6709,1.4375,55656.5077,47805.3712,16629.1269,1417014.686,1217124.7508
000029.SZ,20251119,25.18,0.6465,2.1801,1.05,,,6.9536,62.5853,23.2075,0.0,,101166.0,89166.0,26443.1094,2547359.88,2245199.88
000030.SZ,20251119,5.48,0.481,1.735,0.87,13.9378,14.0227,1.1565,0.5723,0.5511,4.562,2.773,171981.0845,167090.6445,46318.9412,942456.3431,915656.7319
