ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250922,11.38,0.3073,0.7308,0.66,4.9618,5.0769,0.5018,1.5054,1.5894,8.4798,5.3427,1940591.8198,1940560.0653,816048.1215,22083934.9093,22083573.5431
000002.SZ,20250922,7.0,2.325,3.4896,0.99,,,0.4362,0.2434,0.2732,0.0,,1193070.9471,971639.9629,647358.8838,8351496.6297,6801479.7403
000004.SZ,20250922,10.56,4.0519,5.479,0.66,,,62.9764,14.1692,15.5248,0.0,,13238.0282,12628.7768,9339.358,139793.5778,133359.883
000006.SZ,20250922,7.92,3.6892,5.8552,0.76,,,2.0049,1.7629,2.2696,0.0,,134999.5046,134998.7396,85059.9248,1069196.0764,1069190.0176
000007.SZ,20250922,7.05,2.2103,3.5993,1.04,43.2894,43.0663,13.3729,7.9487,5.7861,0.0,,34644.8044,34644.8044,21275.216,244245.871,244245.871
000008.SZ,20250922,2.86,1.531,2.5145,0.46,,,2.649,3.7314,3.6521,0.0,,271637.7683,271629.6952,165387.8495,776884.0173,776860.9283
000009.SZ,20250922,10.21,1.1036,1.7093,0.52,152.5488,119.3625,2.6221,1.3019,1.2518,0.4407,0.2938,257921.3965,257602.0465,166315.1993,2633377.4583,2630116.8948
000010.SZ,20250922,4.47,4.7829,5.834,0.85,291.6316,75.6865,16.8041,6.102,5.3969,0.0,,114965.2292,78155.4111,64075.4047,513894.5745,349354.6876
000011.SZ,20250922,9.02,1.7564,4.9443,0.78,,,1.5924,1.9661,1.8124,3.459,,59597.9092,52647.5543,18702.6342,537573.141,474880.9398
000012.SZ,20250922,4.67,0.4828,0.7954,0.63,53.7542,,1.0851,0.9278,1.0346,5.3533,1.4737,307069.2107,195931.6598,118935.415,1434013.214,915000.8513
000014.SZ,20250922,19.15,9.9914,15.1424,1.14,281.8391,,2.8887,12.9508,46.1433,1.1279,,24204.6224,24204.6224,15971.0154,463518.519,463518.519
000016.SZ,20250922,5.52,3.4916,5.1974,0.84,,,7.1388,1.1959,1.2139,0.0,,240794.5408,159659.38,107257.1368,1329185.8652,881319.7776
000017.SZ,20250922,6.75,4.9622,6.2781,0.58,276.1609,156.6415,12.8545,8.0225,6.7782,0.0,,68918.4933,30298.4965,23947.6218,465199.8298,204514.8514
000019.SZ,20250922,6.64,1.5701,2.414,0.82,23.5248,20.5559,1.5546,1.4238,1.4323,3.012,2.259,115253.5254,41621.6407,27071.6427,765283.4087,276367.6942
000020.SZ,20250922,13.55,1.0852,3.1773,0.7,104.4369,93.5273,9.1791,4.6981,4.4373,0.0,,28316.1227,18116.5391,6187.5497,383683.4626,245479.1048
000021.SZ,20250922,23.32,8.7814,13.3798,1.47,39.2854,35.7676,2.965,2.465,2.3561,0.5551,0.8113,156728.0671,156702.9346,102847.0569,3654898.5248,3654312.4349
000025.SZ,20250922,17.56,1.7669,3.8302,0.67,55.4007,52.5722,4.2818,2.8961,3.959,0.1765,0.5695,43105.832,39277.832,18118.6699,756938.4099,689718.7299
000026.SZ,20250922,16.63,1.9343,3.4981,0.77,30.6233,43.3507,2.0242,1.7124,1.8496,2.406,2.4053,40576.4007,36456.2983,20158.5656,674785.5436,606268.2407
000027.SZ,20250922,6.51,0.5219,2.0896,1.25,15.4455,15.8333,0.954,0.7515,0.7278,2.1505,2.3041,475738.9916,475738.9916,118833.3328,3097060.8353,3097060.8353
000028.SZ,20250922,25.5,1.4587,4.0258,0.99,22.0896,25.1232,0.7825,0.1908,0.1934,2.6667,1.4353,55656.5077,47805.3712,17321.1225,1419240.9464,1219036.9656
000029.SZ,20250922,28.1,0.581,1.9696,0.73,,,7.8497,69.843,31.2336,0.0,,101166.0,89166.0,26301.7736,2842764.6,2505564.6
000030.SZ,20250922,5.55,0.7071,2.5509,0.64,14.1158,14.3901,1.1915,0.5796,0.5707,4.5045,2.738,171981.0845,167090.6445,46318.9412,954495.019,927353.077
000031.SZ,20250922,3.32,0.4969,1.6175,0.84,,,1.32,0.3976,0.4073,0.0,,428631.3339,428630.4701,131681.1819,1423056.0285,1423053.1607
000032.SZ,20250922,22.99,1.6129,3.6549,0.69,79.3436,96.849,4.1833,0.3882,0.4544,0.4785,0.522,113795.9234,108936.3764,48072.6799,2616168.279,2504447.2934
000034.SZ,20250922,45.62,7.2591,7.7581,0.98,43.6503,49.0569,3.0353,0.2563,0.2395,0.8872,0.573,72019.6154,60159.2443,56289.7992,3285534.8545,2744464.725
000035.SZ,20250922,4.84,0.9039,1.2942,0.43,43.231,92.0764,1.1154,2.1357,2.1632,0.4143,0.6945,250078.3182,242583.2661,169424.2014,1210379.0601,1174103.0079
000036.SZ,20250922,4.74,7.2089,10.2808,2.6,164.2502,700.8831,1.3991,15.6454,15.8004,0.0,,140381.8725,140115.0983,98248.0024,665410.0757,664145.5659
000037.SZ,20250922,8.48,1.423,2.4097,0.86,233.3044,134.439,3.4827,11.5389,12.128,0.0,,60276.2596,33890.815,20013.5196,511142.6814,287394.1112
000039.SZ,20250922,7.83,1.2151,1.5743,0.83,14.2054,12.4747,0.8938,0.2377,0.2418,0.278,2.2478,539252.0385,230140.7141,177640.7141,4222343.4615,1802001.7914
000042.SZ,20250922,8.1,0.5983,1.2831,0.34,,,1.5725,1.2455,1.4721,0.0,,66483.1139,66413.1202,30965.6689,538513.2226,537946.2736
000045.SZ,20250922,12.08,3.9519,8.1008,0.79,68.4649,75.8103,2.0734,1.8346,1.8472,0.5381,0.5877,50652.1849,45702.1849,22295.2413,611878.3936,552082.3936
000048.SZ,20250922,17.09,2.6238,6.1845,0.81,12.6963,12.8648,2.1848,1.5204,1.6049,2.1776,4.1803,53028.225,52635.96,22330.8651,906252.3653,899548.5564
000049.SZ,20250922,26.45,3.3382,6.1257,0.51,24.6329,25.2484,1.5557,0.4877,0.469,1.7013,1.2476,38463.8534,38453.4862,20955.5893,1017368.9224,1017094.71
000050.SZ,20250922,10.12,1.9358,3.7595,1.85,,931.1308,0.9041,0.7426,0.7092,0.0,,245774.7661,245771.6686,126551.2451,2487240.6329,2487209.2862
000055.SZ,20250922,4.4,3.6108,4.8404,0.84,32.6284,104.2868,0.7757,1.068,1.2151,1.8182,1.1364,107387.4227,67585.2229,50415.848,472504.6599,297374.9808
000056.SZ,20250922,2.77,9.0585,11.3291,0.47,,,19.017,4.9795,5.5328,0.0,,118252.822,90372.6533,72259.9633,327560.3169,250332.2496
000058.SZ,20250922,9.34,0.7154,2.4413,0.5,306.1508,338.4452,5.6481,6.719,6.9243,0.3212,0.1338,123120.0672,98473.9354,28857.6172,1149941.4276,919746.5566
000059.SZ,20250922,5.14,1.1857,2.2387,1.06,,,0.7848,0.2376,0.2451,0.2724,0.3502,159944.2537,159944.2537,84712.3362,822113.464,822113.464
000060.SZ,20250922,5.21,1.5206,2.3656,0.57,17.9993,17.7227,1.3391,0.3256,0.323,1.0749,1.6699,373760.1761,373754.5511,240248.4813,1947290.5175,1947261.2112
000061.SZ,20250922,8.77,1.9957,5.539,0.72,38.7386,41.1321,2.3326,2.6443,2.1942,1.2543,0.7982,169696.4131,169693.3006,61139.8363,1488237.5429,1488210.2463
000062.SZ,20250922,29.9,2.5875,8.5281,0.82,146.8436,114.961,4.4895,1.4245,1.3825,1.505,1.4381,104590.9322,104492.7241,31703.8401,3127268.8728,3124332.4506
000063.SZ,20250922,45.02,4.958,6.5075,1.17,25.562,27.788,2.8776,1.7754,1.6519,1.517,1.3705,478353.4887,402736.0077,306841.9677,21535474.0613,18131175.0667
000065.SZ,20250922,10.86,1.5475,2.9345,0.97,11.0863,14.2037,1.1586,0.6098,0.7556,0.7923,1.3619,107138.5874,97496.2288,51416.3105,1163525.0592,1058809.0448
000066.SZ,20250922,17.51,6.2762,10.4822,1.83,,,5.0358,3.977,3.8973,0.0,,322579.9088,322558.9838,193131.473,5648374.2031,5648007.8063
000068.SZ,20250922,3.72,2.0591,3.6801,1.05,285.5854,,6.0452,3.7085,3.4257,0.0,,100667.1464,100667.1464,56326.7969,374481.7846,374481.7846
000069.SZ,20250922,2.7,6.4558,12.8416,2.37,,,0.4585,0.3989,0.5081,0.0,,803775.8053,689860.1781,346808.1819,2170194.6743,1862622.4809
000070.SZ,20250922,11.2,8.2465,13.0178,0.79,,,6.6839,2.2869,2.5278,0.0,,90034.476,88867.8852,56295.7363,1008386.1312,995320.3142
000078.SZ,20250922,2.58,0.9196,1.713,0.54,,,3.7099,0.2239,0.2425,0.0,,263112.3257,262644.1138,140999.601,678829.8003,677621.8136
000088.SZ,20250922,4.47,0.7255,1.6568,0.74,17.2246,16.9042,1.312,29.2876,29.9769,3.356,2.9083,519948.3346,316289.4468,138511.8305,2324169.0557,1413813.8272
000089.SZ,20250922,7.04,0.4068,0.9454,0.59,32.5872,24.8507,1.2646,3.0463,2.8779,1.4205,1.7045,205076.9509,205074.2403,88244.6871,1443741.7343,1443722.6517
000090.SZ,20250922,3.66,1.5647,2.5895,0.7,11.0203,16.4741,0.6126,0.3202,0.3144,6.8306,2.7322,186854.5434,186845.9934,112899.5706,683887.6288,683856.3358
000096.SZ,20250922,11.24,1.3482,2.9342,1.19,61.2098,70.7429,2.1401,3.0012,3.6596,0.4893,0.6673,52800.0,51084.8,23472.9623,593472.0,574193.152
000099.SZ,20250922,22.68,2.8394,4.6267,1.24,58.0235,54.2655,3.2716,8.1331,7.8571,0.3602,0.5511,77577.0137,77577.0137,47609.5662,1759446.6707,1759446.6707
000100.SZ,20250922,4.37,1.5972,1.6512,0.63,58.1159,37.0657,1.4837,0.5515,0.5342,1.6527,1.0872,2080086.2447,1809674.5896,1750490.4643,9089976.8893,7908277.9566
000151.SZ,20250922,12.56,2.1885,3.3179,0.77,,,13.9251,3.4553,3.9348,0.0,,33737.0728,30793.4695,20311.8595,423737.6344,386765.9769
000153.SZ,20250922,6.49,1.2925,1.8306,0.89,18.7545,22.0333,1.4403,0.704,0.7534,1.6511,1.5408,46477.3722,45231.3722,31933.8047,301638.1456,293551.6056
000155.SZ,20250922,10.23,1.0984,1.8143,0.71,25.9824,47.2914,1.7838,6.1824,6.8981,1.564,1.564,184616.8342,184616.8342,111765.2937,1888630.2139,1888630.2139
000156.SZ,20250922,7.94,0.5912,1.1277,0.74,27.5511,26.983,0.9902,1.566,1.5512,2.7708,2.267,185293.2442,169987.5877,89117.3393,1471228.3589,1349701.4463
000157.SZ,20250922,7.72,1.447,2.1731,0.63,18.9658,16.7037,1.1684,1.4681,1.4579,4.1451,3.886,864853.5236,707041.7363,470792.1672,6676669.2022,5458362.2042
000158.SZ,20250922,23.97,3.4045,5.2387,0.79,,,7.2591,4.3454,3.9411,0.0,,159861.6721,158793.2246,103197.6061,3831884.2802,3806273.5937
000159.SZ,20250922,5.6,2.7767,3.5979,0.88,,,1.3168,1.0448,1.6493,0.0,,48068.5993,48067.2868,37096.398,269184.1561,269176.8061
000166.SZ,20250922,5.19,0.3234,0.9256,0.74,24.9407,17.641,1.1981,5.254,5.0855,1.4066,1.2139,2503994.456,2253550.7316,787417.7642,12995731.2266,11695928.297
000301.SZ,20250922,9.49,0.139,0.4137,0.66,,,1.8652,0.4557,0.4989,1.0537,,661122.9638,660855.5066,222013.153,6274056.9265,6271518.7576
000333.SZ,20250922,73.26,0.6923,1.0078,0.96,14.6041,12.865,2.594,1.3823,1.2762,4.0339,4.7451,768223.3669,692963.0766,476045.2053,56280043.8591,50766474.9917
000338.SZ,20250922,14.07,1.1573,1.1754,0.57,10.7539,11.0048,1.3697,0.5685,0.5668,4.7277,5.1076,871567.1296,498516.6147,490852.1127,12262949.5135,7014128.7688
000400.SZ,20250922,23.58,3.393,5.4888,1.14,21.5074,21.3914,2.0337,1.4057,1.4384,2.0445,1.7771,101874.9309,101170.1259,62541.4805,2402210.8706,2385591.5687
000401.SZ,20250922,4.87,0.4608,1.276,1.04,,,0.4804,0.512,0.5012,0.0,2.0534,265821.6238,263135.3638,95019.7423,1294551.3079,1281469.2217
000402.SZ,20250922,3.15,1.7386,3.2694,0.68,,,0.3942,0.4936,0.6689,0.0,,298892.9907,298866.7172,158934.3759,941512.9207,941430.1592
000403.SZ,20250922,16.78,1.022,1.6523,1.1,21.3971,24.38,2.0175,6.0074,6.3664,1.6042,2.2921,95039.7386,94071.0132,58188.5124,1594766.8137,1578511.6015
000404.SZ,20250922,7.17,1.4855,2.145,0.69,11.0844,10.3825,1.1964,0.417,0.4206,3.4868,4.1841,69599.5979,69271.9572,47972.46,499029.1169,496679.9331
000407.SZ,20250922,3.53,1.9887,2.5585,0.57,26.4983,25.1308,1.0305,0.7352,0.7415,1.5581,1.1898,88008.4656,87578.2212,68075.4993,310669.8836,309151.1208
000408.SZ,20250922,54.24,0.535,1.2181,0.84,33.0114,27.6236,6.0171,26.1994,26.8902,1.9546,1.8421,157022.5745,157020.9245,68960.4908,8516904.4409,8516814.9449
000409.SZ,20250922,11.67,1.4936,1.7683,0.43,85.3122,127.6948,5.0561,5.8571,5.8488,0.0,,67799.0505,42334.3245,35757.4555,791214.9193,494041.5669
000410.SZ,20250922,7.14,0.8604,1.23,0.58,2385.6026,131.3559,6.5639,11.1999,6.3504,0.0,,235897.062,168091.5944,117587.36,1684305.0227,1200173.984
000411.SZ,20250922,11.0,1.4895,3.5105,0.91,10.924,11.1119,1.2442,0.1721,0.172,2.7695,3.4838,52189.2509,32277.7045,13695.2291,574081.7599,355054.7495
000415.SZ,20250922,3.65,1.0726,1.6382,0.57,24.9723,,0.7918,0.5874,0.4451,0.0,,618452.1282,539295.5733,353120.1458,2257350.2679,1968428.8425
000417.SZ,20250922,6.02,1.8745,3.0257,0.56,24.6356,27.3382,0.9981,0.6673,0.6672,1.8272,1.8272,77988.42,77902.7451,48263.6984,469490.2884,468974.5255
000419.SZ,20250922,5.88,1.4146,2.5411,0.73,21.2719,26.7068,0.8981,1.6658,1.5583,2.0408,2.551,54358.2655,54358.2655,30261.0171,319626.6011,319626.6011
000420.SZ,20250922,4.74,17.7052,24.4114,4.94,420.5646,1214.0391,2.6414,3.0012,2.4574,0.0,,245886.8343,245803.1143,178276.7524,1165503.5946,1165106.7618
000421.SZ,20250922,6.28,2.5854,5.6304,1.97,78.5523,38.0176,1.326,0.5491,0.5178,1.6023,0.9582,57441.5734,57429.6297,26370.565,360733.081,360658.0745
000422.SZ,20250922,13.36,2.8709,4.3177,1.08,22.2861,28.4258,2.6544,0.8573,0.7305,2.3278,1.4887,108852.2212,105780.3184,70333.8508,1454265.6752,1413225.0538
000423.SZ,20250922,47.2,0.9637,1.4545,0.67,19.522,18.5759,3.2019,5.1337,4.884,6.1949,5.3792,64397.6824,64301.8085,42602.1748,3039570.6093,3035045.3612
