ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250714,12.98,0.9651,2.2951,1.07,5.6594,5.7677,0.587,1.7171,1.7784,7.4345,4.6842,1940591.8198,1940557.185,816045.2412,25188881.821,25188432.2613
000002.SZ,20250714,6.66,1.2407,1.8621,0.86,,,0.4039,0.2315,0.2486,0.0,,1193070.9471,971681.279,647400.1999,7945852.5077,6471397.3181
000004.SZ,20250714,8.86,3.8168,5.1612,0.88,,,22.405,11.8882,11.5504,0.0,,13238.0282,12628.8093,9339.3905,117288.9299,111891.2504
000006.SZ,20250714,6.36,1.8882,2.9968,0.86,,,1.5965,1.4157,1.1555,0.0,,134999.5046,134998.7396,85059.9248,858596.8493,858591.9839
000007.SZ,20250714,7.13,1.8038,2.9374,0.96,43.7806,42.9198,13.6453,8.0389,6.8732,0.0,,34644.8044,34644.8044,21275.216,247017.4554,247017.4554
000008.SZ,20250714,2.87,2.8003,4.5992,1.24,,,2.6077,3.7445,3.6694,0.0,,271637.7683,271623.3929,165381.5472,779600.395,779559.1376
000009.SZ,20250714,8.88,0.6564,1.0014,0.75,132.6771,84.6925,2.2665,1.1323,1.1399,0.5068,0.5068,257921.3965,257602.0465,168846.8425,2290342.0009,2287506.1729
000010.SZ,20250714,3.9,37.9839,38.0458,6.32,254.4437,122.9921,15.1474,5.3239,5.08,0.0,,114965.2292,55093.1361,55003.5561,448364.3939,214863.2308
000011.SZ,20250714,8.81,1.0867,3.059,0.61,,,1.5597,1.9204,1.8613,3.5414,,59597.9092,52647.5543,18702.6342,525057.5801,463824.9534
000012.SZ,20250714,4.88,0.6804,1.1209,0.59,56.1714,,1.1059,0.9696,1.028,5.123,5.123,307069.2107,195926.7327,118930.4879,1498497.7482,956122.4556
000014.SZ,20250714,12.57,5.5105,8.3513,0.69,184.9983,,1.8851,8.5009,19.6154,1.7184,,24204.6224,24204.6224,15971.0154,304252.1036,304252.1036
000016.SZ,20250714,5.25,3.2286,4.8059,0.8,,,5.3389,1.1374,1.1291,0.0,,240794.5408,159659.38,107257.1368,1264171.3392,838211.745
000017.SZ,20250714,6.39,2.9443,3.7251,0.96,261.4323,225.443,12.6015,7.5946,7.0163,0.0,,68918.4933,30298.4965,23947.6218,440389.1722,193607.3926
000019.SZ,20250714,6.86,2.1347,3.2821,1.12,24.3042,22.4144,1.6342,1.4709,1.43,2.9155,2.1866,115253.5254,41621.6407,27071.6427,790639.1842,285524.4552
000020.SZ,20250714,13.49,1.3986,4.0948,0.68,103.9745,102.473,9.3262,4.6773,4.7181,0.0,,28316.1227,18116.5391,6187.5497,381984.4952,244392.1125
000021.SZ,20250714,18.38,1.2646,1.9312,0.46,30.8311,29.0472,2.419,1.9345,1.9039,0.7073,1.0337,156058.7588,156040.3088,102184.4311,2868359.9867,2868020.8757
000025.SZ,20250714,17.43,1.7466,4.2976,1.0,54.9905,55.4039,4.3733,2.8746,3.4404,0.1779,0.5737,43105.832,39277.832,15963.3846,751334.6518,684612.6118
000026.SZ,20250714,16.46,5.5866,10.0986,0.52,30.3103,35.1229,2.0308,1.6949,1.7578,2.4308,2.4301,40576.4007,36476.9323,20179.1996,667887.5555,600410.3057
000027.SZ,20250714,6.76,0.6784,2.7004,0.85,16.0387,14.2827,1.0069,0.7803,0.7771,2.071,2.2189,475738.9916,475738.9916,119510.6804,3215995.5832,3215995.5832
000028.SZ,20250714,25.34,0.5941,1.7078,0.89,21.951,24.2442,0.7926,0.1896,0.1917,2.6835,1.4444,55656.5077,47805.3712,16629.1269,1410335.9051,1211388.1062
000029.SZ,20250714,19.2,1.2063,4.0894,0.93,,,5.4151,47.7219,28.6547,0.0,,101166.0,89166.0,26301.7736,1942387.2,1711987.2
000030.SZ,20250714,5.89,0.5465,1.9726,1.36,14.9806,14.971,1.3119,0.6151,0.6203,4.2445,2.5799,171981.0845,167057.9617,46286.2584,1012968.5877,983971.3944
000031.SZ,20250714,2.94,0.7852,3.0413,0.88,,,1.2171,0.3521,0.3403,0.0,,428631.3339,400288.7169,103339.4287,1260176.1217,1176848.8277
000032.SZ,20250714,20.96,2.3505,5.3858,1.29,72.3377,85.6078,3.7731,0.3539,0.3695,0.5248,0.5725,113795.9234,110151.2632,48072.6799,2385162.5545,2308770.4767
000034.SZ,20250714,37.12,2.1507,2.3005,0.79,35.0766,35.9189,2.5164,0.206,0.202,1.1041,0.713,71126.0675,59436.8043,55567.3592,2640199.6256,2206294.1756
000035.SZ,20250714,4.36,0.803,1.1497,1.08,38.9436,59.2756,0.9998,1.9239,1.9395,0.4599,0.4599,250078.3182,242579.4086,169420.3439,1090341.4674,1057646.2215
000036.SZ,20250714,3.73,1.1484,1.7621,0.83,136.6281,214.4218,1.089,13.0143,12.8788,0.0,,148393.4025,148126.6283,96538.0024,553507.3913,552512.3236
000037.SZ,20250714,10.27,12.4495,21.0819,0.54,282.5515,160.0619,4.1989,13.9746,14.7109,0.0,,60276.2596,33890.815,20013.5196,619037.1861,348058.6701
000039.SZ,20250714,7.99,1.6584,2.1485,1.06,14.4957,12.5524,0.9119,0.2425,0.2377,0.2724,2.2028,539252.0385,230140.7141,177640.7141,4308623.7876,1838824.3057
000042.SZ,20250714,8.32,1.9784,4.2432,0.97,,,1.5937,1.2793,1.5067,0.0,,66483.1139,66413.1202,30965.6689,553139.5076,552557.1601
000045.SZ,20250714,10.72,1.4298,2.931,0.77,60.7569,60.6979,1.8489,1.628,1.62,0.6063,0.6623,50652.1849,45700.0849,22293.1413,542991.4221,489904.9101
000048.SZ,20250714,16.24,2.104,4.9541,1.56,12.0648,11.1595,2.0379,1.4448,1.482,2.2916,4.4008,53028.225,52675.975,22370.8801,861178.374,855457.834
000049.SZ,20250714,22.41,0.8744,1.6045,0.89,20.8705,20.6304,1.3264,0.4132,0.4079,2.008,1.4726,38463.8534,38453.4862,20955.5893,861974.9547,861742.6257
000050.SZ,20250714,8.74,0.5128,1.027,0.91,,,0.7846,0.6413,0.6307,0.0,,245774.7661,245771.8636,122725.874,2148071.4557,2148046.0879
000055.SZ,20250714,4.35,1.3052,1.5887,0.97,32.2577,36.965,0.765,1.0559,1.0958,1.8391,1.1494,107387.4227,67585.4429,55524.4019,467135.2887,293996.6766
000056.SZ,20250714,3.38,5.2137,6.5206,0.95,,,35.2793,6.0761,6.6235,0.0,,118252.822,90372.8783,72260.1883,399694.5384,305460.3287
000058.SZ,20250714,8.37,0.646,2.2045,0.91,274.3557,289.6601,5.1198,6.0212,6.2255,0.3584,0.1493,123120.0672,98471.1604,28854.8422,1030514.9625,824203.6125
000059.SZ,20250714,5.28,1.7018,3.2131,1.12,,,0.7596,0.2441,0.2462,0.2652,0.3409,159944.2537,159944.2537,84712.3362,844505.6595,844505.6595
000060.SZ,20250714,4.81,1.4597,2.2709,1.32,16.6174,16.1158,1.3208,0.3006,0.3107,1.1642,1.8087,373760.1761,373754.5511,240248.4813,1797786.447,1797759.3908
