ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250410,10.9,0.4465,1.0075,0.65,4.7525,4.7525,0.4978,1.4419,1.4419,8.8532,8.8532,1940591.8198,1940557.185,860093.1126,21152450.8358,21152073.3165
000002.SZ,20250410,7.2,2.1337,3.2024,1.56,,,0.4239,0.2503,0.2503,0.0,,1193070.9471,971693.5865,647412.5074,8590110.8191,6996193.8228
000004.SZ,20250410,9.12,5.1831,6.4121,1.35,,,7.5576,10.9707,11.4553,0.0,,13238.0282,12628.8093,10208.1245,120730.8172,115174.7408
000006.SZ,20250410,6.1,3.8558,6.1196,0.96,,,1.277,2.93,1.2094,0.0,,134999.5046,134998.7396,85059.9248,823496.9781,823492.3116
000007.SZ,20250410,5.82,1.9738,3.2142,1.35,56.0569,71.2527,15.6382,9.3181,9.2785,0.0,,34644.8044,34644.8044,21275.216,201632.7616,201632.7616
000008.SZ,20250410,3.06,14.9158,24.676,2.42,,,2.4617,3.3094,3.6249,0.0,,271637.7683,268602.4366,162360.5909,831211.571,821923.456
000009.SZ,20250410,7.73,1.0194,1.5632,1.09,26.3561,43.0316,1.9647,0.6495,0.9574,0.5821,0.5821,257921.3965,255143.0324,166387.8284,1993732.3949,1972255.6405
000010.SZ,20250410,2.57,3.8959,4.3251,0.93,,,13.5074,9.7539,7.1853,0.0,,114965.2292,52595.1361,47375.6697,295460.639,135169.4998
000011.SZ,20250410,7.98,1.0084,2.8386,0.94,,,1.4147,1.7394,1.7394,3.9098,3.9098,59597.9092,52647.5543,18702.6342,475591.3154,420127.4833
000012.SZ,20250410,4.82,0.7292,0.957,0.71,8.9397,15.1741,1.0519,0.8135,0.8942,5.1867,5.1867,307069.2107,195926.7327,149288.0453,1480073.5956,944366.8516
000014.SZ,20250410,10.49,5.0983,7.7266,1.9,154.386,154.386,1.5639,7.0942,7.0942,2.0591,2.0591,24204.6224,24204.6224,15971.0154,253906.489,253906.489
000016.SZ,20250410,4.64,4.3829,6.5226,1.44,,,2.7638,0.626,1.0072,0.0,,240794.5408,159659.38,107284.6868,1117286.6693,740819.5232
000017.SZ,20250410,5.69,5.4974,6.9553,0.77,219.0523,193.46,12.4025,6.8981,7.8517,0.0,,68918.4933,30298.4965,23947.6218,392146.2269,172398.4451
000019.SZ,20250410,7.24,12.0621,18.545,1.62,23.9901,26.2265,1.7244,1.348,1.5137,2.7624,2.7624,115253.5254,41621.6407,27071.6427,834435.5239,301340.6787
000020.SZ,20250410,10.81,1.9358,5.6678,1.14,229.4185,202.165,8.0306,4.2131,4.1872,0.0,,28316.1227,18116.5391,6187.5497,306097.2864,195839.7877
000021.SZ,20250410,16.7,2.8637,4.373,1.44,40.4309,30.3235,2.2537,1.827,1.8425,0.7784,0.7784,156058.7588,156042.3713,102186.4936,2606181.272,2605907.6007
000025.SZ,20250410,15.71,3.7954,8.2277,0.62,49.564,49.564,3.9215,2.591,2.591,0.1973,0.1973,43105.832,39277.832,18118.6699,677192.6207,617054.7407
000026.SZ,20250410,9.99,2.4808,4.4844,1.33,18.3961,18.3961,1.1951,1.0287,1.0287,4.0051,4.0051,40576.4007,36476.9323,20179.1996,405358.243,364404.5537
000027.SZ,20250410,6.14,0.3975,1.2791,0.82,14.2773,25.5318,0.9696,0.7212,0.7028,2.2801,2.2801,475738.9916,475738.9916,147844.3143,2921037.4084,2921037.4084
000028.SZ,20250410,24.65,1.0427,2.8777,0.91,21.3533,21.3533,0.7764,0.1845,0.1845,2.7586,2.7586,55656.5077,47805.3712,17321.1225,1371932.9148,1178402.4001
000029.SZ,20250410,14.29,0.6593,2.2352,1.26,,,4.1162,35.518,35.518,0.0,,101166.0,89166.0,26301.7736,1445662.14,1274182.14
000030.SZ,20250410,5.06,1.0149,3.5449,0.9,14.5872,13.2346,1.1435,0.5563,0.5382,4.877,4.877,174164.3085,169220.9461,48449.2428,881271.401,856257.9873
000031.SZ,20250410,2.63,0.5343,2.0695,1.16,,,0.8576,0.3065,0.3083,0.0,,428631.3339,400288.7169,103339.4287,1127300.4082,1052759.3254
000032.SZ,20250410,21.0,5.179,7.5529,0.85,72.4944,50.5413,3.9451,0.4246,0.3619,0.5238,0.5238,113795.9234,64476.3811,44211.3657,2389714.3914,1354004.0031
000034.SZ,20250410,36.3,7.0282,8.225,1.33,34.3018,34.3018,2.5308,0.2014,0.2014,1.129,1.129,71126.0675,59436.8043,50788.0177,2581876.2503,2157555.9961
000035.SZ,20250410,4.45,1.1851,1.892,0.92,32.9933,29.6616,1.0259,2.0904,1.9061,0.4506,0.4506,250078.3182,242579.4086,151947.834,1112848.516,1079478.3683
000036.SZ,20250410,3.53,1.4797,2.0627,0.9,64.1729,76.2913,1.0307,9.268,10.8559,0.0,,148393.4025,148126.6283,106259.5324,523828.7108,522886.9979
000037.SZ,20250410,7.65,2.7944,4.7321,1.03,1108.7662,,3.2569,7.8184,9.1006,0.0,,60276.2596,33889.5156,20012.2202,461113.3859,259254.7943
000039.SZ,20250410,7.62,2.8417,3.6815,1.04,13.8244,13.8244,0.8646,0.2313,0.2313,0.2856,0.2856,539252.0385,230140.7141,177640.7141,4109100.5334,1753672.2414
000042.SZ,20250410,6.31,1.9577,4.2011,0.98,,,0.8041,0.5505,0.5879,0.0,,66483.1139,66413.1202,30948.7189,419508.4487,419066.7885
000045.SZ,20250410,9.48,2.9488,6.045,0.83,53.7291,53.7291,1.6267,1.4397,1.4397,0.6857,0.6857,50652.1849,45700.0849,22293.1413,480182.7129,433236.8049
000048.SZ,20250410,17.09,3.412,8.0341,0.96,12.6963,12.6963,2.1116,1.5204,1.5204,2.1776,2.1776,53028.225,52675.975,22370.8801,906252.3653,900232.4128
000049.SZ,20250410,20.17,1.9983,3.6671,1.2,13.8077,18.4498,1.2128,0.3825,0.3632,2.231,2.231,38463.8534,38449.7163,20951.8194,775815.9231,775530.7778
000050.SZ,20250410,7.3,0.8607,1.7294,1.09,,,0.6584,0.5357,0.5357,0.0,,245774.7661,245771.9086,122314.289,1794155.7925,1794134.9328
