ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250210,11.43,0.529,1.258,0.97,4.7747,4.7651,0.5335,1.3468,1.4922,8.4427,8.4427,1940591.8198,1940561.7528,816049.809,22180964.5003,22180620.8345
000002.SZ,20250210,7.42,1.9165,2.8765,0.74,7.2785,,0.3781,0.1901,0.2239,0.0,,1193070.9471,971693.5865,647412.5074,8852586.4275,7209966.4118
000004.SZ,20250210,13.97,15.3657,20.7776,1.4,,,11.5767,16.8049,17.5472,0.0,,13238.0282,12628.8093,9339.3905,184935.254,176424.4659
000006.SZ,20250210,7.28,3.0169,4.7881,1.23,,,1.524,3.4967,1.4434,0.0,,134999.5046,134998.7396,85059.9248,982796.3935,982790.8243
000007.SZ,20250210,6.91,1.9405,3.16,1.24,66.5556,84.5973,18.567,11.0633,11.0162,0.0,,34644.8044,34644.8044,21275.216,239395.5984,239395.5984
000008.SZ,20250210,2.78,3.7081,6.1345,1.39,,,2.2364,3.0066,3.2932,0.0,,271637.7683,268602.4366,162360.5909,755152.9959,746714.7737
000009.SZ,20250210,8.54,1.072,1.7819,1.51,29.1179,47.5407,2.1706,0.7175,1.0577,0.5269,0.5269,257921.3965,255143.0324,153491.7552,2202648.7261,2178921.4967
000010.SZ,20250210,2.98,5.0737,5.6327,1.1,,,15.6622,11.31,8.3316,0.0,,114965.2292,52595.1361,47375.6697,342596.383,156733.5056
000011.SZ,20250210,8.48,1.0317,2.9041,1.31,10.8917,21.3927,1.1284,1.7045,2.7236,3.6792,3.6792,59597.9092,52647.5543,18702.6342,505390.27,446451.2605
000012.SZ,20250210,5.03,0.7302,1.2224,1.1,9.3292,15.8353,1.0977,0.8489,0.9332,4.9702,4.9702,307069.2107,195927.9645,117033.375,1544558.1298,985517.6614
000014.SZ,20250210,10.74,3.6569,5.5422,2.11,4.9823,35.351,1.5717,1.8713,5.3391,2.0112,2.0112,24204.6224,24204.6224,15971.0154,259957.6446,259957.6446
000016.SZ,20250210,4.96,7.4737,11.1222,0.95,,,2.9544,0.6691,1.0767,0.0,,240794.5408,159659.38,107284.6868,1194340.9224,791910.5248
000017.SZ,20250210,5.94,4.8588,6.1473,1.22,228.6767,201.96,12.9474,7.2012,8.1967,0.0,,68918.4933,30298.4965,23947.6218,409375.8502,179973.0692
000019.SZ,20250210,6.64,1.8259,2.8072,1.44,22.002,24.053,1.5815,1.2363,1.3882,3.012,3.012,115253.5254,41621.6407,27071.6427,765283.4087,276367.6942
000020.SZ,20250210,13.42,1.468,4.2981,0.78,284.81,250.9763,9.9695,5.2303,5.1982,0.0,,28316.1227,18116.5391,6187.5497,380002.3666,243123.9547
000021.SZ,20250210,20.53,5.1498,7.864,1.33,49.7034,37.278,2.7706,2.246,2.265,0.6332,0.6332,156058.7588,156042.3713,102186.4936,3203886.3182,3203549.8828
000025.SZ,20250210,16.5,1.5353,3.7862,1.28,60.1451,46.598,4.1872,3.8514,2.6406,0.1879,0.1879,43105.832,39277.832,15926.7546,711246.228,648084.228
000026.SZ,20250210,10.37,1.9468,3.8886,1.7,12.6292,15.8638,1.2486,0.9208,1.0308,3.8583,3.8583,40576.4007,36476.9323,18262.1518,420777.2753,378265.788
000027.SZ,20250210,6.23,0.2523,1.0101,0.92,14.4865,25.906,0.9838,0.7317,0.7131,2.2472,2.2472,475738.9916,475738.9916,118833.3328,2963853.9177,2963853.9177
000028.SZ,20250210,26.35,1.0527,3.0262,1.19,9.1702,9.9418,0.8102,0.1943,0.1946,2.5806,2.5806,55656.5077,47805.3713,16629.127,1466548.9779,1259671.5338
000029.SZ,20250210,15.57,1.3136,4.4533,2.66,,,4.2558,29.6702,40.934,0.0,,101166.0,89166.0,26301.7736,1575154.62,1388314.62
000030.SZ,20250210,5.37,0.8188,2.8597,1.16,15.4809,14.0455,1.2136,0.5903,0.5712,4.5955,4.5955,174164.3085,169220.9461,48449.2428,935262.3366,908716.4806
000031.SZ,20250210,2.8,0.6789,2.6299,1.25,,,0.913,0.3263,0.3283,0.0,,428631.3339,400288.7169,103339.4287,1200167.7349,1120808.4073
000032.SZ,20250210,20.11,8.038,12.8371,2.71,69.422,48.3993,3.7779,0.4066,0.3466,0.547,0.547,113795.9234,64476.3811,40372.2419,2288436.0196,1296620.0239
000034.SZ,20250210,43.87,13.3536,16.1051,1.51,25.0684,24.1837,3.1724,0.2456,0.2312,0.9923,0.9923,66958.6561,55269.3929,45827.0623,2937476.2431,2424668.2665
000035.SZ,20250210,4.58,1.5298,2.4252,1.57,33.9572,30.5281,1.0559,2.1515,1.9618,0.4378,0.4378,250078.3182,242579.4086,153020.288,1145358.6974,1111013.6914
000036.SZ,20250210,4.08,1.2313,1.7168,1.03,74.1715,88.178,1.1913,10.712,12.5473,0.0,,148393.4025,148067.397,106200.3011,605445.0822,604114.9798
000037.SZ,20250210,7.94,1.8481,3.1296,1.28,1150.7979,,3.3803,8.1148,9.4456,0.0,,60276.2596,33889.5156,20012.2202,478593.5012,269082.7539
000039.SZ,20250210,8.05,1.5821,2.0497,0.76,103.0502,24.7534,0.928,0.3396,0.2685,0.2704,0.2704,539252.0385,230140.7141,177640.7141,4340978.9099,1852632.7485
000042.SZ,20250210,5.55,4.9981,12.474,1.79,,,0.7072,0.4842,0.5171,0.0,,66483.1139,66413.1202,26610.2745,368981.2821,368592.8171
000045.SZ,20250210,10.97,1.5022,3.0793,1.06,70.098,60.6707,1.8977,1.8043,1.6918,0.5925,0.5925,50652.1849,45702.1849,22295.2413,555654.4684,501352.9684
000048.SZ,20250210,15.72,0.9149,2.1544,1.06,4.7735,7.6467,2.0149,0.6713,1.1767,2.3674,2.3674,53028.225,52675.975,22370.8801,833603.697,828066.327
000049.SZ,20250210,23.67,1.1969,2.1965,0.91,16.2037,21.6513,1.4233,0.4488,0.4262,1.9011,1.9011,38463.8534,38449.7163,20951.8194,910439.41,910104.7848
000050.SZ,20250210,9.03,0.6676,1.3414,0.81,,,0.8078,0.6877,0.7026,0.0,,245774.7661,245771.9086,122314.289,2219346.1379,2219320.3347
000055.SZ,20250210,4.14,2.527,3.4263,1.5,16.2996,28.4932,0.7355,1.0358,1.0382,1.9324,1.9324,107387.4227,67585.4429,49847.1671,444583.93,279803.7336
000056.SZ,20250210,3.08,14.313,18.1522,2.8,,,5.0862,3.1809,5.4718,0.0,,121008.872,90367.1558,71254.4658,372707.3258,278330.8399
000058.SZ,20250210,8.34,1.5947,5.4422,1.35,113.5017,,5.1156,5.2683,5.6691,0.3597,0.3597,123120.0672,98471.1604,28854.8422,1026821.3604,821249.4777
000059.SZ,20250210,4.78,1.9575,3.6959,2.42,108.7531,,0.616,0.1657,0.2029,0.2929,0.2929,159944.2537,159944.2537,84712.3362,764533.5327,764533.5327
000060.SZ,20250210,4.8,0.974,1.5153,1.05,26.0853,23.261,1.3417,0.2735,0.3068,1.1667,1.1667,373759.6125,373730.925,240224.8552,1794046.14,1793908.44
000061.SZ,20250210,7.02,0.8687,2.4111,1.34,26.5352,25.3311,1.9094,2.1698,2.3047,1.567,1.567,169696.4131,169693.3006,61139.8363,1191268.82,1191246.9702
000062.SZ,20250210,24.68,4.4562,14.7036,2.54,55.2326,79.8924,3.7274,1.2534,1.1449,1.8233,1.8233,104590.9322,104442.0366,31653.1526,2581304.2067,2577629.4633
000063.SZ,20250210,42.25,5.5795,7.3232,0.82,21.6716,21.5211,2.7947,1.6266,1.6181,1.6165,1.6165,478353.4887,402737.371,306843.331,20210434.8976,17015653.9248
000065.SZ,20250210,9.8,1.2396,2.4608,1.61,10.9413,10.1973,1.107,0.4675,0.4788,0.9177,0.9177,102498.0896,92855.731,46775.8127,1004481.2781,909986.1638
000066.SZ,20250210,16.05,10.2821,16.77,2.24,,,4.3105,3.8579,3.458,0.0,,322579.9088,314179.3331,192631.4784,5177407.5362,5042578.2963
000068.SZ,20250210,3.62,1.8333,3.2764,0.81,5.5731,18.5847,5.8371,3.956,4.2771,0.0,,100667.1464,100667.1464,56326.7969,364415.07,364415.07
000069.SZ,20250210,2.54,0.7392,1.4712,1.16,,,0.3605,0.3662,0.3829,0.0,,803775.8053,689461.3407,346409.3445,2041590.5455,1751231.8054
000070.SZ,20250210,5.82,1.3714,2.2038,1.14,,,2.7431,1.0613,1.0582,0.0,,90034.476,88859.6176,55297.1183,524000.6503,517162.9744
000078.SZ,20250210,2.54,1.0512,1.9582,1.24,,,2.2013,0.1835,0.2067,0.0,,263112.3257,262644.1138,140999.601,668305.3073,667116.0491
000088.SZ,20250210,4.74,0.3436,1.0568,0.9,22.2367,15.2877,1.411,27.5922,29.7392,3.1649,3.1649,519948.3346,224913.5473,73133.3473,2464555.106,1066090.2142
000089.SZ,20250210,6.84,0.5292,1.2298,0.73,35.3606,25.0657,1.2484,3.3681,3.0573,1.462,1.462,205076.9509,205074.2403,88244.6871,1402726.3442,1402707.8037
000090.SZ,20250210,4.0,1.13,1.8701,1.05,4.9269,9.1292,0.6674,0.2768,0.4017,6.25,6.25,186854.5434,186845.9934,112899.5706,747418.1736,747383.9736
000096.SZ,20250210,12.18,1.6742,3.6437,0.96,72.9591,67.7998,2.3328,2.5192,2.9436,0.4516,0.4516,52800.0,51084.8,23472.9623,643104.0,622212.864
000099.SZ,20250210,25.39,4.4379,7.2313,1.04,82.371,82.1963,3.7637,9.9998,9.5687,0.3218,0.3218,77577.0137,77577.0137,47609.5662,1969680.3778,1969680.3778
