ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250425,11.01,0.3285,0.7813,0.81,4.8005,4.8924,0.4899,1.4565,1.5085,8.7648,8.7648,1940591.8198,1940557.185,816045.2412,21365915.936,21365534.6069
000002.SZ,20250425,7.05,1.8855,2.8299,1.61,,,0.415,0.2451,0.2451,0.0,,1193070.9471,971693.5865,647412.5074,8411150.1771,6850439.7848
000004.SZ,20250425,8.74,3.0618,3.7878,0.46,,,7.2427,10.5136,10.978,0.0,,13238.0282,12628.8093,10208.1245,115700.3665,110375.7933
000006.SZ,20250425,6.25,2.8703,4.5554,1.36,,,1.3084,3.002,1.2392,0.0,,134999.5046,134998.7396,85059.9248,843746.9038,843742.1225
000007.SZ,20250425,7.16,12.0454,19.6149,3.9,43.9648,43.9648,13.8382,8.0728,8.0728,0.0,,34644.8044,34644.8044,21275.216,248056.7995,248056.7995
000008.SZ,20250425,2.69,1.4729,2.419,0.53,,,2.4109,3.5096,3.5096,0.0,,271637.7683,271623.3929,165381.5472,730705.5967,730666.9269
000009.SZ,20250425,7.57,0.4375,0.6708,1.04,113.1043,113.1043,1.9693,0.9652,0.9652,0.5945,0.5945,257921.3965,255143.0324,166387.8284,1952464.9715,1931432.7553
000010.SZ,20250425,2.59,2.9178,3.2393,1.26,,,13.6125,9.8298,7.2412,0.0,,114965.2292,52595.1361,47375.6697,297759.9436,136221.4025
000011.SZ,20250425,8.38,1.1466,3.2277,1.55,,,1.4857,1.8266,1.8266,3.7232,3.7232,59597.9092,52647.5543,18702.6342,499430.4791,441186.505
000012.SZ,20250425,4.82,0.4074,0.5347,1.13,8.9397,15.1741,1.0519,0.8135,0.8942,5.1867,5.1867,307069.2107,195926.7327,149288.0453,1480073.5956,944366.8516
000014.SZ,20250425,10.68,3.7131,5.6273,1.28,157.1823,157.1823,1.5922,7.2227,7.2227,2.0225,2.0225,24204.6224,24204.6224,15971.0154,258505.3672,258505.3672
000016.SZ,20250425,4.93,4.8752,7.2552,1.06,,,5.0096,1.0681,1.0681,0.0,,240794.5408,159659.38,107284.6868,1187117.0861,787120.7434
000017.SZ,20250425,6.73,13.2836,16.8064,1.13,275.3427,275.3427,13.4925,7.9987,7.9987,0.0,,68918.4933,30298.4965,23947.6218,463821.4599,203908.8814
000019.SZ,20250425,6.75,2.3599,3.6283,0.55,22.3665,24.4515,1.6077,1.2568,1.4112,2.963,2.963,115253.5254,41621.6407,27071.6427,777961.2965,280946.0747
000020.SZ,20250425,11.44,0.9954,2.9146,1.0,88.1741,86.9007,7.9089,3.9665,4.0011,0.0,,28316.1227,18116.5391,6187.5497,323936.4437,207253.2073
000021.SZ,20250425,17.5,1.3745,2.0988,1.24,29.355,29.355,2.2995,1.8419,1.8419,0.7429,0.7429,156058.7588,156042.3713,102186.4936,2731028.279,2730741.4978
000025.SZ,20250425,17.12,5.6028,12.1459,0.38,54.0125,54.4185,4.1904,2.8235,3.3792,0.1811,0.1811,43105.832,39277.832,18118.6699,737971.8438,672436.4838
000026.SZ,20250425,10.3,1.2068,2.1815,1.08,18.9669,21.9785,1.211,1.0606,1.1,3.8846,3.8846,40576.4007,36476.9323,20179.1996,417936.9272,375712.4027
000027.SZ,20250425,6.28,0.482,1.9186,1.79,14.8998,14.8998,0.9664,0.7249,0.7249,2.2293,2.2293,475738.9916,475738.9916,119510.6804,2987640.8672,2987640.8672
000028.SZ,20250425,24.64,0.3807,1.0507,0.88,21.3446,23.5745,0.762,0.1844,0.1864,2.7597,2.7597,55656.5077,47805.3712,17321.1225,1371376.3497,1177924.3464
000029.SZ,20250425,15.15,0.4235,1.4356,0.99,,,4.3639,37.6556,37.6556,0.0,,101166.0,89166.0,26301.7736,1532664.9,1350864.9
000030.SZ,20250425,6.04,0.8745,3.0534,0.79,15.5571,15.5571,1.3259,0.6388,0.6388,4.0857,4.0857,174164.3085,169241.1857,48469.4824,1051952.4233,1022216.7616
000031.SZ,20250425,2.73,1.3211,5.1172,1.84,,,1.1044,0.3269,0.3269,0.0,,428631.3339,400288.7169,103339.4287,1170163.5415,1092788.1971
000032.SZ,20250425,22.17,4.6831,6.8297,1.55,76.5136,90.5498,3.9066,0.3744,0.3908,0.4962,0.4962,113795.9234,64476.3811,44211.3657,2522855.6218,1429441.369
000034.SZ,20250425,37.24,4.2879,5.0181,1.08,35.19,35.19,2.5963,0.2067,0.2067,1.1005,1.1005,71126.0675,59436.8043,50788.0177,2648734.7537,2213426.5921
000035.SZ,20250425,4.46,0.755,1.2053,1.43,33.0674,29.7283,1.0282,2.0951,1.9104,0.4496,0.4496,250078.3182,242579.4086,151947.834,1115349.2992,1081904.1624
000036.SZ,20250425,3.67,1.0236,1.5706,0.91,66.718,79.317,1.0716,9.6355,11.2865,0.0,,148393.4025,148126.6283,96538.0024,544603.7872,543624.7259
000037.SZ,20250425,8.79,9.192,15.5657,2.99,241.8333,241.8333,3.567,11.9608,11.9608,0.0,,60276.2596,33890.815,20013.5196,529828.3219,297900.2639
000039.SZ,20250425,7.59,1.7961,2.3269,0.99,13.77,13.77,0.8612,0.2304,0.2304,0.2868,0.2868,539252.0385,230140.7141,177640.7141,4092922.9722,1746768.02
000042.SZ,20250425,7.02,2.2821,4.8971,0.77,,,0.8945,0.6124,0.654,0.0,,66483.1139,66413.1202,30948.7189,466711.4596,466220.1038
000045.SZ,20250425,9.98,1.3389,2.7448,0.85,56.5629,56.5629,1.7125,1.5156,1.5156,0.6513,0.6513,50652.1849,45700.0849,22293.1413,505508.8053,456086.8473
000048.SZ,20250425,15.73,2.0663,4.8655,1.53,11.6859,10.809,1.8925,1.3994,1.4355,2.3659,2.3659,53028.225,52675.975,22370.8801,834133.9793,828593.0868
000049.SZ,20250425,21.0,0.7434,1.3642,0.68,19.5573,19.3324,1.2192,0.3872,0.3822,2.1429,2.1429,38463.8534,38453.4862,20955.5893,807740.9214,807523.2102
000050.SZ,20250425,7.9,0.4171,0.8353,0.57,,,0.7092,0.5797,0.5701,0.0,,245774.7661,245771.8636,122725.874,1941620.6522,1941597.7224
000055.SZ,20250425,4.31,6.9916,8.5104,8.58,31.961,36.6251,0.7514,1.0461,1.0857,1.8561,1.8561,107387.4227,67585.4429,55524.4019,462839.7918,291293.2589
000056.SZ,20250425,3.07,7.4925,9.3708,0.94,,,6.364,3.0984,5.3298,0.0,,118252.822,90367.1558,72254.4658,363036.1635,277427.1683
000058.SZ,20250425,8.28,1.0758,3.6715,1.01,271.4057,271.4057,5.0792,5.9565,5.9565,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
000059.SZ,20250425,5.22,1.5576,2.9409,1.23,,,0.7491,0.2413,0.2434,0.2682,0.2682,159944.2537,159944.2537,84712.3362,834909.0043,834909.0043
000060.SZ,20250425,4.63,0.8375,1.2866,0.8,15.9956,15.9956,1.2639,0.2893,0.2893,1.2095,1.2095,373759.6809,373731.4153,243290.7117,1730507.3226,1730376.4528
000061.SZ,20250425,6.66,0.6905,1.9164,0.76,25.1744,24.0321,1.8115,2.0586,2.1865,1.6517,1.6517,169696.4131,169693.3006,61139.8363,1130178.1112,1130157.382
