ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250801,12.28,0.5216,1.2404,0.75,5.3542,5.4567,0.5553,1.6245,1.6825,7.8583,4.9512,1940591.8198,1940557.185,816045.2412,23830467.5471,23830042.2318
000002.SZ,20250801,6.39,0.9505,1.4266,0.63,,,0.3875,0.2222,0.2386,0.0,,1193070.9471,971681.279,647400.1999,7623723.352,6209043.3728
000004.SZ,20250801,8.87,2.2761,3.0777,0.89,,,22.4302,11.9016,11.5634,0.0,,13238.0282,12628.8093,9339.3905,117421.3101,112017.5385
000006.SZ,20250801,6.15,1.3026,2.0674,0.66,,,1.5438,1.3689,1.1174,0.0,,134999.5046,134998.7396,85059.9248,830246.9533,830242.2485
000007.SZ,20250801,7.11,1.5481,2.5209,0.86,43.6578,42.7994,13.6071,8.0164,6.8539,0.0,,34644.8044,34644.8044,21275.216,246324.5593,246324.5593
000008.SZ,20250801,2.76,1.4369,2.36,0.82,,,2.5077,3.6009,3.5288,0.0,,271637.7683,271623.3929,165381.5472,749720.2405,749680.5644
000009.SZ,20250801,9.13,0.9433,1.4391,0.7,136.4124,87.0769,2.3303,1.1641,1.172,0.4929,,257921.3965,257602.0465,168846.8425,2354822.35,2351906.6845
000010.SZ,20250801,3.78,14.9136,17.2995,2.44,246.6147,119.2078,14.6813,5.1601,4.9237,0.0,,114965.2292,73155.4111,63065.8311,434568.5664,276527.454
000011.SZ,20250801,8.48,0.6455,1.817,0.64,,,1.5013,1.8484,1.7915,3.6792,,59597.9092,52647.5543,18702.6342,505390.27,446451.2605
000012.SZ,20250801,4.78,0.6768,1.115,0.56,55.0204,,1.1005,0.9497,1.0069,5.2301,1.4398,307069.2107,195926.7327,118930.4879,1467790.8271,936529.7823
000014.SZ,20250801,12.22,3.3798,5.1222,0.9,179.8472,,1.8326,8.2642,19.0692,1.7676,,24204.6224,24204.6224,15971.0154,295780.4857,295780.4857
000016.SZ,20250801,4.85,1.7939,2.6703,0.63,,,4.9321,1.0507,1.043,0.0,,240794.5408,159659.38,107257.1368,1167853.5229,774347.993
000017.SZ,20250801,6.21,1.8022,2.2802,0.6,254.068,219.0925,12.2465,7.3807,6.8187,0.0,,68918.4933,30298.4965,23947.6218,427983.8434,188153.6633
000019.SZ,20250801,6.82,1.3438,2.066,0.62,24.1625,22.2837,1.6247,1.4624,1.4217,2.9326,2.1994,115253.5254,41621.6407,27071.6427,786029.0432,283859.5896
000020.SZ,20250801,13.39,2.4622,7.209,1.21,103.2037,101.7133,9.2571,4.6426,4.6831,0.0,,28316.1227,18116.5391,6187.5497,379152.883,242580.4585
000021.SZ,20250801,18.35,1.8228,2.7835,0.78,30.7808,28.9998,2.415,1.9314,1.9008,0.7084,1.0354,156058.7588,156040.3088,102184.4311,2863678.224,2863339.6665
000025.SZ,20250801,16.98,1.0974,2.7003,0.66,53.5708,53.9735,4.2604,2.8004,3.3516,0.1826,0.5889,43105.832,39277.832,15963.3846,731937.0274,666937.5874
000026.SZ,20250801,16.45,3.8639,6.9846,0.73,30.2919,35.1015,2.0296,1.6939,1.7567,2.4323,2.4316,40576.4007,36476.9323,20179.1996,667481.7915,600045.5363
000027.SZ,20250801,6.53,0.4025,1.6021,0.98,15.493,13.7968,0.9727,0.7538,0.7507,2.144,2.2971,475738.9916,475738.9916,119510.6804,3106575.6151,3106575.6151
000028.SZ,20250801,25.77,1.1512,3.3093,1.03,22.3235,24.6556,0.806,0.1928,0.1949,2.6387,1.4203,55656.5077,47805.3712,16629.1269,1434268.2034,1231944.4158
000029.SZ,20250801,18.8,0.3896,1.3208,0.8,,,5.3023,46.7277,28.0577,0.0,,101166.0,89166.0,26301.7736,1901920.8,1676320.8
000030.SZ,20250801,5.97,0.5879,2.1219,1.19,15.184,15.1744,1.3298,0.6235,0.6287,4.1876,2.5454,171981.0845,167057.9617,46286.2584,1026727.0745,997336.0313
