ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250311,11.61,0.3138,0.708,0.74,4.8499,4.8401,0.5419,1.368,1.5157,8.3118,8.3118,1940591.8198,1940561.7528,860097.6804,22530271.0279,22529921.95
000002.SZ,20250311,7.43,0.8978,1.3475,0.58,7.2883,,0.3786,0.1903,0.2242,0.0,,1193070.9471,971693.5865,647412.5074,8864517.137,7219683.3477
000004.SZ,20250311,12.23,3.8339,4.743,0.64,,,10.1348,14.7118,15.3617,0.0,,13238.0282,12628.8093,10208.1245,161901.0849,154450.3377
000006.SZ,20250311,6.75,4.3014,6.8267,1.58,,,1.4131,3.2422,1.3383,0.0,,134999.5046,134998.7396,85059.9248,911246.6561,911241.4923
000007.SZ,20250311,6.35,0.9239,1.5045,0.89,61.1618,77.7414,17.0623,10.1667,10.1234,0.0,,34644.8044,34644.8044,21275.216,219994.5079,219994.5079
000008.SZ,20250311,2.81,1.8456,3.0533,0.9,,,2.2606,3.039,3.3288,0.0,,271637.7683,268602.4366,162360.5909,763302.1289,754772.8468
000009.SZ,20250311,8.6,0.6924,1.0618,0.83,29.3224,47.8747,2.1858,0.7226,1.0651,0.5233,0.5233,257921.3965,255143.0324,166387.8284,2218124.0099,2194230.0786
000010.SZ,20250311,2.92,3.1618,3.5101,1.1,,,15.3469,11.0822,8.1639,0.0,,114965.2292,52595.1361,47375.6697,335698.4693,153577.7974
000011.SZ,20250311,8.37,1.212,3.4118,1.67,10.7504,21.1152,1.1137,1.6823,2.6883,3.7276,3.7276,59597.9092,52647.5543,18702.6342,498834.5,440660.0295
000012.SZ,20250311,4.93,0.4544,0.5963,0.79,9.1437,15.5204,1.0759,0.832,0.9146,5.071,5.071,307069.2107,195926.7327,149288.0453,1513851.2088,965918.7922
000014.SZ,20250311,10.95,7.4712,11.3229,3.53,5.0797,36.0422,1.6024,1.9078,5.4435,1.9726,1.9726,24204.6224,24204.6224,15971.0154,265040.6153,265040.6153
000016.SZ,20250311,5.42,4.1018,6.1042,0.35,,,3.2284,0.7312,1.1766,0.0,,240794.5408,159659.38,107284.6868,1305106.4111,865353.8396
000017.SZ,20250311,6.35,12.5703,15.9039,3.41,244.4608,215.9,13.8411,7.6983,8.7624,0.0,,68918.4933,30298.4965,23947.6218,437632.4325,192395.4528
000019.SZ,20250311,6.49,1.2604,1.9378,0.85,21.505,23.5096,1.5458,1.2084,1.3569,3.0817,3.0817,115253.5254,41621.6407,27071.6427,747995.3798,270124.4481
000020.SZ,20250311,12.58,0.8271,2.4216,0.81,266.9828,235.2669,9.3455,4.9029,4.8728,0.0,,28316.1227,18116.5391,6187.5497,356216.8236,227906.0619
000021.SZ,20250311,19.77,2.1234,3.2424,0.54,47.8634,35.898,2.668,2.1629,2.1812,0.6576,0.6576,156058.7588,156042.3713,102186.4936,3085281.6615,3084957.6806
000025.SZ,20250311,16.25,1.1453,2.4828,1.07,59.2338,45.8919,4.1237,3.793,2.6006,0.1908,0.1908,43105.832,39277.832,18118.6699,700469.77,638264.77
000026.SZ,20250311,11.07,1.7132,3.4219,0.95,13.4817,16.9347,1.3329,0.983,1.1003,3.6144,3.6144,40576.4007,36476.9323,18262.1518,449180.7557,403799.6406
000027.SZ,20250311,6.21,0.2494,0.8027,0.96,14.44,25.8228,0.9806,0.7294,0.7108,2.2544,2.2544,475738.9916,475738.9916,147844.3143,2954339.1378,2954339.1378
000028.SZ,20250311,26.42,0.7487,2.0662,0.96,9.1946,9.9682,0.8123,0.1948,0.1951,2.5738,2.5738,55656.5077,47805.3713,17321.1226,1470444.9334,1263017.9097
000029.SZ,20250311,14.84,0.644,2.1832,1.72,,,4.0563,28.2791,39.0148,0.0,,101166.0,89166.0,26301.7736,1501303.44,1323223.44
000030.SZ,20250311,5.75,0.6578,2.2974,0.66,16.5764,15.0394,1.2995,0.6321,0.6116,4.2918,4.2918,174164.3085,169220.9461,48449.2428,1001444.7739,973020.4401
000031.SZ,20250311,2.7,0.3625,1.404,0.75,,,0.8804,0.3146,0.3165,0.0,,428631.3339,400288.7169,103339.4287,1157304.6015,1080779.5356
000032.SZ,20250311,24.68,8.4945,12.3882,0.61,85.1982,59.3981,4.6364,0.499,0.4253,0.4457,0.4457,113795.9234,64476.3811,44211.3657,2808483.3895,1591277.0855
000034.SZ,20250311,48.2,7.6112,8.9945,0.54,27.9409,26.9548,3.5359,0.2737,0.2577,0.8903,0.8903,67926.8127,56237.5495,47588.7629,3274072.3721,2710649.8859
000035.SZ,20250311,4.78,0.9925,1.5845,0.85,35.44,31.8613,1.102,2.2454,2.0474,0.4195,0.4195,250078.3182,242579.4086,151947.834,1195374.361,1159529.5731
000036.SZ,20250311,4.24,1.7844,2.4879,0.7,77.0802,91.636,1.238,11.1321,13.0394,0.0,,148393.4025,148067.397,106200.3011,629188.0266,627805.7633
000037.SZ,20250311,8.18,2.0606,3.4895,1.21,1185.5827,,3.4825,8.3601,9.7311,0.0,,60276.2596,33889.5156,20012.2202,493059.8035,277216.2376
000039.SZ,20250311,8.32,0.6568,0.8509,0.7,106.5065,25.5836,0.9592,0.351,0.2775,0.2616,0.2616,539252.0385,230140.7141,177640.7141,4486576.9603,1914770.7413
000040.SZ,20250311,0.74,0.4963,0.5829,0.18,,,0.1003,0.7387,1.4437,0.0,,148687.387,105459.799,89785.1276,110028.6664,78040.2513
000042.SZ,20250311,6.11,2.4645,5.2886,0.76,,,0.7786,0.533,0.5693,0.0,,66483.1139,66413.1202,30948.7189,406211.8259,405784.1644
000045.SZ,20250311,10.85,2.112,4.3293,0.92,69.3312,60.0071,1.877,1.7845,1.6733,0.5991,0.5991,50652.1849,45702.1849,22295.2413,549576.2062,495868.7062
000048.SZ,20250311,16.24,1.9722,4.6438,0.97,4.9314,7.8996,2.0816,0.6935,1.2156,2.2916,2.2916,53028.225,52675.975,22370.8801,861178.374,855457.834
000049.SZ,20250311,24.63,1.5267,2.8017,0.71,16.8609,22.5294,1.481,0.467,0.4435,1.827,1.827,38463.8534,38449.7163,20951.8194,947364.7092,947016.5125
000050.SZ,20250311,8.73,0.7557,1.5185,1.02,,,0.781,0.6649,0.6793,0.0,,245774.7661,245771.9086,122314.289,2145613.7081,2145588.7621
000055.SZ,20250311,4.17,2.0558,2.7874,1.76,16.4177,28.6996,0.7408,1.0433,1.0457,1.9185,1.9185,107387.4227,67585.4429,49847.1671,447805.5527,281831.2969
000056.SZ,20250311,3.65,13.637,17.2948,0.67,,,6.0274,3.7696,6.4844,0.0,,121008.872,90367.1558,71254.4658,441682.3828,329840.1187
000058.SZ,20250311,9.16,2.6179,8.934,0.44,124.6613,,5.6186,5.7863,6.2265,0.3275,0.3275,123120.0672,98471.1604,28854.8422,1127779.8156,901995.8293
000059.SZ,20250311,4.75,1.1241,2.1224,1.25,108.0706,,0.6121,0.1647,0.2017,0.2947,0.2947,159944.2537,159944.2537,84712.3362,759735.2051,759735.2051
000060.SZ,20250311,4.93,1.9628,3.0152,1.33,26.7917,23.8909,1.378,0.2809,0.3151,1.1359,1.1359,373759.6125,373730.925,243290.2214,1842634.8896,1842493.4603
000061.SZ,20250311,6.26,0.428,1.188,0.77,23.6624,22.5887,1.7027,1.9349,2.0552,1.7572,1.7572,169696.4131,169693.3006,61139.8363,1062299.546,1062280.0618
