ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250328,11.35,0.3324,0.7499,0.71,4.9487,4.9487,0.5184,1.5015,1.5015,8.5022,8.5022,1940591.8198,1940557.185,860093.1126,22025717.1547,22025324.0498
000002.SZ,20250328,7.12,0.5058,0.7591,0.57,6.9842,,0.3628,0.1824,0.2149,0.0,,1193070.9471,971693.5865,647412.5074,8494665.1434,6918458.3359
000004.SZ,20250328,10.0,3.4831,4.3091,0.56,,,8.2869,12.0293,12.5607,0.0,,13238.0282,12628.8093,10208.1245,132380.282,126288.093
000006.SZ,20250328,7.76,11.3046,17.9416,2.99,,,1.6245,3.7273,1.5386,0.0,,134999.5046,134998.7396,85059.9248,1047596.1557,1047590.2193
000007.SZ,20250328,6.2,0.9797,1.5953,0.5,59.717,75.905,16.6592,9.9265,9.8843,0.0,,34644.8044,34644.8044,21275.216,214797.7873,214797.7873
000008.SZ,20250328,2.58,1.5149,2.5062,0.74,,,2.0755,2.7903,3.0563,0.0,,271637.7683,268602.4366,162360.5909,700825.4422,692994.2864
000009.SZ,20250328,8.32,0.4872,0.7472,0.76,28.3678,46.316,2.1147,0.6991,1.0305,0.5409,0.5409,257921.3965,255143.0324,166387.8284,2145906.0189,2122790.0296
000010.SZ,20250328,2.92,3.4575,3.8384,0.65,,,15.3469,11.0822,8.1639,0.0,,114965.2292,52595.1361,47375.6697,335698.4693,153577.7974
000011.SZ,20250328,8.39,1.6802,4.7297,1.59,10.7761,21.1657,1.1164,1.6864,2.6947,3.7187,3.7187,59597.9092,52647.5543,18702.6342,500026.4582,441712.9806
000012.SZ,20250328,5.0,0.5549,0.7282,0.68,9.2736,15.7408,1.0911,0.8438,0.9276,5.0,5.0,307069.2107,195926.7327,149288.0453,1535346.0535,979633.6635
000014.SZ,20250328,11.33,3.1516,4.7764,1.25,5.256,37.293,1.6581,1.9741,5.6324,1.9064,1.9064,24204.6224,24204.6224,15971.0154,274238.3718,274238.3718
000016.SZ,20250328,4.75,1.7668,2.6293,0.6,,,2.8293,0.6408,1.0311,0.0,,240794.5408,159659.38,107284.6868,1143774.0688,758382.055
000017.SZ,20250328,6.0,3.4408,4.3532,0.76,230.9866,204.0,13.0782,7.274,8.2795,0.0,,68918.4933,30298.4965,23947.6218,413510.9598,181790.979
000019.SZ,20250328,6.52,1.2361,1.9005,0.99,21.6044,23.6183,1.5529,1.214,1.3631,3.0675,3.0675,115253.5254,41621.6407,27071.6427,751452.9856,271373.0974
000020.SZ,20250328,12.14,0.7342,2.1498,0.61,257.6448,227.0382,9.0186,4.7314,4.7024,0.0,,28316.1227,18116.5391,6187.5497,343757.7296,219934.7847
000021.SZ,20250328,19.07,2.0088,3.0675,1.15,46.1687,34.6269,2.5736,2.0863,2.104,0.6817,0.6817,156058.7588,156042.3713,102186.4936,2976040.5303,2975728.0207
000025.SZ,20250328,16.4,1.2984,2.8146,0.91,51.7409,51.7409,4.0937,2.7048,2.7048,0.189,0.189,43105.832,39277.832,18118.6699,706935.6448,644156.4448
000026.SZ,20250328,11.05,1.2106,2.1883,0.65,20.348,20.348,1.3219,1.1378,1.1378,3.6209,3.6209,40576.4007,36476.9323,20179.1996,448369.2277,403070.1019
000027.SZ,20250328,6.36,0.2359,0.7592,0.58,14.7888,26.4466,1.0043,0.747,0.7279,2.2013,2.2013,475738.9916,475738.9916,147844.3143,3025699.9866,3025699.9866
000028.SZ,20250328,25.73,0.4769,1.3163,0.77,8.9544,22.2888,0.8105,0.1897,0.1925,2.6428,2.6428,55656.5077,47805.3713,17321.1226,1432041.9431,1230032.2035
000029.SZ,20250328,15.44,0.4606,1.5616,0.77,,,4.4475,38.3764,38.3764,0.0,,101166.0,89166.0,26301.7736,1562003.04,1376723.04
000030.SZ,20250328,5.91,0.6656,2.3247,0.63,17.0376,15.4578,1.3356,0.6497,0.6287,4.1756,4.1756,174164.3085,169220.9461,48449.2428,1029311.0632,1000095.7915
000031.SZ,20250328,2.67,0.2741,1.0619,0.65,,,0.8706,0.3111,0.313,0.0,,428631.3339,400288.7169,103339.4287,1144445.6615,1068770.8741
000032.SZ,20250328,22.97,3.0529,4.4522,0.7,79.2951,55.2826,4.3152,0.4644,0.3958,0.4789,0.4789,113795.9234,64476.3811,44211.3657,2613892.3605,1481022.4739
000034.SZ,20250328,42.71,3.2123,3.7598,0.59,25.9078,24.9934,2.9558,0.2538,0.239,0.9602,0.9602,71080.0264,59390.7632,50741.9766,3035827.9275,2536579.4963
000035.SZ,20250328,4.79,0.9063,1.4469,0.66,35.5141,31.9279,1.1043,2.2501,2.0517,0.4186,0.4186,250078.3182,242579.4086,151947.834,1197875.1442,1161955.3672
000036.SZ,20250328,3.85,0.9157,1.2767,0.89,69.9903,83.2072,1.1242,10.1081,11.84,0.0,,148393.4025,148067.397,106200.3011,571314.5996,570059.4785
000037.SZ,20250328,8.15,1.724,2.9194,0.55,1181.2346,,3.4698,8.3294,9.6954,0.0,,60276.2596,33889.5156,20012.2202,491251.5157,276199.5521
