ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250522,11.55,0.5168,1.2291,1.05,5.0359,5.1323,0.5139,1.5279,1.5825,8.355,8.355,1940591.8198,1940557.185,816045.2412,22413835.5187,22413435.4868
000002.SZ,20250522,6.67,0.6319,0.9484,1.09,,,0.4045,0.2319,0.249,0.0,,1193070.9471,971693.5865,647412.5074,7957783.2172,6481196.222
000004.SZ,20250522,9.4,10.5271,14.2348,1.01,,,23.7705,12.6127,12.2543,0.0,,13238.0282,12628.8093,9339.3905,124437.4651,118710.8074
000006.SZ,20250522,6.85,3.3455,5.3096,0.92,,,1.7196,1.5247,1.2446,0.0,,134999.5046,134998.7396,85059.9248,924746.6065,924741.3663
000007.SZ,20250522,8.0,3.6243,5.9018,2.03,49.1227,48.1569,15.3103,9.0199,7.7118,0.0,,34644.8044,34644.8044,21275.216,277158.4352,277158.4352
000008.SZ,20250522,2.81,2.5666,4.2154,1.07,,,2.5532,3.6662,3.5927,0.0,,271637.7683,271623.3929,165381.5472,763302.1289,763261.734
000009.SZ,20250522,8.05,0.4719,0.7237,0.96,120.276,76.7764,2.0546,1.0264,1.0334,0.559,0.559,257921.3965,255143.0324,166387.8284,2076267.2418,2053901.4108
000010.SZ,20250522,2.89,3.6022,3.6084,1.28,188.5493,91.1403,11.2246,3.9451,3.7644,0.0,,114965.2292,52595.1361,52505.5561,332249.5124,151999.9433
000011.SZ,20250522,8.49,0.605,1.7031,0.56,,,1.5031,1.8506,1.7937,3.6749,3.6749,59597.9092,52647.5543,18702.6342,505986.2491,446977.736
000012.SZ,20250522,4.7,0.6003,0.9889,1.64,54.0995,,1.0652,0.9338,0.9901,5.3191,5.3191,307069.2107,195926.7327,118930.4879,1443225.2903,920855.6437
000014.SZ,20250522,11.56,3.9846,6.0388,0.95,170.1337,,1.7336,7.8178,18.0393,1.8685,1.8685,24204.6224,24204.6224,15971.0154,279805.4349,279805.4349
000016.SZ,20250522,5.07,5.9224,8.8137,1.28,,,5.1558,1.0984,1.0904,0.0,,240794.5408,159659.38,107284.6868,1220828.3219,809473.0566
000017.SZ,20250522,6.9,18.7166,23.6802,3.83,282.2978,243.4362,13.6073,8.2008,7.5763,0.0,,68918.4933,30298.4965,23947.6218,475537.6038,209059.6259
000019.SZ,20250522,6.78,1.6099,2.4751,0.75,24.0208,22.153,1.5594,1.4538,1.4134,2.9499,2.9499,115253.5254,41621.6407,27071.6427,781418.9022,282194.7239
000020.SZ,20250522,12.38,5.0561,14.8037,5.59,95.4191,94.0412,8.5588,4.2924,4.3299,0.0,,28316.1227,18116.5391,6187.5497,350553.599,224282.7541
000021.SZ,20250522,17.64,0.7961,1.2156,0.95,29.5898,27.8778,2.2649,1.8566,1.8273,0.737,0.737,156058.7588,156042.3713,102186.4936,2752876.5052,2752587.4297
000025.SZ,20250522,17.63,4.9494,12.1781,0.97,55.6215,56.0397,4.3152,2.9076,3.4799,0.1758,0.1758,43105.832,39277.832,15963.3846,759955.8182,692468.1782
000026.SZ,20250522,13.13,4.9232,8.8994,0.72,24.1782,28.0172,1.5438,1.352,1.4022,3.0473,3.0473,40576.4007,36476.9323,20179.1996,532768.1412,478942.1211
000027.SZ,20250522,6.48,0.3026,1.2046,0.9,15.3744,13.6911,0.9441,0.748,0.7449,2.1605,2.1605,475738.9916,475738.9916,119510.6804,3082788.6656,3082788.6656
000028.SZ,20250522,25.15,0.6938,1.9148,1.13,21.7864,24.0624,0.7778,0.1882,0.1902,2.7038,2.7038,55656.5077,47805.3712,17321.1225,1399761.1687,1202305.0857
000029.SZ,20250522,18.11,0.8639,2.9288,1.58,,,5.1077,45.0127,27.0279,0.0,,101166.0,89166.0,26301.7736,1832116.26,1614796.26
000030.SZ,20250522,6.31,0.6985,2.4388,0.78,16.2525,16.2422,1.3552,0.6673,0.6729,3.9109,3.9109,174164.3085,169241.1857,48469.4824,1098976.7866,1067911.8818
000031.SZ,20250522,2.61,0.2953,1.1439,0.82,,,1.0805,0.3126,0.3021,0.0,,428631.3339,400288.7169,103339.4287,1118727.7815,1044753.5511
000032.SZ,20250522,20.17,2.1324,3.4055,0.77,69.6112,82.3811,3.5542,0.3406,0.3555,0.5454,0.5454,113795.9234,64476.3811,40372.2419,2295263.775,1300488.6068
000034.SZ,20250522,39.34,5.607,5.9974,1.31,37.1744,38.0671,2.6669,0.2183,0.2141,1.0418,0.6728,71126.0675,59436.8043,55567.3592,2798099.4955,2338243.8812
000035.SZ,20250522,4.37,0.5613,0.8036,1.15,39.033,59.4115,1.0021,1.9283,1.9439,0.4589,0.4589,250078.3182,242579.4086,169420.3439,1092842.2505,1060072.0156
000036.SZ,20250522,3.61,1.1812,1.8124,1.1,132.2325,207.5235,1.054,12.5956,12.4645,0.0,,148393.4025,148126.6283,96538.0024,535700.183,534737.1282
000037.SZ,20250522,8.6,2.5702,4.3524,0.81,236.6059,134.0343,3.5161,11.7022,12.3187,0.0,,60276.2596,33890.815,20013.5196,518375.8326,291461.009
000039.SZ,20250522,7.91,2.0171,2.6132,0.61,14.3506,12.4267,0.8851,0.2401,0.2353,0.2752,0.2752,539252.0385,230140.7141,177640.7141,4265483.6245,1820413.0485
000042.SZ,20250522,6.83,1.1141,2.71,1.13,,,1.3083,1.0502,1.2368,0.0,,66483.1139,66413.1202,27301.9737,454079.6679,453601.611
000045.SZ,20250522,10.31,1.3523,2.7721,0.57,58.4332,58.3764,1.7567,1.5658,1.558,0.6305,0.6305,50652.1849,45700.0849,22293.1413,522224.0263,471167.8753
000048.SZ,20250522,16.44,2.2845,5.3792,0.63,12.2134,11.2969,2.063,1.4626,1.5003,2.2637,4.3472,53028.225,52675.975,22370.8801,871784.019,865993.029
000049.SZ,20250522,21.67,1.1407,2.0932,1.37,20.1813,19.9492,1.2581,0.3996,0.3944,2.0766,,38463.8534,38453.4862,20955.5893,833511.7032,833287.046
000050.SZ,20250522,8.31,0.2724,0.5456,0.72,,,0.746,0.6098,0.5997,0.0,,245774.7661,245771.8636,122725.874,2042388.3063,2042364.1865
000055.SZ,20250522,4.11,1.1834,1.4404,0.84,30.4779,34.9256,0.7165,0.9976,1.0353,1.9465,,107387.4227,67585.4429,55524.4019,441362.3073,277776.1703
000056.SZ,20250522,3.12,4.1819,5.2302,1.04,,,32.5655,5.6087,6.114,0.0,,118252.822,90372.8783,72260.1883,368948.8046,281963.3803
000058.SZ,20250522,8.45,2.1052,7.1843,1.75,276.978,292.4287,5.1295,6.0788,6.285,0.355,,123120.0672,98471.1604,28854.8422,1040364.5678,832081.3054
000059.SZ,20250522,5.4,1.4608,2.7582,0.82,,,0.7749,0.2497,0.2517,0.2593,0.2593,159944.2537,159944.2537,84712.3362,863698.97,863698.97
000060.SZ,20250522,4.5,0.8471,1.3178,1.1,15.5464,15.0771,1.2068,0.2812,0.2906,1.2444,1.2444,373759.6809,373731.4153,240225.3455,1681918.5641,1681791.3689
000061.SZ,20250522,6.48,0.4556,1.2646,0.87,28.6233,29.2391,1.7212,1.9538,1.797,1.6975,1.6975,169696.4131,169693.3006,61139.8363,1099632.7569,1099612.5879
000062.SZ,20250522,26.33,2.9628,9.7649,0.74,129.3108,105.4582,4.013,1.2544,1.212,1.7091,1.6331,104590.9322,104492.9326,31704.0486,2753879.2448,2751298.9154
000063.SZ,20250522,31.71,0.914,1.1996,0.91,18.0047,18.6415,2.1878,1.2505,1.2264,2.1537,1.9458,478353.4887,402737.371,306843.331,15168589.1267,12770802.0344
000065.SZ,20250522,10.86,1.5631,2.964,0.59,11.0863,12.0886,1.1732,0.6098,0.6568,0.7923,0.7923,107138.5874,97496.2288,51416.3105,1163525.0592,1058809.0448
000066.SZ,20250522,14.38,1.1724,1.9937,0.95,,,4.2411,3.2661,3.2218,0.0,,322579.9088,314179.3331,184751.8223,4638699.0885,4517898.81
000068.SZ,20250522,3.41,2.3973,4.2845,1.91,261.7866,177.4523,4.9687,3.3995,3.4949,0.0,,100667.1464,100667.1464,56326.7969,343274.9692,343274.9692
000069.SZ,20250522,2.36,0.3567,0.7095,0.79,,,0.3906,0.3487,0.3715,0.0,,803775.8053,689826.7141,346774.7179,1896910.9005,1627991.0453
000070.SZ,20250522,6.61,0.7888,1.2675,0.61,,,4.0041,1.3497,1.4411,0.0,,90034.476,88859.4676,55296.9683,595127.8864,587361.0808
000078.SZ,20250522,2.37,0.7693,1.433,1.1,,,3.4282,0.2057,0.2106,0.0,,263112.3257,262644.1138,140999.601,623576.2119,622466.5497
000088.SZ,20250522,4.88,1.943,5.9755,0.52,18.8045,18.0599,1.3955,31.9739,33.1405,3.0741,,519948.3346,224913.5473,73133.3473,2537347.8728,1097578.1108
000089.SZ,20250522,7.11,0.3779,0.8781,0.52,32.9112,28.516,1.2664,3.0766,2.9967,1.4065,1.4065,205076.9509,205074.2403,88244.6871,1458097.1209,1458077.8485
000090.SZ,20250522,3.56,1.0079,1.6681,0.92,10.7192,11.8038,0.5825,0.3115,0.3095,7.0225,7.0225,186854.5434,186845.9934,112899.5706,665202.1745,665171.7365
000096.SZ,20250522,17.28,3.5245,7.6704,1.87,94.1019,87.2402,3.2375,4.614,5.1307,0.3183,0.3183,52800.0,51084.8,23472.9623,912384.0,882745.344
000099.SZ,20250522,22.31,1.4379,2.343,0.99,57.0769,55.669,3.2558,8.0004,7.8613,0.3662,0.5603,77577.0137,77577.0137,47609.5662,1730743.1756,1730743.1756
000100.SZ,20250522,4.36,0.8367,0.865,1.11,52.3471,35.0392,1.5288,0.4968,0.4963,1.8349,1.8349,1877908.0767,1809962.1696,1750811.3693,8187679.2144,7891435.0595
000153.SZ,20250522,6.06,1.9245,2.7244,0.95,17.5119,18.5487,1.3646,0.6574,0.6862,1.7683,1.7683,46477.3722,45294.3722,31996.8047,281652.8755,274483.8955
000155.SZ,20250522,10.02,1.0465,1.7286,1.54,25.449,33.7566,1.7594,6.0555,6.405,1.5968,1.5968,184616.8342,184616.8342,111765.2937,1849860.6787,1849860.6787
000156.SZ,20250522,7.68,0.7027,1.3404,0.97,26.6489,25.7275,0.9444,1.5148,1.5029,2.8646,2.8646,185293.2442,169987.5877,89117.3393,1423052.1155,1305504.6735
000157.SZ,20250522,7.26,0.5761,0.8652,1.22,17.8964,15.6927,1.0797,1.3853,1.3749,4.4077,4.4077,867799.2236,707041.7363,470792.1672,6300222.3633,5133123.0055
000158.SZ,20250522,23.16,4.4068,6.9094,0.7,,,7.0212,4.1985,4.031,0.0,,159861.6721,158780.3357,101269.1899,3702396.3258,3677352.5748
000159.SZ,20250522,5.43,1.4935,1.9352,0.94,,,1.2851,1.0131,1.1704,0.0,,48068.5993,48067.2868,37096.398,261012.4942,261005.3673
000166.SZ,20250522,4.74,0.1759,0.5034,0.74,22.7782,20.4624,1.1133,4.7984,4.8377,1.5401,1.5401,2503994.456,2253550.7316,787417.7642,11868933.7214,10681830.4678
000301.SZ,20250522,8.93,0.136,0.4033,0.9,,,1.7536,0.4288,0.4498,1.1198,1.1198,661122.7217,660855.2645,222938.9138,5903825.9048,5901437.512
000333.SZ,20250522,79.36,0.3389,0.4941,0.98,15.794,14.5058,2.6437,1.4949,1.4192,3.7302,,766956.2028,690608.5691,473690.6978,60865644.2542,54806696.0438
000338.SZ,20250522,15.27,0.7021,0.7131,0.83,11.671,11.5586,1.4893,0.617,0.6139,4.3562,4.3562,871567.1296,498174.4841,490509.9821,13308830.069,7607124.3722
000400.SZ,20250522,21.68,1.0121,1.6405,0.76,19.7768,20.3147,1.9178,1.2926,1.3285,2.2234,2.6063,101887.4309,100832.2059,62203.5605,2208919.5019,2186042.2239
000401.SZ,20250522,4.63,0.5386,0.8778,0.69,,,0.465,0.4867,0.4761,0.0,,265821.6238,159194.5595,97677.7423,1230754.1182,737070.8105
000402.SZ,20250522,2.73,1.0093,2.0879,1.24,,,0.333,0.4278,0.526,0.0,,298892.9907,298831.7478,144457.9482,815977.8646,815810.6715
000403.SZ,20250522,21.62,0.7021,1.1318,0.87,21.2068,22.1848,1.9723,5.9539,6.094,1.6185,1.6185,73107.4913,72694.0146,45092.0909,1580583.9619,1571644.5957
000404.SZ,20250522,7.13,1.6084,2.3225,1.26,11.0225,10.5438,1.1769,0.4147,0.4097,3.5063,3.5063,69599.5979,69272.8247,47973.3275,496245.133,493915.2401
000407.SZ,20250522,3.29,1.111,1.5993,0.97,24.6967,23.213,0.9692,0.6852,0.6964,1.6717,1.6717,88008.4656,87576.1747,60840.8573,289547.8518,288125.6148
000408.SZ,20250522,36.46,0.287,0.6534,0.63,22.1902,20.4615,3.9573,17.6112,17.9547,2.9078,0.7132,157022.5745,157020.9245,68960.4908,5725043.0663,5724982.9073
000409.SZ,20250522,11.12,4.3792,5.1846,0.86,81.2915,97.8141,4.8773,5.5811,5.9314,0.0,,67799.0505,42334.3245,35757.4555,753925.4416,470757.6884
000410.SZ,20250522,7.07,0.9616,1.3746,0.8,2067.5857,919.3649,14.2557,9.7069,9.696,0.0,,206474.6603,168091.5944,117587.36,1459775.8483,1188407.5724
000411.SZ,20250522,10.75,1.1053,2.6061,0.83,10.6758,10.801,1.2025,0.1682,0.169,2.8339,2.8339,52189.2509,32268.7045,13686.2291,561034.4472,346888.5734
