ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250730,12.49,0.8839,2.1018,1.28,5.4458,5.55,0.5648,1.6523,1.7113,7.7262,4.8679,1940591.8198,1940557.185,816045.2412,24237991.8293,24237559.2407
000002.SZ,20250730,6.7,1.6356,2.4549,1.14,,,0.4063,0.2329,0.2501,0.0,,1193070.9471,971681.279,647400.1999,7993575.3456,6510264.5693
000004.SZ,20250730,8.82,2.7248,3.6845,1.22,,,22.3038,11.8345,11.4982,0.0,,13238.0282,12628.8093,9339.3905,116759.4087,111386.098
000006.SZ,20250730,6.24,1.4112,2.2398,0.69,,,1.5664,1.389,1.1337,0.0,,134999.5046,134998.7396,85059.9248,842396.9087,842392.1351
000007.SZ,20250730,7.16,1.4039,2.2861,0.6,43.9648,43.1004,13.7027,8.0728,6.9021,0.0,,34644.8044,34644.8044,21275.216,248056.7995,248056.7995
000008.SZ,20250730,2.84,1.5837,2.601,0.85,,,2.5804,3.7053,3.631,0.0,,271637.7683,271623.3929,165381.5472,771451.262,771410.4358
000009.SZ,20250730,9.15,1.0305,1.5722,0.76,136.7112,87.2676,2.3354,1.1667,1.1746,0.4918,,257921.3965,257602.0465,168846.8425,2359980.778,2357058.7255
000010.SZ,20250730,3.38,4.1821,4.8512,0.55,220.5179,106.5932,13.1277,4.614,4.4026,0.0,,114965.2292,73155.4111,63065.8311,388582.4747,247265.2895
000011.SZ,20250730,8.78,0.979,2.756,1.04,,,1.5544,1.9138,1.8549,3.5535,,59597.9092,52647.5543,18702.6342,523269.6428,462245.5268
000012.SZ,20250730,4.91,0.7835,1.2908,0.46,56.5167,,1.1304,0.9755,1.0343,5.0916,1.4016,307069.2107,195926.7327,118930.4879,1507709.8245,962000.2576
000014.SZ,20250730,12.38,3.4865,5.2839,1.07,182.202,,1.8566,8.3724,19.3189,1.7447,,24204.6224,24204.6224,15971.0154,299653.2253,299653.2253
000016.SZ,20250730,5.0,5.1352,7.644,2.7,,,5.0846,1.0832,1.0753,0.0,,240794.5408,159659.38,107257.1368,1203972.704,798296.9
000017.SZ,20250730,6.26,3.308,4.1853,1.04,256.1137,220.8566,12.3451,7.4401,6.8736,0.0,,68918.4933,30298.4965,23947.6218,431429.7681,189668.5881
000019.SZ,20250730,6.92,1.9749,3.0363,0.71,24.5168,22.6104,1.6485,1.4838,1.4425,2.8902,2.1676,115253.5254,41621.6407,27071.6427,797554.3958,288021.7536
000020.SZ,20250730,13.35,1.8459,5.4045,1.21,102.8954,101.4095,9.2294,4.6287,4.6691,0.0,,28316.1227,18116.5391,6187.5497,378020.238,241855.797
000021.SZ,20250730,18.8,2.2654,3.4593,1.13,31.5356,29.711,2.4742,1.9787,1.9474,0.6915,1.0106,156058.7588,156040.3088,102184.4311,2933904.6654,2933557.8054
000025.SZ,20250730,17.1,1.8227,4.4848,0.98,53.9494,54.355,4.2905,2.8202,3.3753,0.1813,0.5848,43105.832,39277.832,15963.3846,737109.7272,671650.9272
000026.SZ,20250730,16.9,5.3911,9.7452,0.99,31.1205,36.0618,2.0851,1.7402,1.8048,2.3675,2.3669,40576.4007,36476.9323,20179.1996,685741.1718,616460.1559
000027.SZ,20250730,6.68,0.439,1.7474,1.06,15.8489,14.1137,0.995,0.7711,0.7679,2.0958,2.2455,475738.9916,475738.9916,119510.6804,3177936.4639,3177936.4639
000028.SZ,20250730,25.92,1.509,4.3381,1.44,22.4534,24.7991,0.8107,0.194,0.1961,2.6235,1.412,55656.5077,47805.3712,16629.1269,1442616.6796,1239115.2215
000029.SZ,20250730,18.89,0.5083,1.7231,1.07,,,5.3277,46.9514,28.192,0.0,,101166.0,89166.0,26301.7736,1911025.74,1684345.74
000030.SZ,20250730,5.99,0.51,1.8408,1.03,15.2349,15.2252,1.3342,0.6255,0.6308,4.1736,2.5369,171981.0845,167057.9617,46286.2584,1030166.6962,1000677.1906
000031.SZ,20250730,3.14,0.7992,3.0958,0.62,,,1.2999,0.376,0.3634,0.0,,428631.3339,400288.7169,103339.4287,1345902.3884,1256906.5711
000032.SZ,20250730,22.24,2.6975,6.181,0.79,76.7552,90.8357,4.0036,0.3756,0.392,0.4946,0.5396,113795.9234,110151.2632,48072.6799,2530821.3364,2449764.0936
000034.SZ,20250730,38.6,3.2129,3.4366,0.73,36.4752,37.351,2.6167,0.2142,0.2101,1.0617,0.6857,71126.0675,59436.8043,55567.3592,2745466.2055,2294260.646
000035.SZ,20250730,4.37,0.8168,1.1695,1.01,39.033,59.4115,1.0021,1.9283,1.9439,0.4589,,250078.3182,242579.4086,169420.3439,1092842.2505,1060072.0156
000036.SZ,20250730,3.75,1.0836,1.7151,1.02,129.9448,203.9331,1.0886,12.3777,12.2489,0.0,,140381.8725,140115.0983,88526.4724,526432.0219,525431.6186
000037.SZ,20250730,9.24,3.3656,5.6993,0.94,254.2138,144.0089,3.7778,12.5731,13.2355,0.0,,60276.2596,33890.815,20013.5196,556952.6387,313151.1306
000039.SZ,20250730,8.37,2.6266,3.4029,1.18,15.1851,13.1494,0.9553,0.254,0.249,0.26,2.1027,539252.0385,230140.7141,177640.7141,4513539.5622,1926277.777
000042.SZ,20250730,8.37,1.5038,3.2251,1.18,,,1.6033,1.287,1.5157,0.0,,66483.1139,66413.1202,30965.6689,556463.6633,555877.8161
000045.SZ,20250730,10.57,1.5635,3.2052,1.2,59.9068,59.8486,1.8231,1.6052,1.5973,0.6149,0.6717,50652.1849,45700.0849,22293.1413,535393.5944,483049.8974
