ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250207,11.38,0.7253,1.7248,1.3,4.7538,4.7442,0.5312,1.3409,1.4857,8.4798,8.4798,1940591.8198,1940561.7528,816049.809,22083934.9093,22083592.7469
000002.SZ,20250207,7.42,3.3645,5.0497,1.19,7.2785,,0.3781,0.1901,0.2239,0.0,,1193070.9471,971693.5865,647412.5074,8852586.4275,7209966.4118
000004.SZ,20250207,12.7,17.4927,23.6537,1.85,,,10.5243,15.2772,15.952,0.0,,13238.0282,12628.8093,9339.3905,168122.9581,160385.8781
000006.SZ,20250207,6.97,2.4536,3.8941,0.93,,,1.4591,3.3478,1.3819,0.0,,134999.5046,134998.7396,85059.9248,940946.5471,940941.215
000007.SZ,20250207,6.95,2.4078,3.9209,1.85,66.9408,85.087,18.6745,11.1273,11.08,0.0,,34644.8044,34644.8044,21275.216,240781.3906,240781.3906
000008.SZ,20250207,2.71,4.0141,6.6408,1.74,,,2.1801,2.9309,3.2103,0.0,,271637.7683,268602.4366,162360.5909,736138.3521,727912.6032
000009.SZ,20250207,8.62,1.0535,1.7513,1.76,29.3906,47.9861,2.1909,0.7243,1.0676,0.522,0.522,257921.3965,255143.0324,153491.7552,2223282.4378,2199332.9393
000010.SZ,20250207,2.91,4.183,4.6438,0.87,,,15.2943,11.0443,8.1359,0.0,,114965.2292,52595.1361,47375.6697,334548.817,153051.8461
000011.SZ,20250207,8.27,1.1116,3.1293,1.31,10.622,20.863,1.1004,1.6622,2.6562,3.7727,3.7727,59597.9092,52647.5543,18702.6342,492874.7091,435395.2741
000012.SZ,20250207,5.06,0.9985,1.6716,1.59,9.3849,15.9297,1.1042,0.854,0.9387,4.9407,4.9407,307069.2107,195927.9645,117033.375,1553770.2061,991395.5004
000014.SZ,20250207,10.18,2.387,3.6175,1.48,4.7225,33.5077,1.4898,1.7737,5.0607,2.1218,2.1218,24204.6224,24204.6224,15971.0154,246403.056,246403.056
000016.SZ,20250207,4.85,8.7297,12.9914,1.13,,,2.8889,0.6543,1.0528,0.0,,240794.5408,159659.38,107284.6868,1167853.5229,774347.993
000017.SZ,20250207,5.75,4.748,6.0072,1.27,221.3621,195.5,12.5333,6.9709,7.9345,0.0,,68918.4933,30298.4965,23947.6218,396281.3365,174216.3549
000019.SZ,20250207,6.53,1.4624,2.2483,1.21,21.6375,23.6545,1.5553,1.2158,1.3652,3.0628,3.0628,115253.5254,41621.6407,27071.6427,752605.5209,271789.3138
000020.SZ,20250207,13.25,2.0181,5.9088,0.98,281.2021,247.797,9.8432,5.164,5.1324,0.0,,28316.1227,18116.5391,6187.5497,375188.6258,240044.1431
000021.SZ,20250207,20.15,6.0509,9.24,1.68,48.7834,36.588,2.7193,2.2045,2.2231,0.6452,0.6452,156058.7588,156042.3713,102186.4936,3144583.9898,3144253.7817
000025.SZ,20250207,16.27,1.5802,3.8971,1.45,59.3067,45.9484,4.1288,3.7977,2.6038,0.1905,0.1905,43105.832,39277.832,15926.7546,701331.8866,639050.3266
000026.SZ,20250207,10.21,1.9264,3.8477,2.09,12.4343,15.6191,1.2294,0.9066,1.0149,3.9188,3.9188,40576.4007,36476.9323,18262.1518,414285.0511,372429.4788
000027.SZ,20250207,6.24,0.417,1.6695,1.69,14.5098,25.9476,0.9853,0.7329,0.7142,2.2436,2.2436,475738.9916,475738.9916,118833.3328,2968611.3076,2968611.3076
000028.SZ,20250207,26.0,1.2164,3.4968,1.55,9.0484,9.8097,0.7994,0.1917,0.192,2.6154,2.6154,55656.5077,47805.3713,16629.127,1447069.2002,1242939.6538
000029.SZ,20250207,14.15,0.8209,2.783,1.94,,,3.8677,26.9642,37.2008,0.0,,101166.0,89166.0,26301.7736,1431498.9,1261698.9
000030.SZ,20250207,5.41,1.174,4.1004,2.08,15.5962,14.1501,1.2226,0.5947,0.5755,4.5615,4.5615,174164.3085,169220.9461,48449.2428,942228.909,915485.3184
000031.SZ,20250207,2.75,0.6053,2.3448,1.0,,,0.8967,0.3205,0.3224,0.0,,428631.3339,400288.7169,103339.4287,1178736.1682,1100793.9715
000032.SZ,20250207,18.28,4.9621,7.9247,2.01,63.1047,43.995,3.4341,0.3696,0.315,0.6018,0.6018,113795.9234,64476.3811,40372.2419,2080189.4798,1178628.2465
000034.SZ,20250207,39.88,20.3017,24.4847,3.7,22.7884,21.9842,2.8838,0.2232,0.2102,1.0916,1.0916,66958.6561,55269.3929,45827.0623,2670311.2053,2204143.3889
000035.SZ,20250207,4.62,1.8731,2.9694,2.46,34.2537,30.7948,1.0651,2.1703,1.9789,0.4341,0.4341,250078.3182,242579.4086,153020.288,1155361.8301,1120716.8677
000036.SZ,20250207,4.02,1.4308,1.9949,1.13,73.0807,86.8813,1.1738,10.5545,12.3628,0.0,,148393.4025,148067.397,106200.3011,596541.4781,595230.9359
000037.SZ,20250207,7.83,1.985,3.3615,1.47,1134.8549,,3.3335,8.0024,9.3148,0.0,,60276.2596,33889.5156,20012.2202,471963.1127,265354.9071
000039.SZ,20250207,8.05,1.8408,2.3849,0.97,103.0502,24.7534,0.928,0.3396,0.2685,0.2704,0.2704,539252.0385,230140.7141,177640.7141,4340978.9099,1852632.7485
000042.SZ,20250207,5.53,2.2179,5.5354,0.74,,,0.7047,0.4824,0.5152,0.0,,66483.1139,66413.1202,26610.2745,367651.6199,367264.5547
000045.SZ,20250207,10.77,1.9208,3.9374,1.46,68.82,59.5646,1.8631,1.7714,1.661,0.6035,0.6035,50652.1849,45702.1849,22295.2413,545524.0314,492212.5314
000048.SZ,20250207,15.81,1.1238,2.6462,1.28,4.8009,7.6904,2.0264,0.6752,1.1834,2.3539,2.3539,53028.225,52675.975,22370.8801,838376.2373,832807.1648
000049.SZ,20250207,23.8,1.7872,3.2797,1.51,16.2927,21.7702,1.4311,0.4513,0.4285,1.8908,1.8908,38463.8534,38449.7163,20951.8194,915439.7109,915103.2479
000050.SZ,20250207,9.02,0.9869,1.9831,1.16,,,0.807,0.687,0.7019,0.0,,245774.7661,245771.9086,122314.289,2216888.3902,2216862.6156
000055.SZ,20250207,4.11,4.1082,5.5702,3.29,16.1814,28.2867,0.7301,1.0283,1.0306,1.9465,1.9465,107387.4227,67585.4429,49847.1671,441362.3073,277776.1703
000056.SZ,20250207,2.8,7.0099,8.8902,1.5,,,4.6238,2.8917,4.9744,0.0,,121008.872,90367.1558,71254.4658,338824.8416,253028.0362
000058.SZ,20250207,8.07,1.5759,5.3779,1.44,109.8272,,4.95,5.0977,5.4856,0.3717,0.3717,123120.0672,98471.1604,28854.8422,993578.9423,794662.2644
000059.SZ,20250207,4.51,0.9654,1.8228,1.24,102.6101,,0.5812,0.1563,0.1915,0.3104,0.3104,159944.2537,159944.2537,84712.3362,721348.5842,721348.5842
000060.SZ,20250207,4.8,1.1407,1.7746,1.31,26.0853,23.261,1.3417,0.2735,0.3068,1.1667,1.1667,373759.6125,373730.925,240224.8552,1794046.14,1793908.44
000061.SZ,20250207,6.8,0.7225,2.0052,1.05,25.7036,24.5372,1.8495,2.1018,2.2325,1.6176,1.6176,169696.4131,169693.3006,61139.8363,1153935.6091,1153914.4441
000062.SZ,20250207,22.44,3.8094,12.5696,3.05,50.2196,72.6413,3.3891,1.1397,1.041,2.0053,2.0053,104590.9322,104442.0366,31653.1526,2347020.5186,2343679.3013
000063.SZ,20250207,42.91,8.1632,10.7143,1.23,22.0102,21.8573,2.8384,1.652,1.6434,1.5916,1.5916,478353.4887,402737.371,306843.331,20526148.2001,17281460.5896
000065.SZ,20250207,9.73,1.219,2.4199,1.83,10.8631,10.1244,1.0991,0.4641,0.4754,0.9243,0.9243,102498.0896,92855.731,46775.8127,997306.4118,903486.2626
000066.SZ,20250207,14.87,8.323,13.5747,2.24,,,3.9936,3.5743,3.2037,0.0,,322579.9088,314179.3331,192631.4784,4796763.2439,4671846.6832
000068.SZ,20250207,3.52,2.1833,3.9019,1.0,5.4192,18.0713,5.6758,3.8467,4.1589,0.0,,100667.1464,100667.1464,56326.7969,354348.3553,354348.3553
000069.SZ,20250207,2.48,0.9387,1.8682,1.54,,,0.352,0.3576,0.3739,0.0,,803775.8053,689461.3407,346409.3445,1993363.9971,1709864.1249
000070.SZ,20250207,5.69,1.5083,2.4237,0.98,,,2.6818,1.0376,1.0345,0.0,,90034.476,88859.6176,55297.1183,512296.1684,505611.2241
000078.SZ,20250207,2.46,0.9786,1.8228,1.07,,,2.132,0.1777,0.2002,0.0,,263112.3257,262644.1138,140999.601,647256.3212,646104.5199
000088.SZ,20250207,4.75,0.488,1.5007,1.36,22.2836,15.32,1.414,27.6504,29.8019,3.1582,3.1582,519948.3346,224913.5473,73133.3473,2469754.5894,1068339.3497
000089.SZ,20250207,6.83,0.9122,2.12,1.34,35.3089,25.0291,1.2466,3.3632,3.0528,1.4641,1.4641,205076.9509,205074.2403,88244.6871,1400675.5746,1400657.0612
000090.SZ,20250207,3.98,1.2379,2.0487,1.25,4.9023,9.0836,0.6641,0.2754,0.3997,6.2814,6.2814,186854.5434,186845.9934,112899.5706,743681.0827,743647.0537
000096.SZ,20250207,11.98,1.7421,3.7914,1.01,71.7611,66.6865,2.2945,2.4779,2.8952,0.4591,0.4591,52800.0,51084.8,23472.9623,632544.0,611995.904
000099.SZ,20250207,25.3,6.0677,9.8869,1.45,82.079,81.9049,3.7504,9.9644,9.5348,0.3229,0.3229,77577.0137,77577.0137,47609.5662,1962698.4466,1962698.4466
000100.SZ,20250207,5.09,2.7368,2.8293,1.69,43.155,44.9002,1.803,0.5482,0.5818,1.5717,1.5717,1877908.0767,1809812.8471,1750662.0468,9558552.1104,9211947.3917
000151.SZ,20250207,13.78,2.687,4.0736,1.89,,,8.7203,1.5156,2.6849,0.0,,33737.0728,30793.4695,20311.8595,464896.8632,424334.0097
000153.SZ,20250207,6.13,2.3905,3.289,2.14,17.8865,17.3592,1.4269,0.6664,0.6606,1.7481,1.7481,46477.3722,45294.3722,32920.8047,284906.2916,277654.5016
