ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250507,11.03,0.5804,1.3802,1.54,4.8092,4.9012,0.4908,1.4591,1.5113,8.7489,8.7489,1940591.8198,1940557.185,816045.2412,21404727.7724,21404345.7506
000002.SZ,20250507,6.9,1.3941,2.0924,1.23,,,0.4185,0.2399,0.2576,0.0,,1193070.9471,971693.5865,647412.5074,8232189.535,6704685.7469
000004.SZ,20250507,7.73,23.0524,31.1717,8.09,,,19.5474,10.3719,10.0772,0.0,,13238.0282,12628.8093,9339.3905,102329.958,97620.6959
000006.SZ,20250507,6.56,2.356,3.7391,1.2,,,1.6468,1.4602,1.1919,0.0,,134999.5046,134998.7396,85059.9248,885596.7502,885591.7318
000007.SZ,20250507,6.78,2.5909,4.219,0.43,41.6315,40.813,12.9755,7.6443,6.5358,0.0,,34644.8044,34644.8044,21275.216,234891.7738,234891.7738
000008.SZ,20250507,2.76,2.4651,4.0486,1.57,,,2.5077,3.6009,3.5288,0.0,,271637.7683,271623.3929,165381.5472,749720.2405,749680.5644
000009.SZ,20250507,8.05,1.192,1.8278,1.5,120.276,76.7764,2.0546,1.0264,1.0334,0.559,0.559,257921.3965,255143.0324,166387.8284,2076267.2418,2053901.4108
000010.SZ,20250507,2.77,3.8719,3.8785,1.03,180.7203,87.356,10.7585,3.7813,3.6081,0.0,,114965.2292,52595.1361,52505.5561,318453.6849,145688.527
000011.SZ,20250507,8.45,0.9441,2.6575,1.07,,,1.496,1.8419,1.7852,3.6923,3.6923,59597.9092,52647.5543,18702.6342,503602.3327,444871.8338
000012.SZ,20250507,4.85,0.6741,1.1105,1.51,55.8261,,1.0991,0.9636,1.0217,5.1546,5.1546,307069.2107,195926.7327,118930.4879,1489285.6719,950244.6536
000014.SZ,20250507,10.74,3.0235,4.5822,1.15,158.0654,,1.6106,7.2633,16.7597,2.0112,2.0112,24204.6224,24204.6224,15971.0154,259957.6446,259957.6446
000016.SZ,20250507,5.41,10.7098,15.9381,1.81,,,5.5016,1.172,1.1635,0.0,,240794.5408,159659.38,107284.6868,1302698.4657,863757.2458
000017.SZ,20250507,6.64,10.9789,13.8905,0.87,271.6605,234.2632,13.0945,7.8918,7.2908,0.0,,68918.4933,30298.4965,23947.6218,457618.7955,201182.0168
000019.SZ,20250507,6.91,5.1308,7.8883,2.03,24.4814,22.5778,1.5893,1.4817,1.4405,2.8944,2.8944,115253.5254,41621.6407,27071.6427,796401.8605,287605.5372
