ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250606,11.7,0.3516,0.8362,0.52,5.1013,5.199,0.5206,1.5478,1.6031,8.2479,8.2479,1940591.8198,1940557.185,816045.2412,22704924.2917,22704519.0645
000002.SZ,20250606,6.6,0.4658,0.6991,0.87,,,0.4003,0.2295,0.2464,0.0,,1193070.9471,971693.5865,647412.5074,7874268.2509,6413177.6709
000004.SZ,20250606,9.89,4.3991,5.9485,0.61,,,25.0096,13.2702,12.8931,0.0,,13238.0282,12628.8093,9339.3905,130924.0989,124898.924
000006.SZ,20250606,6.8,1.2398,1.9677,0.61,,,1.707,1.5136,1.2355,0.0,,134999.5046,134998.7396,85059.9248,917996.6313,917991.4293
000007.SZ,20250606,8.28,1.5825,2.577,0.71,50.842,49.8424,15.8462,9.3355,7.9817,0.0,,34644.8044,34644.8044,21275.216,286858.9804,286858.9804
000008.SZ,20250606,2.85,2.526,4.1487,1.44,,,2.5895,3.7184,3.6438,0.0,,271637.7683,271623.3929,165381.5472,774167.6397,774126.6698
000009.SZ,20250606,8.09,0.6859,1.0518,1.41,120.8737,77.1579,2.0648,1.0315,1.0385,0.5562,0.5562,257921.3965,255143.0324,166387.8284,2086584.0977,2064107.1321
000010.SZ,20250606,3.19,4.9431,4.9512,1.13,208.1219,100.6013,12.3898,4.3546,4.1552,0.0,,114965.2292,55093.1361,55003.5561,366739.0811,175747.1042
000011.SZ,20250606,8.61,0.4203,1.1832,0.57,,,1.5243,1.8768,1.819,3.6237,3.6237,59597.9092,52647.5543,18702.6342,513137.9982,453295.4425
000012.SZ,20250606,4.7,0.376,0.6194,1.22,54.0995,,1.0652,0.9338,0.9901,5.3191,5.3191,307069.2107,195926.7327,118930.4879,1443225.2903,920855.6437
000014.SZ,20250606,11.62,1.6098,2.4398,0.59,171.0167,,1.7426,7.8584,18.1329,1.8589,,24204.6224,24204.6224,15971.0154,281257.7123,281257.7123
000016.SZ,20250606,4.93,1.6267,2.4208,0.91,,,5.0135,1.0681,1.0602,0.0,,240794.5408,159659.38,107284.6868,1187117.0861,787120.7434
000017.SZ,20250606,7.11,7.898,9.9926,0.62,290.8895,250.8451,14.0214,8.4504,7.8069,0.0,,68918.4933,30298.4965,23947.6218,490010.4874,215422.3101
000019.SZ,20250606,6.9,2.0263,3.1153,0.81,24.4459,22.5451,1.587,1.4795,1.4384,2.8986,2.8986,115253.5254,41621.6407,27071.6427,795249.3253,287189.3208
000020.SZ,20250606,12.57,1.3453,3.9389,1.15,96.8836,95.4844,8.6902,4.3583,4.3963,0.0,,28316.1227,18116.5391,6187.5497,355933.6623,227724.8965
000021.SZ,20250606,17.72,1.1166,1.7051,1.14,29.724,28.0042,2.2752,1.8651,1.8356,0.7336,0.7336,156058.7588,156042.3713,102186.4936,2765361.2059,2765070.8194
000025.SZ,20250606,18.15,2.5983,6.3931,0.54,57.2621,57.6926,4.5539,2.9934,3.5825,0.1708,0.551,43105.832,39277.832,15963.3846,782370.8508,712892.6508
000026.SZ,20250606,12.94,7.9708,14.4085,1.97,23.8284,27.6118,1.5965,1.3325,1.3819,3.092,3.0912,40576.4007,36476.9323,20179.1996,525058.6251,472011.504
000027.SZ,20250606,6.42,0.3081,1.2263,0.57,15.232,13.5644,0.9354,0.7411,0.738,2.1807,2.1807,475738.9916,475738.9916,119510.6804,3054244.3261,3054244.3261
000028.SZ,20250606,25.38,0.3,0.8279,0.49,21.9856,24.2825,0.7849,0.1899,0.192,2.6793,2.6793,55656.5077,47805.3712,17321.1225,1412562.1654,1213300.3211
000029.SZ,20250606,20.23,0.9935,3.3679,0.62,,,5.7056,50.282,30.1919,0.0,,101166.0,89166.0,26301.7736,2046588.18,1803828.18
000030.SZ,20250606,6.21,0.7695,2.6868,1.38,15.9949,15.9848,1.3338,0.6567,0.6623,3.9739,3.9739,174164.3085,169241.1857,48469.4824,1081560.3558,1050987.7632
000031.SZ,20250606,2.66,0.2994,1.1596,0.92,,,1.1012,0.3186,0.3078,0.0,,428631.3339,400288.7169,103339.4287,1140159.3482,1064767.987
000032.SZ,20250606,20.78,5.2776,8.4286,2.04,71.7164,84.8726,3.7407,0.3509,0.3663,0.5294,0.5775,113795.9234,64476.3811,40372.2419,2364679.2883,1339819.1993
000034.SZ,20250606,38.11,2.8264,3.0232,0.92,36.0121,36.8769,2.5835,0.2115,0.2074,1.0754,0.6945,71126.0675,59436.8043,55567.3592,2710614.4324,2265136.6119
000035.SZ,20250606,4.35,0.5136,0.7354,0.56,38.8543,59.1396,0.9975,1.9195,1.935,0.461,0.461,250078.3182,242579.4086,169420.3439,1087840.6842,1055220.4274
000036.SZ,20250606,3.73,5.6691,8.6986,8.0,136.6281,214.4218,1.089,13.0143,12.8788,0.0,,148393.4025,148126.6283,96538.0024,553507.3913,552512.3236
000037.SZ,20250606,8.97,4.7237,7.9991,0.5,246.7855,139.8009,3.6674,12.2057,12.8487,0.0,,60276.2596,33890.815,20013.5196,540678.0486,304000.6106
000039.SZ,20250606,7.75,0.9469,1.2267,0.76,14.0603,12.1754,0.8672,0.2352,0.2306,0.2808,0.2808,539252.0385,230140.7141,177640.7141,4179203.2984,1783590.5343
000042.SZ,20250606,7.03,0.8745,2.1273,0.63,,,1.3466,1.081,1.273,0.0,,66483.1139,66413.1202,27301.9737,467376.2907,466884.235
000045.SZ,20250606,11.51,5.298,10.8607,1.29,65.2343,65.1709,1.9852,1.748,1.7394,0.5647,0.6169,50652.1849,45700.0849,22293.1413,583006.6482,526007.9772
000048.SZ,20250606,16.31,1.0963,2.5813,0.63,12.1168,11.2076,2.0466,1.451,1.4884,2.2818,4.3819,53028.225,52675.975,22370.8801,864890.3498,859145.1523
000049.SZ,20250606,21.32,0.5189,0.9522,0.79,19.8553,19.627,1.2619,0.3931,0.388,2.1107,1.5478,38463.8534,38453.4862,20955.5893,820049.3545,819828.3258
000050.SZ,20250606,8.25,0.3528,0.7065,0.75,,,0.7407,0.6054,0.5954,0.0,,245774.7661,245771.8636,122725.874,2027641.8203,2027617.8747
000055.SZ,20250606,4.16,1.4592,1.7762,1.38,30.8487,35.3505,0.7316,1.0097,1.0479,1.9231,1.2019,107387.4227,67585.4429,55524.4019,446731.6784,281155.4425
000056.SZ,20250606,3.11,2.6116,3.2662,0.68,,,32.4611,5.5907,6.0944,0.0,,118252.822,90372.8783,72260.1883,367766.2764,281059.6515
000058.SZ,20250606,8.15,0.6923,2.3626,0.85,267.1445,282.0466,4.9852,5.863,6.0619,0.3681,0.1534,123120.0672,98471.1604,28854.8422,1003428.5477,802539.9573
000059.SZ,20250606,5.54,0.9529,1.7992,0.94,,,0.795,0.2561,0.2583,0.2527,0.2527,159944.2537,159944.2537,84712.3362,886091.1655,886091.1655
000060.SZ,20250606,4.59,1.1293,1.757,1.51,15.8574,15.3787,1.231,0.2868,0.2964,1.22,1.22,373759.6809,373731.4153,240225.3455,1715556.9353,1715427.1962
000061.SZ,20250606,6.72,0.5471,1.5185,0.82,29.6834,30.322,1.785,2.0262,1.8636,1.6369,1.6369,169696.4131,169693.3006,61139.8363,1140359.896,1140338.98
000062.SZ,20250606,25.9,2.0917,6.8939,1.04,127.199,103.7359,3.9474,1.2339,1.1922,1.7375,1.6602,104590.9322,104492.9326,31704.0486,2708905.144,2706366.9543
000063.SZ,20250606,32.31,1.5931,2.0909,1.41,18.3454,18.9943,2.2292,1.2742,1.2496,2.1137,1.9096,478353.4887,402737.371,306843.331,15455601.2199,13012444.457
