ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250826,12.36,0.713,1.6955,0.88,5.3891,5.5141,0.545,1.6351,1.7262,7.8074,4.9191,1940591.8198,1940560.0653,816048.1215,23985714.8927,23985322.4071
000002.SZ,20250826,6.99,4.5073,6.7651,1.63,,,0.4356,0.243,0.2728,0.0,,1193070.9471,971639.9629,647358.8838,8339565.9202,6791763.3407
000004.SZ,20250826,10.75,6.9557,9.4056,1.26,,,64.1095,14.4241,15.8042,0.0,,13238.0282,12628.7768,9339.358,142308.8032,135759.3506
000006.SZ,20250826,7.31,3.5131,5.5756,0.73,,,1.835,1.6271,1.3281,0.0,,134999.5046,134998.7396,85059.9248,986846.3786,986840.7865
000007.SZ,20250826,7.73,3.1408,5.1146,0.95,47.4648,46.5316,14.7936,8.7154,7.4516,0.0,,34644.8044,34644.8044,21275.216,267804.338,267804.338
000008.SZ,20250826,2.97,2.0354,3.3429,0.52,,,2.6985,3.8749,3.7972,0.0,,271637.7683,271623.3929,165381.5472,806764.1719,806721.4769
000009.SZ,20250826,9.56,0.7816,1.1924,0.69,142.8371,91.178,2.44,1.219,1.2272,0.4707,,257921.3965,257602.0465,168846.8425,2465728.5505,2462675.5645
000010.SZ,20250826,4.87,5.8134,6.6664,1.0,317.7284,153.5825,18.9148,6.648,6.3434,0.0,,114965.2292,78155.4111,68155.4111,559880.6662,380616.8521
000011.SZ,20250826,9.56,3.154,8.8784,0.66,,,1.6925,2.0838,2.0197,3.2636,,59597.9092,52647.5543,18702.6342,569756.012,503310.6191
000012.SZ,20250826,4.87,0.729,1.201,0.61,56.0563,,1.1316,0.9676,1.079,5.1335,1.4132,307069.2107,195931.6598,118935.415,1495427.0561,954187.1832
000014.SZ,20250826,15.83,11.0306,16.7172,0.97,232.9772,,2.374,10.7055,24.7026,1.3645,,24204.6224,24204.6224,15971.0154,383159.1726,383159.1726
000016.SZ,20250826,6.17,19.1325,28.48,2.62,,,6.2745,1.3367,1.3269,0.0,,240794.5408,159659.38,107257.1368,1485702.3167,985098.3746
000017.SZ,20250826,6.75,5.0527,6.3926,0.61,276.1609,156.6415,12.8545,8.0225,6.7782,0.0,,68918.4933,30298.4965,23947.6218,465199.8298,204514.8514
000019.SZ,20250826,7.07,2.825,4.3433,0.88,25.0482,21.8871,1.6553,1.516,1.5251,2.8289,2.1216,115253.5254,41621.6407,27071.6427,814842.4246,294264.9997
000020.SZ,20250826,14.46,2.3025,6.7416,0.92,111.4508,99.8085,9.7955,5.0136,4.7353,0.0,,28316.1227,18116.5391,6187.5497,409451.1342,261965.1554
000021.SZ,20250826,21.77,8.6342,13.1849,1.12,36.5176,34.4047,2.8651,2.2913,2.2551,0.5972,0.8728,156058.7588,156040.3088,102184.4311,3397399.1791,3396997.5226
000025.SZ,20250826,18.08,2.7259,5.9092,0.83,57.0412,54.129,4.4086,2.9818,4.0763,0.1715,0.5531,43105.832,39277.832,18118.6699,779353.4426,710143.2026
000026.SZ,20250826,19.09,4.5012,8.1403,0.77,35.1533,49.7634,2.3236,1.9657,2.1232,2.0959,2.0953,40576.4007,36456.2983,20158.5656,774603.4894,695950.7345
000027.SZ,20250826,7.05,1.5712,6.2545,2.92,16.7267,14.8954,1.0501,0.8138,0.8104,1.9858,2.1277,475738.9916,475738.9916,119510.6804,3353959.8908,3353959.8908
000028.SZ,20250826,26.26,1.0674,3.0686,1.01,22.7479,25.8719,0.8059,0.1965,0.1991,2.5895,1.3938,55656.5077,47805.3712,16629.1269,1461539.8922,1255369.0477
000029.SZ,20250826,33.08,1.7435,5.9108,1.56,,,9.3298,82.2209,49.3696,0.0,,101166.0,89166.0,26301.7736,3346571.28,2949611.28
000030.SZ,20250826,6.16,0.8401,3.0322,0.91,15.6673,15.6573,1.3721,0.6433,0.6487,4.0584,2.4669,171981.0845,167057.9617,46286.2584,1059403.4805,1029077.0441
000031.SZ,20250826,3.35,0.6489,2.1123,1.04,,,1.3868,0.4012,0.3877,0.0,,428631.3339,428630.4701,131681.1819,1435914.9686,1435912.0748
000032.SZ,20250826,25.49,5.3407,12.2375,1.53,87.9717,104.1098,4.5886,0.4304,0.4493,0.4315,0.4708,113795.9234,110151.2632,48072.6799,2900658.0875,2807755.699
000034.SZ,20250826,48.48,12.3174,13.1751,1.02,45.8113,46.9114,3.2865,0.269,0.2639,0.8454,0.5459,71126.0675,59436.8043,55567.3592,3448191.7524,2881496.2725
000035.SZ,20250826,4.49,1.3317,1.9067,1.06,40.1048,85.418,1.0348,1.9813,2.0068,0.4466,0.7486,250078.3182,242583.2661,169424.2014,1122851.6487,1089198.8648
000036.SZ,20250826,4.56,2.1039,3.3299,0.78,158.0128,247.9827,1.3237,15.0513,14.8946,0.0,,140381.8725,140115.0983,88526.4724,640141.3386,638924.8482
000037.SZ,20250826,9.3,2.7581,4.6706,0.65,255.8645,147.439,3.8195,12.6547,13.3007,0.0,,60276.2596,33890.815,20013.5196,560569.2143,315184.5795
000039.SZ,20250826,8.28,2.7831,3.6056,1.18,15.0218,13.008,0.945,0.2513,0.2463,0.2629,2.1256,539252.0385,230140.7141,177640.7141,4465006.8788,1905565.1127
000042.SZ,20250826,9.19,0.6953,1.4913,0.41,,,1.7842,1.4131,1.6702,0.0,,66483.1139,66413.1202,30965.6689,610979.8167,610336.5746
000045.SZ,20250826,11.46,2.2002,4.5101,0.78,64.951,71.9193,1.9669,1.7404,1.7524,0.5672,0.6195,50652.1849,45702.1849,22295.2413,580474.039,523747.039
000048.SZ,20250826,17.05,5.9778,14.0902,3.87,12.6665,12.8347,2.0808,1.5169,1.6011,2.1827,4.1917,53028.225,52635.96,22330.8651,904131.2363,897443.118
