ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251105,11.52,0.4096,0.9741,0.74,5.0228,5.1848,0.5042,1.524,1.6464,8.3767,5.1911,1940591.8198,1940560.0653,816048.1215,22355617.7641,22355251.9523
000002.SZ,20251105,6.22,0.7122,1.069,0.82,,,0.4222,0.2162,0.2607,0.0,,1193070.9471,971639.9629,647358.8838,7420901.291,6043600.5692
000004.SZ,20251105,13.33,10.2463,13.8552,1.58,,,47.7601,17.8859,23.9147,0.0,,13238.0282,12628.7768,9339.358,176462.9159,168341.5947
000006.SZ,20251105,12.1,2.8255,4.4843,0.57,,,3.0268,2.6933,4.7461,,,134999.5046,134998.7396,85059.9248,1633494.0057,1633484.7492
000007.SZ,20251105,8.87,3.8298,6.2365,0.68,54.4648,54.2323,16.8224,10.0008,6.7852,0.0,,34644.8044,34644.8044,21275.216,307299.415,307299.415
000008.SZ,20251105,2.96,2.4614,4.0426,1.42,,,2.7431,3.8619,3.7769,0.0,,271637.7683,271629.6952,165387.8495,804047.7942,804023.8978
000009.SZ,20251105,10.97,1.9036,3.0701,0.88,163.9041,401.4567,2.8075,1.3988,1.2629,0.4102,0.2735,257921.3965,257602.0465,159722.8271,2829397.7196,2825894.4501
000010.SZ,20251105,3.94,2.6667,3.2112,0.73,257.0534,100.3281,13.8742,5.3785,4.961,0.0,,114965.2292,83039.169,68959.1626,452963.003,327174.3259
000011.SZ,20251105,10.46,2.5295,7.1205,0.46,,,1.8369,2.28,1.9903,2.9828,,59597.9092,52647.5543,18702.6342,623394.1302,550693.418
000012.SZ,20251105,4.81,0.9754,1.6069,0.91,55.3657,,1.1148,0.9557,1.0518,5.1975,1.4308,307069.2107,195931.6598,118935.415,1477002.9035,942431.2836
000014.SZ,20251105,18.16,12.0457,18.2557,1.18,267.2688,,2.7622,12.2813,81.9397,1.1894,,24204.6224,24204.6224,15971.0154,439555.9428,439555.9428
000016.SZ,20251105,5.51,2.8315,4.2148,0.86,,,10.4831,1.1937,1.243,0.0,,240794.5408,159659.38,107257.1368,1326777.9198,879723.1838
000017.SZ,20251105,6.8,4.4511,5.6316,0.94,278.2065,116.1153,12.521,8.0819,5.3372,0.0,,68918.4933,30298.4965,23947.6218,468645.7544,206029.7762
000019.SZ,20251105,7.07,4.0736,6.2631,1.09,25.0482,25.1282,1.6332,1.516,1.4838,2.8289,2.1216,115253.5254,41621.6407,27071.6427,814842.4246,294264.9997
000020.SZ,20251105,15.01,3.6844,10.7876,0.82,115.6899,97.1216,10.0023,5.2043,4.7576,0.0,,28316.1227,18116.5391,6187.5497,425025.0017,271929.2519
000021.SZ,20251105,26.4,5.9071,8.9871,0.74,44.5989,40.4923,3.2582,2.7984,2.7202,0.4889,0.7146,157168.0518,157142.9193,103287.0416,4149236.5675,4148573.0695
