ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250812,12.33,0.3504,0.8334,0.79,5.376,5.4789,0.5576,1.6311,1.6894,7.8264,4.9311,1940591.8198,1940557.185,816045.2412,23927497.1381,23927070.0911
000002.SZ,20250812,6.47,0.7556,1.1341,1.1,,,0.3924,0.2249,0.2415,0.0,,1193070.9471,971681.279,647400.1999,7719169.0277,6286777.8751
000004.SZ,20250812,9.14,3.4452,4.6587,1.19,,,23.113,12.2638,11.9154,0.0,,13238.0282,12628.8093,9339.3905,120995.5777,115427.317
000006.SZ,20250812,7.46,8.4726,13.4469,2.69,,,1.8727,1.6605,1.3554,0.0,,134999.5046,134998.7396,85059.9248,1007096.3043,1007090.5974
000007.SZ,20250812,7.48,2.165,3.5255,0.61,45.9297,45.0267,14.3152,8.4336,7.2106,0.0,,34644.8044,34644.8044,21275.216,259143.1369,259143.1369
000008.SZ,20250812,2.91,2.682,4.405,0.94,,,2.644,3.7966,3.7205,0.0,,271637.7683,271623.3929,165381.5472,790465.9058,790424.0733
000009.SZ,20250812,9.2,0.7841,1.1963,1.2,137.4583,87.7445,2.3481,1.1731,1.181,0.4891,,257921.3965,257602.0465,168846.8425,2372876.8478,2369938.8278
000010.SZ,20250812,4.76,25.4319,29.4588,1.87,310.5518,150.1135,18.4876,6.4978,6.2002,0.0,,114965.2292,73155.4111,63155.4111,547234.491,348219.7568
000011.SZ,20250812,10.52,9.1057,25.6325,4.76,,,1.8624,2.2931,2.2225,2.9658,,59597.9092,52647.5543,18702.6342,626970.0048,553852.2712
000012.SZ,20250812,4.78,0.5069,0.8351,0.9,55.0204,,1.1005,0.9497,1.0069,5.2301,1.4398,307069.2107,195926.7327,118930.4879,1467790.8271,936529.7823
000014.SZ,20250812,14.25,9.1445,13.8588,2.75,209.7236,,2.137,9.637,22.237,1.5158,,24204.6224,24204.6224,15971.0154,344915.8692,344915.8692
000016.SZ,20250812,5.31,11.9086,17.7267,2.39,,,5.3999,1.1504,1.142,0.0,,240794.5408,159659.38,107257.1368,1278619.0116,847791.3078
000017.SZ,20250812,6.65,13.5375,17.1276,4.23,272.0696,234.616,13.1143,7.9036,7.3018,0.0,,68918.4933,30298.4965,23947.6218,458307.9804,201485.0017
000019.SZ,20250812,7.04,2.1218,3.2621,1.39,24.9419,23.0025,1.6771,1.5095,1.4676,2.8409,2.1307,115253.5254,41621.6407,27071.6427,811384.8188,293016.3505
000020.SZ,20250812,14.33,3.697,10.8244,0.98,110.4488,108.8538,9.9069,4.9685,5.0119,0.0,,28316.1227,18116.5391,6187.5497,405770.0383,259610.0053
000021.SZ,20250812,19.4,4.4147,6.7415,2.38,32.5421,30.6592,2.5532,2.0419,2.0096,0.6701,0.9794,156058.7588,156040.3088,102184.4311,3027539.9207,3027181.9907
000025.SZ,20250812,18.24,8.9463,22.0124,3.74,57.546,57.9786,4.5765,3.0082,3.6003,0.17,0.5482,43105.832,39277.832,15963.3846,786250.3757,716427.6557
000026.SZ,20250812,21.44,15.4248,27.8827,1.67,39.4807,45.7493,2.6452,2.2077,2.2896,1.8662,1.8657,40576.4007,36476.9323,20179.1996,869958.031,782065.4285
000027.SZ,20250812,6.66,0.3412,1.3582,0.73,15.8014,14.0714,0.992,0.7688,0.7656,2.1021,2.2523,475738.9916,475738.9916,119510.6804,3168421.6841,3168421.6841
000028.SZ,20250812,25.74,0.9661,2.7773,1.58,22.2975,24.6269,0.8051,0.1926,0.1947,2.6418,1.4219,55656.5077,47805.3712,16629.1269,1432598.5082,1230510.2547
000029.SZ,20250812,22.58,1.5017,5.0911,2.08,,,6.3684,56.1229,33.6991,0.0,,101166.0,89166.0,26301.7736,2284328.28,2013368.28
000030.SZ,20250812,6.16,0.4043,1.4593,0.58,15.6673,15.6573,1.3721,0.6433,0.6487,4.0584,2.4669,171981.0845,167057.9617,46286.2584,1059403.4805,1029077.0441
000031.SZ,20250812,3.14,0.5272,1.7161,1.2,,,1.2999,0.376,0.3634,0.0,,428631.3339,428630.4701,131681.1819,1345902.3884,1345899.6761
000032.SZ,20250812,23.67,3.6497,8.3628,0.84,81.6905,96.6763,4.261,0.3997,0.4172,0.4647,0.507,113795.9234,110151.2632,48072.6799,2693549.5069,2607280.3999
000034.SZ,20250812,40.84,5.9928,6.4101,0.89,38.5919,39.5186,2.7686,0.2266,0.2223,1.0035,0.6481,71126.0675,59436.8043,55567.3592,2904788.5967,2427399.0876
000035.SZ,20250812,4.34,0.4253,0.6089,0.77,38.765,59.0037,1.0029,1.9151,1.9306,0.4621,0.7745,250078.3182,242579.4086,169420.3439,1085339.901,1052794.6333
000036.SZ,20250812,3.94,3.2187,5.0943,2.45,136.5286,214.2657,1.1437,13.0049,12.8695,0.0,,140381.8725,140115.0983,88526.4724,553104.5777,552053.4873
000037.SZ,20250812,9.41,3.7563,6.3609,1.01,258.8909,146.6585,3.8473,12.8044,13.479,0.0,,60276.2596,33890.815,20013.5196,567199.6028,318912.5692
000039.SZ,20250812,8.18,1.2084,1.5656,0.94,14.8404,12.8509,0.9336,0.2483,0.2434,0.2661,2.1516,539252.0385,230140.7141,177640.7141,4411081.6749,1882551.0413
