ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250411,10.89,0.3009,0.6789,0.44,4.7481,4.7481,0.4974,1.4406,1.4406,8.8613,8.8613,1940591.8198,1940557.185,860093.1126,21133044.9176,21132667.7447
000002.SZ,20250411,7.08,1.4126,2.1201,0.83,,,0.4168,0.2461,0.2461,0.0,,1193070.9471,971693.5865,647412.5074,8446942.3055,6879590.5924
000004.SZ,20250411,9.15,3.2829,4.0614,0.77,,,7.5825,11.0068,11.493,0.0,,13238.0282,12628.8093,10208.1245,121127.958,115553.6051
000006.SZ,20250411,6.29,3.3714,5.3508,0.85,,,1.3168,3.0212,1.2471,0.0,,134999.5046,134998.7396,85059.9248,849146.8839,849142.0721
000007.SZ,20250411,5.92,1.4561,2.3712,0.85,57.0201,72.477,15.9069,9.4782,9.4379,0.0,,34644.8044,34644.8044,21275.216,205097.242,205097.242
000008.SZ,20250411,2.97,12.7534,21.0987,1.42,,,2.3893,3.2121,3.5183,0.0,,271637.7683,268602.4366,162360.5909,806764.1719,797749.2367
000009.SZ,20250411,7.78,0.6359,0.9752,0.6,26.5266,43.3099,1.9774,0.6537,0.9636,0.5784,0.5784,257921.3965,255143.0324,166387.8284,2006628.4648,1985012.7921
000010.SZ,20250411,2.57,1.9038,2.1135,0.43,,,13.5074,9.7539,7.1853,0.0,,114965.2292,52595.1361,47375.6697,295460.639,135169.4998
000011.SZ,20250411,7.89,0.6168,1.7364,0.52,,,1.3988,1.7198,1.7198,3.9544,3.9544,59597.9092,52647.5543,18702.6342,470227.5036,415389.2034
000012.SZ,20250411,4.82,0.4051,0.5317,0.36,8.9397,15.1741,1.0519,0.8135,0.8942,5.1867,5.1867,307069.2107,195926.7327,149288.0453,1480073.5956,944366.8516
000014.SZ,20250411,10.49,4.4673,6.7703,1.36,154.386,154.386,1.5639,7.0942,7.0942,2.0591,2.0591,24204.6224,24204.6224,15971.0154,253906.489,253906.489
000016.SZ,20250411,5.1,10.0751,14.9936,2.81,,,3.0378,0.688,1.1071,0.0,,240794.5408,159659.38,107284.6868,1228052.1581,814262.838
000017.SZ,20250411,5.8,5.8109,7.352,0.91,223.287,197.2,12.6423,7.0315,8.0035,0.0,,68918.4933,30298.4965,23947.6218,399727.2611,175731.2797
000019.SZ,20250411,6.92,8.8734,13.6425,0.93,22.9298,25.0673,1.6482,1.2885,1.4468,2.8902,2.8902,115253.5254,41621.6407,27071.6427,797554.3958,288021.7536
000020.SZ,20250411,10.93,1.1573,3.3886,0.61,231.9652,204.4092,8.1197,4.2598,4.2337,0.0,,28316.1227,18116.5391,6187.5497,309495.2211,198013.7724
000021.SZ,20250411,17.17,3.2123,4.9053,1.33,41.5688,31.1769,2.3172,1.8784,1.8943,0.7571,0.7571,156058.7588,156042.3713,102186.4936,2679528.8886,2679247.5152
000025.SZ,20250411,16.08,3.558,7.713,0.68,50.7313,50.7313,4.0138,2.652,2.652,0.1928,0.1928,43105.832,39277.832,18118.6699,693141.7786,631587.5386
