ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250919,11.45,0.4301,1.0228,0.9,4.9923,5.1081,0.5049,1.5147,1.5991,8.4279,5.3101,1940591.8198,1940560.0653,816048.1215,22219776.3367,22219412.7477
000002.SZ,20250919,6.98,2.8129,4.222,1.14,,,0.435,0.2427,0.2724,0.0,,1193070.9471,971639.9629,647358.8838,8327635.2108,6782046.941
000004.SZ,20250919,10.93,6.7422,9.1168,1.16,,,65.183,14.6656,16.0688,0.0,,13238.0282,12628.7768,9339.358,144691.6482,138032.5304
000006.SZ,20250919,7.99,4.806,7.6276,1.06,,,2.0227,1.7785,2.2896,0.0,,134999.5046,134998.7396,85059.9248,1078646.0418,1078639.9294
000007.SZ,20250919,7.14,2.8912,4.7081,1.57,43.842,43.6161,13.5436,8.0502,5.8599,0.0,,34644.8044,34644.8044,21275.216,247363.9034,247363.9034
000008.SZ,20250919,2.89,2.4263,3.9849,0.73,,,2.6768,3.7705,3.6904,0.0,,271637.7683,271629.6952,165387.8495,785033.1504,785009.8191
000009.SZ,20250919,10.36,1.3417,2.0781,0.47,154.79,121.1161,2.6606,1.321,1.2701,0.4344,0.2896,257921.3965,257602.0465,166315.1993,2672065.6677,2668757.2017
000010.SZ,20250919,4.63,6.7722,8.2603,1.15,302.0703,78.3957,17.4056,6.3204,5.59,0.0,,114965.2292,78155.4111,64075.4047,532289.0112,361859.5534
000011.SZ,20250919,9.2,1.9513,5.4928,0.87,,,1.6242,2.0054,1.8486,3.3913,,59597.9092,52647.5543,18702.6342,548300.7646,484357.4996
000012.SZ,20250919,4.72,0.669,1.1022,0.81,54.3297,,1.0967,0.9378,1.0457,5.2966,1.4581,307069.2107,195931.6598,118935.415,1449366.6745,924797.4343
000014.SZ,20250919,18.45,10.3295,15.6547,1.31,271.5369,,2.7831,12.4774,44.4566,1.1707,,24204.6224,24204.6224,15971.0154,446575.2833,446575.2833
000016.SZ,20250919,5.59,4.2472,6.3223,0.93,,,7.2294,1.211,1.2293,0.0,,240794.5408,159659.38,107257.1368,1346041.4831,892495.9342
000017.SZ,20250919,6.71,5.9752,7.5598,0.56,274.5244,155.7132,12.7783,7.975,6.7381,0.0,,68918.4933,30298.4965,23947.6218,462443.09,203302.9115
000019.SZ,20250919,6.71,2.0429,3.1408,1.17,23.7728,20.7726,1.571,1.4388,1.4474,2.9806,2.2355,115253.5254,41621.6407,27071.6427,773351.1554,279281.2091
000020.SZ,20250919,13.63,1.5672,4.5886,1.08,105.0535,94.0795,9.2332,4.7258,4.4635,0.0,,28316.1227,18116.5391,6187.5497,385948.7524,246928.4279
000021.SZ,20250919,22.21,6.8208,10.3925,1.06,37.4155,34.0651,2.8239,2.3477,2.244,0.5828,0.8518,156728.0671,156702.9346,102847.0569,3480930.3703,3480372.1775
000025.SZ,20250919,17.77,2.3057,4.9983,0.79,56.0632,53.2009,4.333,2.9307,4.0064,0.1745,0.5627,43105.832,39277.832,18118.6699,765990.6346,697967.0746
000026.SZ,20250919,17.04,1.3721,2.4813,0.52,31.3783,44.4195,2.0741,1.7546,1.8952,2.3481,2.3474,40576.4007,36456.2983,20158.5656,691421.8679,621215.323
000027.SZ,20250919,6.43,0.3298,1.3202,0.77,15.2557,15.6388,0.9423,0.7422,0.7189,2.1773,2.3328,475738.9916,475738.9916,118833.3328,3059001.716,3059001.716
000028.SZ,20250919,25.89,2.3447,6.4713,2.06,22.4274,25.5074,0.7945,0.1937,0.1963,2.6265,1.4137,55656.5077,47805.3712,17321.1225,1440946.9844,1237681.0604
000029.SZ,20250919,28.34,0.8367,2.8365,1.1,,,7.9167,70.4395,31.5003,0.0,,101166.0,89166.0,26301.7736,2867044.44,2526964.44
