ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250925,11.4,0.3985,0.9476,0.73,4.9705,5.0858,0.5027,1.5081,1.5922,8.4649,5.3334,1940591.8198,1940560.0653,816048.1215,22122746.7457,22122384.7444
000002.SZ,20250925,6.8,1.27,1.9062,0.56,,,0.4238,0.2364,0.2654,0.0,,1193070.9471,971639.9629,647358.8838,8112882.4403,6607151.7477
000004.SZ,20250925,10.48,4.7998,6.4903,0.84,,,62.4993,14.0618,15.4072,0.0,,13238.0282,12628.7768,9339.358,138734.5355,132349.5809
000006.SZ,20250925,9.28,8.5984,13.6465,1.67,,,2.3492,2.0656,2.6593,0.0,,134999.5046,134998.7396,85059.9248,1252795.4027,1252788.3035
000007.SZ,20250925,6.91,1.2797,2.0839,0.54,42.4297,42.2111,13.1073,7.7909,5.6712,0.0,,34644.8044,34644.8044,21275.216,239395.5984,239395.5984
000008.SZ,20250925,2.82,1.5161,2.49,0.63,,,2.612,3.6792,3.601,0.0,,271637.7683,271629.6952,165387.8495,766018.5066,765995.7405
000009.SZ,20250925,12.08,8.4749,13.3333,4.21,180.4887,141.2242,3.1024,1.5403,1.481,0.3725,0.2483,257921.3965,257602.0465,163735.9887,3115690.4697,3111832.7217
000010.SZ,20250925,4.28,2.9534,3.6023,0.54,279.2356,72.4694,16.0898,5.8426,5.1675,0.0,,114965.2292,78155.4111,64075.4047,492051.181,334505.1595
000011.SZ,20250925,9.06,2.3685,6.6673,0.98,,,1.5994,1.9749,1.8205,3.4437,,59597.9092,52647.5543,18702.6342,539957.0574,476986.842
000012.SZ,20250925,4.69,0.7062,1.1633,0.95,53.9844,,1.0898,0.9318,1.0391,5.3305,1.4674,307069.2107,195931.6598,118935.415,1440154.5982,918919.4845
000014.SZ,20250925,20.55,12.3128,18.6605,1.09,302.4435,,3.0999,13.8976,49.5167,1.0511,,24204.6224,24204.6224,15971.0154,497404.9903,497404.9903
000016.SZ,20250925,5.33,2.272,3.3821,0.53,,,6.8931,1.1547,1.1721,0.0,,240794.5408,159659.38,107257.1368,1283434.9025,850984.4954
000017.SZ,20250925,6.62,4.3861,5.5492,0.72,270.8423,153.6247,12.6069,7.868,6.6477,0.0,,68918.4933,30298.4965,23947.6218,456240.4256,200576.0468
000019.SZ,20250925,6.51,1.6635,2.5576,0.78,23.0642,20.1534,1.5242,1.3959,1.4043,3.0722,2.3041,115253.5254,41621.6407,27071.6427,750300.4504,270956.881
000020.SZ,20250925,15.36,6.6892,19.5854,2.79,118.3876,106.0206,10.4052,5.3256,5.03,0.0,,28316.1227,18116.5391,6187.5497,434935.6447,278270.0406
000021.SZ,20250925,24.85,14.3827,21.9141,1.77,41.8629,38.1143,3.1595,2.6267,2.5107,0.5209,0.7613,156728.0671,156702.9346,102847.0569,3894692.4674,3894067.9248
000025.SZ,20250925,17.5,1.6845,3.6516,0.68,55.2114,52.3925,4.2672,2.8862,3.9455,0.1771,0.5714,43105.832,39277.832,18118.6699,754352.06,687362.06
000026.SZ,20250925,16.56,1.8296,3.3089,1.03,30.4944,43.1683,2.0157,1.7052,1.8418,2.4161,2.4155,40576.4007,36456.2983,20158.5656,671945.1956,603716.2998
000027.SZ,20250925,6.62,0.6339,2.5379,0.81,15.7065,16.1009,0.9701,0.7642,0.7401,2.1148,2.2659,475738.9916,475738.9916,118833.3328,3149392.1244,3149392.1244
000028.SZ,20250925,25.16,0.649,1.7913,0.37,21.7951,24.7882,0.7721,0.1883,0.1908,2.7027,1.4547,55656.5077,47805.3712,17321.1225,1400317.7337,1202783.1394
000029.SZ,20250925,29.44,1.1462,3.8858,1.28,,,8.224,73.1736,32.723,0.0,,101166.0,89166.0,26301.7736,2978327.04,2625047.04
000030.SZ,20250925,5.59,0.6893,2.4865,0.73,14.2175,14.4938,1.2001,0.5838,0.5748,4.4723,2.7184,171981.0845,167090.6445,46318.9412,961374.2624,934036.7028
000031.SZ,20250925,3.24,0.537,1.7481,0.91,,,1.2882,0.388,0.3975,0.0,,428631.3339,428630.4701,131681.1819,1388765.5218,1388762.7231
000032.SZ,20250925,22.65,2.4108,5.4631,1.11,78.1702,95.4167,4.1214,0.3825,0.4477,0.4857,0.5298,113795.9234,108936.3764,48072.6799,2577477.665,2467408.9255
000034.SZ,20250925,46.64,11.1803,11.9488,1.24,44.6263,50.1538,3.1031,0.2621,0.2448,0.8678,0.5604,72019.6154,60159.2443,56289.7992,3358994.8623,2805827.1542
