ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250910,11.77,0.4085,0.9714,0.75,5.1318,5.2509,0.519,1.557,1.6438,8.1988,5.1657,1940591.8198,1940560.0653,816048.1215,22840765.719,22840391.9686
000002.SZ,20250910,6.86,1.438,2.1583,0.78,,,0.4275,0.2385,0.2677,0.0,,1193070.9471,971639.9629,647358.8838,8184466.6971,6665450.1455
000004.SZ,20250910,10.66,3.4235,4.6293,0.68,,,63.5728,14.3034,15.6718,0.0,,13238.0282,12628.7768,9339.358,141117.3806,134622.7607
000006.SZ,20250910,7.53,2.4035,3.8147,0.61,,,1.9062,1.6761,2.1578,0.0,,134999.5046,134998.7396,85059.9248,1016546.2696,1016540.5092
000007.SZ,20250910,7.63,1.4641,2.3841,0.75,46.8508,46.6093,14.473,8.6027,6.2621,0.0,,34644.8044,34644.8044,21275.216,264339.8576,264339.8576
000008.SZ,20250910,2.84,1.1393,1.8712,0.66,,,2.6305,3.7053,3.6266,0.0,,271637.7683,271629.6952,165387.8495,771451.262,771428.3344
000009.SZ,20250910,10.98,2.719,4.2114,0.79,164.0535,128.3643,2.8199,1.4,1.3462,0.4098,0.2732,257921.3965,257602.0465,166315.1993,2831976.9336,2828470.4706
000010.SZ,20250910,4.59,5.0036,6.1031,1.02,299.4607,77.7184,17.2552,6.2658,5.5417,0.0,,114965.2292,78155.4111,64075.4047,527690.402,358733.3369
000011.SZ,20250910,9.18,1.4951,4.2088,0.93,,,1.6206,2.001,1.8446,3.3987,,59597.9092,52647.5543,18702.6342,547108.8065,483304.5485
000012.SZ,20250910,4.76,0.68,1.1202,0.86,54.7901,,1.106,0.9457,1.0546,5.2521,1.4458,307069.2107,195931.6598,118935.415,1461649.4429,932634.7006
000014.SZ,20250910,15.25,6.2871,9.5283,1.08,224.4411,,2.3004,10.3133,36.746,1.4164,,24204.6224,24204.6224,15971.0154,369120.4916,369120.4916
000016.SZ,20250910,5.3,1.9474,2.8988,0.54,,,6.8543,1.1482,1.1655,0.0,,240794.5408,159659.38,107257.1368,1276211.0662,846194.714
000017.SZ,20250910,7.25,24.4908,30.9858,2.39,296.6173,168.2446,13.8067,8.6168,7.2803,0.0,,68918.4933,30298.4965,23947.6218,499659.0764,219664.0996
000019.SZ,20250910,6.91,1.6298,2.5057,0.69,24.4814,21.3917,1.6178,1.4817,1.4906,2.8944,2.1708,115253.5254,41621.6407,27071.6427,796401.8605,287605.5372
000020.SZ,20250910,13.65,1.1278,3.3021,0.7,105.2077,94.2175,9.2468,4.7327,4.47,0.0,,28316.1227,18116.5391,6187.5497,386515.0749,247290.7587
000021.SZ,20250910,19.76,2.8999,4.4184,0.8,33.2881,30.3074,2.5124,2.0887,1.9965,0.6551,0.9574,156728.0671,156702.9346,102847.0569,3096946.6059,3096449.9877
000025.SZ,20250910,19.15,7.2747,15.7701,1.39,60.417,57.3324,4.6695,3.1583,4.3175,0.1619,0.5222,43105.832,39277.832,18118.6699,825476.6828,752170.4828
000026.SZ,20250910,17.0,1.6174,2.925,0.57,31.3047,44.3153,2.0692,1.7505,1.8908,2.3536,2.3529,40576.4007,36456.2983,20158.5656,689798.8119,619757.0711
000027.SZ,20250910,6.53,0.3513,1.4066,0.59,15.493,15.882,0.9569,0.7538,0.73,2.144,2.2971,475738.9916,475738.9916,118833.3328,3106575.6151,3106575.6151
000028.SZ,20250910,25.69,0.4608,1.2719,0.56,22.2542,25.3103,0.7884,0.1922,0.1948,2.6469,1.4247,55656.5077,47805.3712,17321.1225,1429815.6828,1228119.9861
000029.SZ,20250910,27.5,0.5525,1.8729,0.67,,,7.6821,68.3517,30.5667,0.0,,101166.0,89166.0,26301.7736,2782065.0,2452065.0
000030.SZ,20250910,5.59,0.7283,2.6272,0.78,14.2175,14.4938,1.2001,0.5838,0.5748,4.4723,2.7184,171981.0845,167090.6445,46318.9412,961374.2624,934036.7028
