ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250604,11.84,0.6019,1.4312,1.02,5.1624,5.2612,0.5268,1.5663,1.6223,8.1503,8.1503,1940591.8198,1940557.185,816045.2412,22976607.1464,22976197.0704
000002.SZ,20250604,6.62,0.521,0.782,1.02,,,0.4015,0.2301,0.2471,0.0,,1193070.9471,971693.5865,647412.5074,7898129.6698,6432611.5426
000004.SZ,20250604,10.12,5.5795,7.5446,0.66,,,25.5912,13.5788,13.193,0.0,,13238.0282,12628.8093,9339.3905,133968.8454,127803.5501
000006.SZ,20250604,6.74,1.4443,2.2923,0.49,,,1.6919,1.5003,1.2246,0.0,,134999.5046,134998.7396,85059.9248,909896.661,909891.5049
000007.SZ,20250604,8.35,2.9184,4.7523,1.58,51.2718,50.2638,15.9802,9.4145,8.0492,0.0,,34644.8044,34644.8044,21275.216,289284.1167,289284.1167
000008.SZ,20250604,2.81,1.1752,1.9301,0.58,,,2.5532,3.6662,3.5927,0.0,,271637.7683,271623.3929,165381.5472,763302.1289,763261.734
000009.SZ,20250604,7.98,0.4002,0.6137,0.83,119.2301,76.1088,2.0368,1.0175,1.0244,0.5639,0.5639,257921.3965,255143.0324,166387.8284,2058212.7441,2036041.3986
000010.SZ,20250604,3.04,4.471,4.4786,1.37,198.3356,95.8708,11.8072,4.1499,3.9598,0.0,,114965.2292,52595.1361,52505.5561,349494.2968,159889.2137
000011.SZ,20250604,8.6,0.702,1.976,0.98,,,1.5225,1.8746,1.8169,3.6279,3.6279,59597.9092,52647.5543,18702.6342,512542.0191,452768.967
000012.SZ,20250604,4.67,0.2921,0.4812,0.91,53.7542,,1.0584,0.9278,0.9838,5.3533,5.3533,307069.2107,195926.7327,118930.4879,1434013.214,914977.8417
000014.SZ,20250604,11.57,1.8156,2.7516,0.57,170.2809,,1.7351,7.8246,18.0549,1.8669,1.8669,24204.6224,24204.6224,15971.0154,280047.4812,280047.4812
000016.SZ,20250604,4.9,1.6098,2.3957,0.87,,,4.983,1.0616,1.0538,0.0,,240794.5408,159659.38,107284.6868,1179893.2499,782330.962
000017.SZ,20250604,7.28,20.0812,25.4067,1.81,297.8447,256.8428,14.3567,8.6524,7.9936,0.0,,68918.4933,30298.4965,23947.6218,501726.6312,220573.0545
000019.SZ,20250604,6.96,3.0913,4.7528,1.5,24.6585,22.7411,1.6008,1.4924,1.4509,2.8736,2.8736,115253.5254,41621.6407,27071.6427,802164.5368,289686.6193
000020.SZ,20250604,12.22,0.6717,1.9667,0.53,94.1859,92.8258,8.4482,4.2369,4.2739,0.0,,28316.1227,18116.5391,6187.5497,346023.0194,221384.1078
000021.SZ,20250604,17.42,0.746,1.1392,0.88,29.2208,27.5301,2.2367,1.8335,1.8045,0.7463,0.7463,156058.7588,156042.3713,102186.4936,2718543.5783,2718258.108
000025.SZ,20250604,18.56,6.0527,14.8926,1.14,58.5556,58.9958,4.6568,3.061,3.6634,0.167,0.5388,43105.832,39277.832,15963.3846,800044.2419,728996.5619
000026.SZ,20250604,14.8,3.2199,5.8205,0.49,27.2535,31.5807,1.826,1.524,1.5805,2.7034,2.7027,40576.4007,36476.9323,20179.1996,600530.7304,539858.598
000027.SZ,20250604,6.38,0.3005,1.1961,0.59,15.1371,13.4798,0.9296,0.7365,0.7334,2.1944,2.1944,475738.9916,475738.9916,119510.6804,3035214.7664,3035214.7664
000028.SZ,20250604,25.77,0.8731,2.4096,1.63,22.3235,24.6556,0.7969,0.1928,0.1949,2.6387,2.6387,55656.5077,47805.3712,17321.1225,1434268.2034,1231944.4158
