ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250512,11.16,0.4615,1.0975,0.91,4.8659,4.959,0.4965,1.4763,1.5291,8.647,8.647,1940591.8198,1940557.185,816045.2412,21657004.709,21656618.1846
000002.SZ,20250512,6.85,0.6455,0.9688,0.71,,,0.4154,0.2381,0.2557,0.0,,1193070.9471,971693.5865,647412.5074,8172535.9876,6656101.0675
000004.SZ,20250512,8.12,6.7202,9.0871,0.68,,,20.5337,10.8952,10.5857,0.0,,13238.0282,12628.8093,9339.3905,107492.789,102545.9315
000006.SZ,20250512,6.47,1.721,2.7314,0.82,,,1.6242,1.4402,1.1755,0.0,,134999.5046,134998.7396,85059.9248,873446.7948,873441.8452
000007.SZ,20250512,7.11,4.2106,6.8566,1.47,43.6578,42.7994,13.6071,8.0164,6.8539,0.0,,34644.8044,34644.8044,21275.216,246324.5593,246324.5593
000008.SZ,20250512,3.0,13.282,21.8144,5.93,,,2.7258,3.9141,3.8356,0.0,,271637.7683,271623.3929,165381.5472,814913.3049,814870.1787
000009.SZ,20250512,8.19,1.0242,1.5706,0.99,122.3678,78.1117,2.0904,1.0443,1.0514,0.5495,0.5495,257921.3965,255143.0324,166387.8284,2112376.2373,2089621.4354
000010.SZ,20250512,2.9,4.7654,4.7735,1.2,189.2017,91.4557,11.2634,3.9588,3.7774,0.0,,114965.2292,52595.1361,52505.5561,333399.1647,152525.8947
000011.SZ,20250512,8.33,0.5489,1.5452,0.83,,,1.4747,1.8157,1.7599,3.7455,3.7455,59597.9092,52647.5543,18702.6342,496450.5836,438554.1273
000012.SZ,20250512,4.8,0.4787,0.7886,0.96,55.2506,,1.0878,0.9537,1.0111,5.2083,5.2083,307069.2107,195926.7327,118930.4879,1473932.2114,940448.317
000014.SZ,20250512,10.91,1.9912,3.0178,0.83,160.5673,,1.6361,7.3782,17.025,1.9798,1.9798,24204.6224,24204.6224,15971.0154,264072.4304,264072.4304
000016.SZ,20250512,5.32,4.8044,7.1498,0.58,,,5.4101,1.1525,1.1441,0.0,,240794.5408,159659.38,107284.6868,1281026.9571,849387.9016
000017.SZ,20250512,6.47,6.4138,8.1148,0.61,264.7053,228.2655,12.7593,7.6897,7.1042,0.0,,68918.4933,30298.4965,23947.6218,445902.6517,196031.2724
000019.SZ,20250512,6.73,3.6402,5.5966,1.1,23.8436,21.9896,1.5479,1.4431,1.4029,2.9718,2.9718,115253.5254,41621.6407,27071.6427,775656.2259,280113.6419
000020.SZ,20250512,12.05,0.8971,2.6266,0.62,92.8757,91.5344,8.3307,4.178,4.2144,0.0,,28316.1227,18116.5391,6187.5497,341209.2785,218304.2962
000021.SZ,20250512,18.45,1.068,1.6309,0.65,30.9485,29.1579,2.3689,1.9419,1.9112,0.7046,0.7046,156058.7588,156042.3713,102186.4936,2879284.0999,2878981.7505
000025.SZ,20250512,17.18,2.1268,5.233,0.54,54.2018,54.6093,4.2051,2.8334,3.3911,0.1804,0.1804,43105.832,39277.832,15963.3846,740558.1938,674793.1538
000026.SZ,20250512,12.14,17.687,31.9719,7.73,22.3552,25.9047,1.4274,1.2501,1.2964,3.2958,3.2958,40576.4007,36476.9323,20179.1996,492597.5045,442829.9581
000027.SZ,20250512,6.55,0.4629,1.8425,0.74,15.5404,13.839,0.9543,0.7561,0.753,2.1374,2.1374,475738.9916,475738.9916,119510.6804,3116090.395,3116090.395
000028.SZ,20250512,25.07,0.5043,1.3918,1.02,21.7171,23.9859,0.7753,0.1876,0.1896,2.7124,2.7124,55656.5077,47805.3712,17321.1225,1395308.648,1198480.656
000029.SZ,20250512,16.55,0.7664,2.5982,1.02,,,4.6677,41.1353,24.6997,0.0,,101166.0,89166.0,26301.7736,1674297.3,1475697.3
000030.SZ,20250512,6.15,0.8854,3.0915,1.03,15.8404,15.8303,1.3209,0.6504,0.6559,4.0126,4.0126,174164.3085,169241.1857,48469.4824,1071110.4973,1040833.2921
000031.SZ,20250512,2.62,0.3322,1.2868,0.75,,,1.0846,0.3138,0.3032,0.0,,428631.3339,400288.7169,103339.4287,1123014.0948,1048756.4383
000032.SZ,20250512,22.65,4.1906,6.6925,1.05,78.1702,92.5103,3.9912,0.3825,0.3992,0.4857,0.4857,113795.9234,64476.3811,40372.2419,2577477.665,1460390.0319
000034.SZ,20250512,41.11,4.1864,4.4779,0.49,38.847,39.7798,2.7869,0.2281,0.2238,0.9969,0.6438,71126.0675,59436.8043,55567.3592,2923992.6349,2443447.0248
000035.SZ,20250512,4.54,1.1855,1.6842,1.5,40.5514,61.7227,1.041,2.0033,2.0195,0.4417,0.4417,250078.3182,242579.4086,170757.5539,1135355.5646,1101310.515
000036.SZ,20250512,3.63,0.797,1.223,0.94,132.9651,208.6732,1.0598,12.6654,12.5336,0.0,,148393.4025,148126.6283,96538.0024,538668.0511,537699.6607
000037.SZ,20250512,8.48,2.8115,4.7609,0.76,233.3044,132.164,3.4671,11.5389,12.1469,0.0,,60276.2596,33890.815,20013.5196,511142.6814,287394.1112
000039.SZ,20250512,7.99,3.5653,4.619,1.64,14.4957,12.5524,0.8941,0.2425,0.2377,0.2724,0.2724,539252.0385,230140.7141,177640.7141,4308623.7876,1838824.3057
000042.SZ,20250512,6.9,1.0636,2.6528,0.8,,,1.3217,1.061,1.2495,0.0,,66483.1139,66413.1202,26627.2245,458733.4859,458250.5294
000045.SZ,20250512,10.3,1.1776,2.414,0.77,58.3765,58.3198,1.755,1.5642,1.5565,0.6311,0.6311,50652.1849,45700.0849,22293.1413,521717.5045,470710.8745
000048.SZ,20250512,17.02,3.9041,9.1928,2.23,12.6442,11.6955,2.1357,1.5142,1.5532,2.1866,4.1991,53028.225,52675.975,22370.8801,902540.3895,896545.0945
000049.SZ,20250512,22.0,1.4003,2.5696,1.32,20.4886,20.253,1.2772,0.4057,0.4004,2.0455,,38463.8534,38453.4862,20955.5893,846204.7748,845976.6964
000050.SZ,20250512,8.39,0.522,1.0453,1.0,,,0.7532,0.6156,0.6055,0.0,,245774.7661,245771.8636,122725.874,2062050.2876,2062025.9356
000055.SZ,20250512,4.15,1.3921,1.6945,0.54,30.7746,35.2655,0.7235,1.0073,1.0454,1.9277,1.9277,107387.4227,67585.4429,55524.4019,445657.8042,280479.588
000056.SZ,20250512,3.22,3.9653,4.9592,0.59,,,33.6093,5.7885,6.31,0.0,,118252.822,90372.8783,72260.1883,380774.0868,291000.6681
000058.SZ,20250512,8.38,0.6677,2.2785,0.72,274.6835,290.0062,5.087,6.0284,6.233,0.358,0.358,123120.0672,98471.1604,28854.8422,1031746.1631,825188.3242
000059.SZ,20250512,5.37,1.0572,1.9961,0.85,,,0.7706,0.2483,0.2504,0.2607,0.2607,159944.2537,159944.2537,84712.3362,858900.6424,858900.6424
000060.SZ,20250512,4.58,0.8464,1.3168,0.78,15.8228,15.3452,1.2283,0.2862,0.2958,1.2227,1.2227,373759.6809,373731.4153,240225.3455,1711819.3385,1711689.8821
