ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20260212,10.96,0.3511,0.8349,0.96,4.7787,4.9327,0.4797,1.4499,1.5664,5.4563,5.4563,1940591.8198,1940560.0653,816048.1215,21268886.345,21268538.3157
000002.SZ,20260212,4.92,3.0346,4.5548,1.54,,,0.334,0.171,0.2062,,,1193070.9471,971639.9629,647358.8838,5869909.0597,4780468.6175
000004.SZ,20260212,7.96,0.3932,0.5317,1.02,,,28.5199,10.6806,14.2807,,,13238.0282,12628.7768,9339.358,105374.7045,100525.0633
000006.SZ,20260212,9.2,1.8532,2.9413,1.16,,,2.3014,2.0478,3.6086,,,134999.5046,134998.7396,85059.9248,1241995.4423,1241988.4043
000007.SZ,20260212,12.22,1.8297,2.7552,0.64,75.0349,74.7146,23.1759,13.7778,9.3478,,,34644.8044,34644.8044,23007.4655,423359.5098,423359.5098
000008.SZ,20260212,2.99,1.4438,2.3712,1.0,,,2.7709,3.901,3.8152,,,271637.7683,271629.6952,165387.8495,812196.9272,812172.7886
000009.SZ,20260212,9.5,0.4967,0.8011,0.59,141.9406,347.6608,2.4312,1.2113,1.0936,0.3158,0.3158,257921.3965,257602.0465,159722.8271,2450253.2668,2447219.4418
000010.SZ,20260212,3.54,2.1691,2.6009,0.46,230.9566,90.1425,12.4656,4.8324,4.4573,,,114965.2292,84803.3335,70723.3271,406976.9114,300203.8006
000011.SZ,20260212,9.04,1.1305,3.1824,0.94,,,1.5875,1.9705,1.7201,,,59597.9092,52647.5543,18702.6342,538765.0992,475933.8909
000012.SZ,20260212,4.67,1.6558,2.7277,1.05,53.7542,,1.0823,0.9278,1.0212,1.4737,1.4737,307069.2107,195931.6598,118935.415,1434013.214,915000.8513
000014.SZ,20260212,14.04,8.207,12.438,1.16,206.6329,,2.1355,9.495,63.3498,,,24204.6224,24204.6224,15971.0154,339832.8985,339832.8985
000016.SZ,20260212,3.75,3.5533,5.2893,0.54,,,7.1346,0.8124,0.846,,,240794.5408,159659.38,107257.1368,902979.528,598722.675
000017.SZ,20260212,7.61,1.5377,2.8306,0.53,311.3459,129.9467,14.0125,9.0446,5.9729,,,68918.4933,44082.1951,23947.6218,524469.734,335465.5047
000019.SZ,20260212,7.01,2.1052,3.2366,0.92,24.8356,24.915,1.6194,1.5031,1.4712,2.1398,2.1398,115253.5254,41621.6407,27071.6427,807927.2131,291767.7013
000020.SZ,20260212,15.08,2.1899,6.4117,0.8,116.2295,97.5745,10.049,5.2286,4.7798,,,28316.1227,18116.5391,6187.5497,427007.1303,273197.4096
000021.SZ,20260212,29.35,4.6276,7.0406,1.16,49.5825,45.017,3.6223,3.1111,3.0242,0.6428,0.6428,157168.0518,157142.9193,103287.0416,4612882.3203,4612144.6815
000025.SZ,20260212,18.12,1.6832,3.6488,1.11,57.1674,51.3375,4.3216,2.9884,4.5593,0.5519,0.5519,43105.832,39277.832,18118.6699,781077.6758,711714.3158
000026.SZ,20260212,15.44,1.3439,2.4303,1.35,28.432,42.404,1.8552,1.5899,1.7521,2.5907,2.5907,40576.4007,36456.2983,20158.5656,626499.6268,562885.2458
000027.SZ,20260212,6.74,0.4143,1.6586,1.14,15.9912,17.3874,0.9794,0.778,0.7416,2.2255,2.2255,475738.9916,475738.9916,118833.3328,3206480.8034,3206480.8034
000028.SZ,20260212,26.14,0.7055,2.028,0.85,22.644,27.241,0.7894,0.1956,0.1992,1.4002,1.4002,55656.5077,47805.3712,16629.1269,1454861.1113,1249632.4032
000029.SZ,20260212,23.09,0.8358,2.7286,0.71,,,6.3764,57.3906,21.2813,,,101166.0,89166.0,27312.4294,2335922.94,2058842.94
000030.SZ,20260212,5.52,0.8342,3.0092,1.21,14.0395,14.1251,1.165,0.5765,0.5551,2.7529,2.7529,171981.0845,167090.6445,46318.9412,949335.5864,922340.3576
000031.SZ,20260212,3.64,0.963,3.894,0.75,,,1.5397,0.4359,0.4339,,,428631.3339,428630.4701,106002.4087,1560218.0554,1560214.9112
000032.SZ,20260212,20.83,1.962,3.5175,1.27,76.7673,160.6938,3.4585,0.3756,0.4869,0.5395,0.5395,121517.9311,113795.9234,63473.8048,2531218.5048,2370369.0844
000034.SZ,20260212,38.23,3.1683,3.3849,1.3,36.7444,52.2627,2.4906,0.2158,0.199,0.6807,0.6807,72344.4335,60477.328,56607.8829,2765727.6927,2312048.2494
000035.SZ,20260212,5.87,0.8517,1.4138,0.81,50.0671,60.9814,1.3639,2.4734,2.625,0.5997,0.5997,238803.2769,231302.5748,139333.7902,1401775.2354,1357746.1141
000036.SZ,20260212,5.64,3.5999,5.1339,1.14,195.4369,204.3787,1.5578,18.6161,18.9798,,,140381.8725,140115.0983,98248.0024,791753.7609,790249.1544
000037.SZ,20260212,9.63,2.8191,4.7738,0.68,264.9436,121.9614,3.9484,13.1038,16.5423,,,60276.2596,33890.815,20013.5196,580460.3799,326368.5485
000039.SZ,20260212,11.51,4.758,6.1642,0.93,20.8818,22.9038,1.2772,0.3494,0.3745,1.5291,1.5291,539252.0385,230140.7141,177640.7141,6206790.9631,2648919.6193
000042.SZ,20260212,9.15,1.7019,3.65,1.31,,,1.8454,1.407,2.4252,,,66483.1139,66413.1202,30965.6689,608320.4922,607680.0498
000045.SZ,20260212,13.0,1.5518,3.181,0.71,73.6791,94.183,2.2131,1.9743,2.0086,0.5462,0.5462,50652.1849,45702.1849,22295.2413,658478.4037,594128.4037
000048.SZ,20260212,18.06,2.1448,4.73,0.99,13.4169,23.3664,2.267,1.6067,1.9018,3.9558,3.9558,53028.225,52635.955,23867.3525,957689.7435,950605.3473
000049.SZ,20260212,26.7,2.2088,4.0532,2.21,24.8657,24.6002,1.5415,0.4923,0.4667,1.236,1.236,38463.8534,38453.4862,20955.5893,1026984.8858,1026708.0815
000050.SZ,20260212,9.7,0.8461,1.4978,0.7,,203.4833,0.8668,0.7118,0.6596,,,245774.7661,245771.6686,138839.9902,2384015.2312,2383985.1854
000055.SZ,20260212,3.94,1.8412,2.4044,1.26,29.2173,384.8925,0.6948,0.9563,1.1202,1.269,1.269,107387.4227,67585.2229,51756.188,423106.4454,266285.7782
000056.SZ,20260212,2.1,17.6453,22.0682,0.77,,,,3.7751,0.7205,,,118252.822,90372.6533,72259.9633,248330.9262,189782.5719
000058.SZ,20260212,9.09,0.9928,3.3877,1.0,297.9562,121.2246,5.3725,6.5392,6.6416,0.1375,0.1375,123120.0672,98473.9354,28857.6172,1119161.4108,895128.0728
