ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250618,11.77,0.3522,0.8376,0.62,5.1318,5.2301,0.5323,1.557,1.6127,8.1988,5.1657,1940591.8198,1940557.185,816045.2412,22840765.719,22840358.0675
000002.SZ,20250618,6.44,0.6539,0.9815,0.66,,,0.3906,0.2239,0.2404,0.0,,1193070.9471,971681.279,647400.1999,7683376.8993,6257627.4368
000004.SZ,20250618,9.2,3.7938,5.13,0.79,,,23.2647,12.3444,11.9936,0.0,,13238.0282,12628.8093,9339.3905,121789.8594,116185.0456
000006.SZ,20250618,6.69,1.4165,2.2482,0.63,,,1.6794,1.4891,1.2155,0.0,,134999.5046,134998.7396,85059.9248,903146.6858,903141.5679
000007.SZ,20250618,7.86,1.1741,1.9118,0.77,48.2631,47.3141,15.0424,8.862,7.5769,0.0,,34644.8044,34644.8044,21275.216,272308.1626,272308.1626
000008.SZ,20250618,2.77,1.2832,2.1075,0.88,,,2.5168,3.614,3.5415,0.0,,271637.7683,271623.3929,165381.5472,752436.6182,752396.7983
000009.SZ,20250618,8.01,0.5805,0.8902,0.74,119.6784,76.3949,2.0444,1.0213,1.0283,0.5618,0.5618,257921.3965,255143.0324,166387.8284,2065950.386,2043695.6895
000010.SZ,20250618,3.05,3.2366,3.2419,0.82,198.988,96.1862,11.846,4.1635,3.9728,0.0,,114965.2292,55093.1361,55003.5561,350643.9491,168034.0651
000011.SZ,20250618,8.34,0.6534,1.8394,0.76,,,1.4765,1.8179,1.762,3.741,,59597.9092,52647.5543,18702.6342,497046.5627,439080.6029
000012.SZ,20250618,4.57,0.2148,0.3538,0.48,52.6031,,1.0357,0.908,0.9627,5.4705,5.4705,307069.2107,195926.7327,118930.4879,1403306.2929,895385.1684
000014.SZ,20250618,11.44,3.0667,4.6477,0.46,168.3676,,1.7156,7.7367,17.852,1.8881,,24204.6224,24204.6224,15971.0154,276900.8803,276900.8803
000016.SZ,20250618,4.7,1.1781,1.7532,0.63,,,4.7796,1.0182,1.0108,0.0,,240794.5408,159659.38,107284.6868,1131734.3418,750399.086
000017.SZ,20250618,6.8,6.873,8.6957,0.7,278.2065,239.9081,13.4101,8.0819,7.4665,0.0,,68918.4933,30298.4965,23947.6218,468645.7544,206029.7762
000019.SZ,20250618,6.61,1.8607,2.8608,0.9,23.4185,21.5975,1.5747,1.4173,1.3779,3.0257,2.2693,115253.5254,41621.6407,27071.6427,761825.8029,275119.045
000020.SZ,20250618,15.16,14.8945,43.6096,4.45,116.8461,115.1586,10.4807,5.2563,5.3021,0.0,,28316.1227,18116.5391,6187.5497,429272.4201,274646.7328
000021.SZ,20250618,17.33,1.1105,1.6958,1.14,29.0698,27.3879,2.2808,1.824,1.7952,0.7501,1.0964,156058.7588,156042.3713,102186.4936,2704498.29,2704214.2946
000025.SZ,20250618,17.51,2.9916,7.3607,0.89,55.2429,55.6582,4.3934,2.8878,3.4562,0.177,0.5711,43105.832,39277.832,15963.3846,754783.1183,687754.8383
000026.SZ,20250618,11.75,2.9806,5.3878,0.96,21.637,25.0725,1.4497,1.2099,1.2548,3.4052,3.4043,40576.4007,36476.9323,20179.1996,476772.7082,428603.9545
000027.SZ,20250618,6.38,0.2992,1.191,0.79,15.1371,13.4798,0.9503,0.7365,0.7334,2.1944,2.3511,475738.9916,475738.9916,119510.6804,3035214.7664,3035214.7664
000028.SZ,20250618,25.07,0.4087,1.128,0.5,21.7171,23.9859,0.7753,0.1876,0.1896,2.7124,2.7124,55656.5077,47805.3712,17321.1225,1395308.648,1198480.656
000029.SZ,20250618,19.79,0.5731,1.943,0.8,,,5.5815,49.1884,29.5352,0.0,,101166.0,89166.0,26301.7736,2002075.14,1764595.14
000030.SZ,20250618,5.75,0.3585,1.294,0.83,14.6245,14.6152,1.2393,0.6005,0.6055,4.3478,4.3478,171981.0845,167057.9617,46286.2584,988891.2359,960583.2798
000031.SZ,20250618,2.6,0.2679,1.0376,0.74,,,1.0763,0.3114,0.3009,0.0,,428631.3339,400288.7169,103339.4287,1114441.4681,1040750.6639
000032.SZ,20250618,19.09,0.821,1.8812,0.48,65.8839,77.97,3.4365,0.3224,0.3365,0.5762,0.6286,113795.9234,110151.2632,48072.6799,2172364.1777,2102787.6145
000034.SZ,20250618,36.45,2.1974,2.3504,1.07,34.4435,35.2706,2.471,0.2023,0.1984,1.1244,0.7261,71126.0675,59436.8043,55567.3592,2592545.1604,2166471.5167
000035.SZ,20250618,4.33,0.3433,0.4915,0.75,38.6757,58.8677,0.9929,1.9107,1.9261,0.4631,0.4631,250078.3182,242579.4086,169420.3439,1082839.1178,1050368.8392
000036.SZ,20250618,3.52,0.7398,1.1351,0.7,128.9359,202.3498,1.0277,12.2816,12.1538,0.0,,148393.4025,148126.6283,96538.0024,522344.7768,521405.7316
000037.SZ,20250618,9.39,6.0314,10.2136,0.73,258.3406,146.3467,3.8391,12.7772,13.4504,0.0,,60276.2596,33890.815,20013.5196,565994.0776,318234.7529
000039.SZ,20250618,7.74,1.6696,2.1631,1.04,14.0422,12.1597,0.8661,0.2349,0.2303,0.2812,0.2812,539252.0385,230140.7141,177640.7141,4173810.778,1781289.1271
000042.SZ,20250618,6.87,1.0589,2.271,0.96,,,1.316,1.0564,1.2441,0.0,,66483.1139,66413.1202,30965.6689,456738.9925,456258.1358
000045.SZ,20250618,11.09,2.3113,4.7381,1.22,62.8539,62.7929,1.9128,1.6842,1.6759,0.5861,0.6402,50652.1849,45700.0849,22293.1413,561732.7305,506813.9415
