ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250506,10.96,0.4404,1.0473,1.23,4.7787,4.8701,0.4876,1.4499,1.5017,8.8047,8.8047,1940591.8198,1940557.185,816045.2412,21268886.345,21268506.7476
000002.SZ,20250506,6.83,0.7424,1.1142,0.64,,,0.4142,0.2374,0.255,0.0,,1193070.9471,971693.5865,647412.5074,8148674.5687,6636667.1958
000004.SZ,20250506,7.57,0.727,0.983,0.2,,,19.1428,10.1573,9.8686,0.0,,13238.0282,12628.8093,9339.3905,100211.8735,95600.0864
000006.SZ,20250506,6.46,1.7736,2.8149,0.91,,,1.6216,1.4379,1.1737,0.0,,134999.5046,134998.7396,85059.9248,872096.7997,872091.8578
000007.SZ,20250506,6.82,3.0608,4.9843,0.51,41.8771,41.0537,13.0521,7.6894,6.5743,0.0,,34644.8044,34644.8044,21275.216,236277.566,236277.566
000008.SZ,20250506,2.74,1.8081,2.9696,1.04,,,2.4896,3.5748,3.5032,0.0,,271637.7683,271623.3929,165381.5472,744287.4851,744248.0965
000009.SZ,20250506,7.95,1.0804,1.6568,1.54,118.7819,75.8227,2.0291,1.0137,1.0205,0.566,0.566,257921.3965,255143.0324,166387.8284,2050475.1022,2028387.1076
000010.SZ,20250506,2.73,3.8423,3.8488,1.11,178.1106,86.0945,10.6032,3.7267,3.556,0.0,,114965.2292,52595.1361,52505.5561,313855.0757,143584.7216
000011.SZ,20250506,8.31,0.6289,1.7702,0.71,,,1.4712,1.8114,1.7556,3.7545,3.7545,59597.9092,52647.5543,18702.6342,495258.6255,437501.1762
000012.SZ,20250506,4.79,0.5033,0.8291,1.15,55.1355,,1.0856,0.9517,1.009,5.2192,5.2192,307069.2107,195926.7327,118930.4879,1470861.5193,938489.0496
000014.SZ,20250506,10.6,2.0797,3.1519,0.76,156.0049,,1.5896,7.1686,16.5412,2.0377,2.0377,24204.6224,24204.6224,15971.0154,256568.9974,256568.9974
000016.SZ,20250506,5.57,13.9545,20.7669,3.66,,,5.6643,1.2067,1.1979,0.0,,240794.5408,159659.38,107284.6868,1341225.5923,889302.7466
000017.SZ,20250506,6.61,11.4579,14.4965,0.95,270.4331,233.2048,13.0354,7.8561,7.2579,0.0,,68918.4933,30298.4965,23947.6218,455551.2407,200273.0619
000019.SZ,20250506,6.83,2.9155,4.4825,1.11,24.1979,22.3164,1.5709,1.4645,1.4238,2.9283,2.9283,115253.5254,41621.6407,27071.6427,787181.5785,284275.806
000020.SZ,20250506,11.92,1.7667,5.1726,1.53,91.8737,90.5469,8.2408,4.1329,4.169,0.0,,28316.1227,18116.5391,6187.5497,337528.1826,215949.1461
000021.SZ,20250506,18.5,2.3015,3.5145,1.89,31.0324,29.2369,2.3754,1.9472,1.9164,0.7027,0.7027,156058.7588,156042.3713,102186.4936,2887087.0378,2886783.8691
000025.SZ,20250506,17.4,4.7303,11.6389,1.0,54.8959,55.3086,4.2589,2.8697,3.4345,0.1782,0.1782,43105.832,39277.832,15963.3846,750041.4768,683434.2768
000026.SZ,20250506,10.3,1.2394,2.2403,1.06,18.9669,21.9785,1.211,1.0606,1.1,3.8846,3.8846,40576.4007,36476.9323,20179.1996,417936.9272,375712.4027
000027.SZ,20250506,6.52,0.6623,2.6364,1.24,15.4693,13.7756,0.95,0.7526,0.7495,2.1472,2.1472,475738.9916,475738.9916,119510.6804,3101818.2252,3101818.2252
000028.SZ,20250506,24.72,0.6635,1.8313,1.63,21.4139,23.651,0.7645,0.185,0.187,2.7508,2.7508,55656.5077,47805.3712,17321.1225,1375828.8703,1181748.7761
