ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251203,11.55,0.4868,1.1575,1.04,5.0359,5.1983,0.5055,1.5279,1.6507,8.355,5.1776,1940591.8198,1940560.0653,816048.1215,22413835.5187,22413468.7542
000002.SZ,20251203,5.01,2.8738,4.3134,1.01,,,0.3401,0.1742,0.21,0.0,,1193070.9471,971639.9629,647358.8838,5977285.445,4867916.2141
000004.SZ,20251203,11.66,4.3508,5.8832,0.88,,,41.7767,15.6451,20.9187,0.0,,13238.0282,12628.7768,9339.358,154355.4088,147251.5375
000006.SZ,20251203,9.88,2.3909,3.7946,0.92,,,2.4715,2.1992,3.8753,,,134999.5046,134998.7396,85059.9248,1333795.1054,1333787.5472
000007.SZ,20251203,10.5,4.9004,7.9798,1.13,64.4736,64.1983,19.9138,11.8386,8.0321,0.0,,34644.8044,34644.8044,21275.216,363770.4462,363770.4462
000008.SZ,20251203,3.05,2.1493,3.5299,1.0,,,2.8265,3.9793,3.8918,0.0,,271637.7683,271629.6952,165387.8495,828495.1933,828470.5704
000009.SZ,20251203,10.05,0.8864,1.4295,0.66,150.1583,367.7885,2.572,1.2815,1.157,0.4478,0.2985,257921.3965,257602.0465,159722.8271,2592110.0348,2588900.5673
000010.SZ,20251203,3.78,4.6082,5.5491,1.22,246.6147,96.2538,13.3108,5.1601,4.7595,0.0,,114965.2292,83039.169,68959.1626,434568.5664,313888.0588
000011.SZ,20251203,9.51,0.9694,2.7288,0.52,,,1.6701,2.0729,1.8096,3.2808,,59597.9092,52647.5543,18702.6342,566776.1165,500678.2414
000012.SZ,20251203,4.78,0.7311,1.2044,0.97,55.0204,,1.1078,0.9497,1.0452,5.2301,1.4398,307069.2107,195931.6598,118935.415,1467790.8271,936553.3338
000014.SZ,20251203,14.81,4.7208,7.1545,0.69,217.9654,,2.2527,10.0157,66.8242,1.4585,,24204.6224,24204.6224,15971.0154,358470.4577,358470.4577
000016.SZ,20251203,5.23,1.3224,1.9684,0.65,,,9.9503,1.133,1.1799,0.0,,240794.5408,159659.38,107257.1368,1259355.4484,835018.5574
000017.SZ,20251203,7.74,7.0788,13.0304,0.51,316.6645,132.1665,14.2519,9.1991,6.0749,0.0,,68918.4933,44082.1951,23947.6218,533429.1381,341196.1901
000019.SZ,20251203,7.23,3.4337,5.2791,0.58,25.6151,25.6969,1.6702,1.5503,1.5174,2.7663,2.0747,115253.5254,41621.6407,27071.6427,833282.9886,300924.4623
000020.SZ,20251203,16.81,10.2911,30.1313,1.18,129.5635,108.7684,11.2018,5.8284,5.3281,0.0,,28316.1227,18116.5391,6187.5497,475994.0226,304539.0223
000021.SZ,20251203,23.8,2.3631,3.5952,0.67,40.2066,36.5045,2.9373,2.5228,2.4523,0.5424,0.7927,157168.0518,157142.9193,103287.0416,3740599.6328,3740001.4793
000025.SZ,20251203,19.16,4.4641,9.6773,0.72,60.4485,54.2841,4.5696,3.1599,4.8209,0.1618,0.5219,43105.832,39277.832,18118.6699,825907.7411,752563.2611
000026.SZ,20251203,15.1,0.6581,1.1902,0.84,27.8059,41.4702,1.8144,1.5549,1.7135,2.6497,2.649,40576.4007,36456.2983,20158.5656,612703.6506,550490.1043
000027.SZ,20251203,6.67,0.24,0.9607,0.87,15.8252,17.2069,0.6316,0.7699,0.7339,2.099,2.2489,475738.9916,475738.9916,118833.3328,3173179.074,3173179.074
000028.SZ,20251203,25.34,0.6277,1.8044,1.32,21.951,26.4073,0.7652,0.1896,0.1931,2.6835,1.4444,55656.5077,47805.3712,16629.1269,1410335.9051,1211388.1062
000029.SZ,20251203,22.99,0.5779,1.9486,1.61,,,6.3488,57.142,21.1891,0.0,,101166.0,89166.0,26443.1094,2325806.34,2049926.34
000030.SZ,20251203,5.66,0.7472,2.6956,1.22,14.3956,14.4833,1.1945,0.5911,0.5692,4.417,2.6848,171981.0845,167090.6445,46318.9412,973412.9383,945733.0479
000031.SZ,20251203,3.1,0.3843,1.5773,0.76,,,1.3113,0.3713,0.3695,0.0,,428631.3339,428630.4701,104441.9887,1328757.1351,1328754.4573
000032.SZ,20251203,19.76,2.0621,4.0704,1.63,68.1962,142.7523,3.6737,0.3337,0.4325,0.5567,0.6073,113795.9234,108936.3764,55189.0005,2248607.4464,2152582.7977
000034.SZ,20251203,39.01,5.0138,5.3565,1.42,37.494,53.329,2.5414,0.2202,0.2031,1.0329,0.6671,72344.4335,60477.328,56607.8829,2822156.3508,2359220.5653
