ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250304,11.51,0.3521,0.7943,0.76,4.8081,4.7984,0.5372,1.3562,1.5026,8.384,8.384,1940591.8198,1940561.7528,860097.6804,22336211.8459,22335865.7747
000002.SZ,20250304,7.64,1.5009,2.2527,0.73,7.4943,,0.3893,0.1957,0.2306,0.0,,1193070.9471,971693.5865,647412.5074,9115062.0358,7423739.0009
000004.SZ,20250304,12.28,4.8249,5.9691,0.56,,,10.1763,14.7719,15.4245,0.0,,13238.0282,12628.8093,10208.1245,162562.9863,155081.7782
000006.SZ,20250304,6.54,2.9834,4.735,1.02,,,1.3691,3.1413,1.2967,0.0,,134999.5046,134998.7396,85059.9248,882896.7601,882891.757
000007.SZ,20250304,6.46,1.165,1.8971,0.82,62.2213,79.0881,17.3579,10.3428,10.2988,0.0,,34644.8044,34644.8044,21275.216,223805.4364,223805.4364
000008.SZ,20250304,2.79,1.8535,3.0664,0.57,,,2.2445,3.0174,3.3051,0.0,,271637.7683,268602.4366,162360.5909,757869.3736,749400.7981
000009.SZ,20250304,8.73,0.8788,1.3475,0.71,29.7657,48.5984,2.2189,0.7335,1.0812,0.5155,0.5155,257921.3965,255143.0324,166387.8284,2251653.7914,2227398.6729
000010.SZ,20250304,2.89,2.7172,3.0165,0.45,,,15.1892,10.9684,8.08,0.0,,114965.2292,52595.1361,47375.6697,332249.5124,151999.9433
000011.SZ,20250304,8.31,0.7607,2.1414,0.74,10.6733,20.9639,1.1057,1.6703,2.669,3.7545,3.7545,59597.9092,52647.5543,18702.6342,495258.6255,437501.1762
000012.SZ,20250304,4.96,0.6188,0.8121,0.85,9.1994,15.6149,1.0824,0.8371,0.9202,5.0403,5.0403,307069.2107,195926.7327,149288.0453,1523063.2851,971796.5942
000014.SZ,20250304,10.12,1.7952,2.7208,0.79,4.6947,33.3102,1.481,1.7632,5.0309,2.1344,2.1344,24204.6224,24204.6224,15971.0154,244950.7787,244950.7787
000016.SZ,20250304,5.8,22.5749,33.5956,2.04,,,3.4548,0.7824,1.259,0.0,,240794.5408,159659.38,107284.6868,1396608.3366,926024.404
000017.SZ,20250304,5.79,5.0761,6.4222,1.4,222.902,196.86,12.6205,7.0194,7.9897,0.0,,68918.4933,30298.4965,23947.6218,399038.0762,175428.2947
000019.SZ,20250304,6.57,1.4918,2.2935,1.06,21.77,23.7994,1.5648,1.2233,1.3736,3.0441,3.0441,115253.5254,41621.6407,27071.6427,757215.6619,273454.1794
000020.SZ,20250304,12.83,1.0653,3.119,0.74,272.2885,239.9423,9.5312,5.0003,4.9697,0.0,,28316.1227,18116.5391,6187.5497,363295.8542,232435.1967
000021.SZ,20250304,20.69,4.9562,7.5683,0.89,50.0907,37.5685,2.7922,2.2635,2.2827,0.6283,0.6283,156058.7588,156042.3713,102186.4936,3228855.7196,3228516.6622
000025.SZ,20250304,16.33,0.9594,2.0799,0.75,59.5254,46.1179,4.144,3.8117,2.6134,0.1898,0.1898,43105.832,39277.832,18118.6699,703918.2366,641406.9966
000026.SZ,20250304,10.89,1.903,3.8011,0.7,13.2625,16.6593,1.3112,0.967,1.0824,3.6741,3.6741,40576.4007,36476.9323,18262.1518,441877.0036,397233.7927
000027.SZ,20250304,6.21,0.2491,0.8016,0.73,14.44,25.8228,0.9806,0.7294,0.7108,2.2544,2.2544,475738.9916,475738.9916,147844.3143,2954339.1378,2954339.1378
