ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251111,11.67,0.4568,1.0863,0.96,5.0882,5.2523,0.5108,1.5438,1.6679,8.2691,5.1244,1940591.8198,1940560.0653,816048.1215,22646706.5371,22646335.9621
000002.SZ,20251111,6.28,0.9326,1.3997,1.02,,,0.4263,0.2183,0.2632,0.0,,1193070.9471,971639.9629,647358.8838,7492485.5478,6101898.967
000004.SZ,20251111,11.97,3.8379,5.1897,0.53,,,42.8874,16.0611,21.4748,0.0,,13238.0282,12628.7768,9339.358,158459.1976,151166.4583
000006.SZ,20251111,11.86,2.7528,4.3689,0.87,,,2.9668,2.6399,4.6519,,,134999.5046,134998.7396,85059.9248,1601094.1246,1601085.0517
000007.SZ,20251111,9.16,9.2118,15.0006,1.53,56.2455,56.0054,17.3724,10.3277,7.007,0.0,,34644.8044,34644.8044,21275.216,317346.4083,317346.4083
000008.SZ,20251111,3.3,11.4362,18.7825,5.45,,,3.0582,4.3055,4.2108,0.0,,271637.7683,271629.6952,165387.8495,896404.6354,896377.9942
000009.SZ,20251111,11.32,1.6913,2.7277,0.95,169.1335,414.2653,2.897,1.4434,1.3032,0.3975,0.265,257921.3965,257602.0465,159722.8271,2919670.2084,2916055.1664
000010.SZ,20251111,3.95,2.804,3.3766,0.92,257.7058,100.5827,13.9094,5.3921,4.9735,0.0,,114965.2292,83039.169,68959.1626,454112.6553,328004.7176
000011.SZ,20251111,10.27,2.0858,5.8715,0.84,,,1.8035,2.2386,1.9542,3.038,,59597.9092,52647.5543,18702.6342,612070.5275,540690.3827
000012.SZ,20251111,4.98,1.3998,2.306,1.15,57.3225,,1.1541,0.9894,1.089,5.0201,1.3819,307069.2107,195931.6598,118935.415,1529204.6693,975739.6658
000014.SZ,20251111,17.26,11.4733,17.3882,1.02,254.0231,,2.6253,11.6726,77.8788,1.2514,,24204.6224,24204.6224,15971.0154,417771.7826,417771.7826
000016.SZ,20251111,5.64,4.1741,6.2134,1.44,,,10.7304,1.2219,1.2724,0.0,,240794.5408,159659.38,107257.1368,1358081.2101,900478.9032
000017.SZ,20251111,6.96,5.0837,9.3579,1.57,284.7526,118.8474,12.8157,8.2721,5.4627,0.0,,68918.4933,44082.1951,23947.6218,479672.7134,306812.0779
000019.SZ,20251111,7.19,4.781,7.3507,1.07,25.4734,25.5547,1.661,1.5417,1.509,2.7816,2.0862,115253.5254,41621.6407,27071.6427,828672.8476,299259.5966
000020.SZ,20251111,15.34,3.3159,9.7085,0.94,118.2334,99.2568,10.2222,5.3187,4.8622,0.0,,28316.1227,18116.5391,6187.5497,434369.3222,277907.7098
000021.SZ,20251111,26.49,7.0654,10.7494,1.22,44.7509,40.6304,3.2693,2.8079,2.7295,0.4873,0.7122,157168.0518,157142.9193,103287.0416,4163381.6922,4162715.9323
