ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250429,10.98,0.3345,0.7954,0.96,4.7874,4.879,0.4885,1.4525,1.5044,8.7887,8.7887,1940591.8198,1940557.185,816045.2412,21307698.1814,21307317.8913
000002.SZ,20250429,6.81,0.6719,1.0085,0.55,,,0.4009,0.2368,0.2368,0.0,,1193070.9471,971693.5865,647412.5074,8124813.1498,6617233.3241
000006.SZ,20250429,6.26,1.5419,2.4471,0.74,,,1.5714,1.3934,1.1374,0.0,,134999.5046,134998.7396,85059.9248,845096.8988,845092.1099
000007.SZ,20250429,6.82,3.819,6.2189,0.63,41.8771,41.8771,13.1811,7.6894,7.6894,0.0,,34644.8044,34644.8044,21275.216,236277.566,236277.566
000008.SZ,20250429,2.66,1.2733,2.0913,0.63,,,2.4169,3.4705,3.4009,0.0,,271637.7683,271623.3929,165381.5472,722556.4637,722518.2251
000009.SZ,20250429,7.4,0.445,0.6824,0.93,110.5643,110.5643,1.925,0.9436,0.9436,0.6081,0.6081,257921.3965,255143.0324,166387.8284,1908618.3341,1888058.4398
000010.SZ,20250429,2.52,2.6213,2.9101,1.0,164.4098,79.4718,9.7875,3.44,3.2824,0.0,,114965.2292,52595.1361,47375.6697,289712.3776,132539.743
000011.SZ,20250429,8.22,0.9073,2.554,1.04,,,1.4553,1.7918,1.7366,3.7956,3.7956,59597.9092,52647.5543,18702.6342,489894.8136,432762.8963
000012.SZ,20250429,4.76,0.4623,0.7616,1.09,54.7901,,1.0788,0.9457,1.0027,5.2521,5.2521,307069.2107,195926.7327,118930.4879,1461649.4429,932611.2477
000014.SZ,20250429,10.27,2.0844,3.1589,0.66,151.1482,,1.5401,6.9454,16.0263,2.1032,2.1032,24204.6224,24204.6224,15971.0154,248581.472,248581.472
000016.SZ,20250429,4.95,3.7835,5.6306,1.0,,,5.03,1.0724,1.0724,0.0,,240794.5408,159659.38,107284.6868,1191932.977,790313.931
000017.SZ,20250429,6.45,9.7156,12.2922,0.7,263.8871,227.5599,12.7198,7.6659,7.0822,0.0,,68918.4933,30298.4965,23947.6218,444524.2818,195425.3024
000019.SZ,20250429,6.7,2.8041,4.3112,0.8,23.7373,21.8916,1.541,1.4366,1.3967,2.9851,2.9851,115253.5254,41621.6407,27071.6427,772198.6202,278864.9927
000020.SZ,20250429,11.5,1.3472,3.9444,1.31,88.6365,87.3565,7.9504,3.9873,4.0221,0.0,,28316.1227,18116.5391,6187.5497,325635.4111,208340.1997
000021.SZ,20250429,17.52,0.9517,1.4533,0.83,29.3885,29.3885,2.3021,1.844,1.844,0.742,0.742,156058.7588,156042.3713,102186.4936,2734149.4542,2733862.3452
000025.SZ,20250429,16.98,3.1124,7.658,0.34,53.5708,53.9735,4.1561,2.8004,3.3516,0.1826,0.1826,43105.832,39277.832,15963.3846,731937.0274,666937.5874
000026.SZ,20250429,10.31,0.9381,1.6957,0.85,18.9854,21.9998,1.2122,1.0616,1.101,3.8808,3.8808,40576.4007,36476.9323,20179.1996,418342.6912,376077.172
000027.SZ,20250429,6.23,0.4356,1.7339,1.14,14.7812,14.7812,0.9587,0.7191,0.7191,2.2472,2.2472,475738.9916,475738.9916,119510.6804,2963853.9177,2963853.9177
000028.SZ,20250429,24.53,0.3348,0.924,0.76,21.2493,23.4692,0.7586,0.1836,0.1855,2.7721,2.7721,55656.5077,47805.3712,17321.1225,1365254.1339,1172665.7555
000029.SZ,20250429,15.24,0.6173,2.0926,1.18,,,4.2983,37.8793,22.7446,0.0,,101166.0,89166.0,26301.7736,1541769.84,1358889.84
000030.SZ,20250429,5.91,1.0765,3.7589,1.12,15.2222,15.2126,1.2693,0.625,0.6303,4.1756,4.1756,174164.3085,169241.1857,48469.4824,1029311.0632,1000215.4075
000031.SZ,20250429,2.57,0.447,1.7314,0.54,,,1.0396,0.3078,0.3078,0.0,,428631.3339,400288.7169,103339.4287,1101582.5281,1028742.0024
000032.SZ,20250429,21.98,2.0929,3.3424,0.66,75.8579,89.7738,3.8731,0.3712,0.3874,0.5005,0.5005,113795.9234,64476.3811,40372.2419,2501234.3963,1417190.8566
