ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250929,11.37,0.606,1.4411,1.28,4.9574,5.0724,0.5013,1.5041,1.588,8.4872,5.3474,1940591.8198,1940560.0653,816048.1215,22064528.9911,22064167.9425
000002.SZ,20250929,6.81,1.6823,2.525,0.97,,,0.4244,0.2368,0.2658,0.0,,1193070.9471,971639.9629,647358.8838,8124813.1498,6616868.1473
000004.SZ,20250929,10.59,3.2265,4.3629,0.7,,,63.1553,14.2094,15.5689,0.0,,13238.0282,12628.7768,9339.358,140190.7186,133738.7463
000006.SZ,20250929,9.35,4.9059,7.7861,0.79,,,2.3669,2.0812,2.6793,0.0,,134999.5046,134998.7396,85059.9248,1262245.368,1262238.2153
000007.SZ,20250929,7.2,3.0523,4.9703,1.69,44.2104,43.9826,13.6574,8.1179,5.9092,0.0,,34644.8044,34644.8044,21275.216,249442.5917,249442.5917
000008.SZ,20250929,2.88,2.3243,3.8174,0.96,,,2.6675,3.7575,3.6777,0.0,,271637.7683,271629.6952,165387.8495,782316.7727,782293.5222
000009.SZ,20250929,12.02,5.4361,8.5524,1.41,179.5923,140.5227,3.087,1.5326,1.4737,0.3744,0.2496,257921.3965,257602.0465,163735.9887,3100215.1859,3096376.5989
000010.SZ,20250929,4.3,4.0126,4.8943,0.97,280.5405,72.8081,16.165,5.8699,5.1916,0.0,,114965.2292,78155.4111,64075.4047,494350.4856,336068.2677
000011.SZ,20250929,9.09,1.7998,5.0665,0.74,,,1.6047,1.9814,1.8265,3.4323,,59597.9092,52647.5543,18702.6342,541744.9946,478566.2686
000012.SZ,20250929,4.67,0.6442,1.0613,1.04,53.7542,,1.0851,0.9278,1.0346,5.3533,1.4737,307069.2107,195931.6598,118935.415,1434013.214,915000.8513
000014.SZ,20250929,18.74,7.7518,11.7482,0.62,275.8049,,2.8269,12.6735,45.1554,1.1526,,24204.6224,24204.6224,15971.0154,453594.6238,453594.6238
000016.SZ,20250929,5.21,2.2253,3.3126,0.72,,,6.7379,1.1287,1.1457,0.0,,240794.5408,159659.38,107257.1368,1254539.5576,831825.3698
