ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250903,11.75,0.7046,1.6754,0.79,5.1231,5.2419,0.5181,1.5544,1.641,8.2128,5.1745,1940591.8198,1940560.0653,816048.1215,22801953.8827,22801580.7673
000002.SZ,20250903,6.58,1.7969,2.697,0.83,,,0.4101,0.2288,0.2568,0.0,,1193070.9471,971639.9629,647358.8838,7850406.8319,6393390.9559
000004.SZ,20250903,10.45,6.7837,9.173,0.9,,,62.3204,14.0216,15.3631,0.0,,13238.0282,12628.7768,9339.358,138337.3947,131970.7176
000006.SZ,20250903,7.27,3.4218,5.4308,1.0,,,1.8404,1.6182,2.0833,0.0,,134999.5046,134998.7396,85059.9248,981446.3984,981440.8369
000007.SZ,20250903,7.31,1.8474,3.0083,0.79,44.8859,44.6546,13.866,8.2419,5.9995,0.0,,34644.8044,34644.8044,21275.216,253253.5202,253253.5202
000008.SZ,20250903,2.78,2.2836,3.7506,0.99,,,2.5749,3.627,3.55,0.0,,271637.7683,271629.6952,165387.8495,755152.9959,755130.5527
000009.SZ,20250903,9.79,1.7157,2.6434,0.93,146.2736,114.4524,2.5143,1.2483,1.2003,0.4597,0.3064,257921.3965,257602.0465,167194.6101,2525050.4717,2521924.0352
000010.SZ,20250903,4.69,4.1139,5.0178,0.62,305.9849,79.4116,17.6311,6.4023,5.6625,0.0,,114965.2292,78155.4111,64075.4047,539186.9249,366548.8781
000011.SZ,20250903,8.83,1.4972,4.2146,0.63,,,1.5588,1.9247,1.7743,3.5334,,59597.9092,52647.5543,18702.6342,526249.5382,464877.9045
000012.SZ,20250903,4.67,0.5968,0.9831,0.73,53.7542,,1.0851,0.9278,1.0346,5.3533,1.4737,307069.2107,195931.6598,118935.415,1434013.214,915000.8513
000014.SZ,20250903,13.65,3.7252,5.6457,0.62,200.8931,,2.0591,9.2312,32.8907,1.5824,,24204.6224,24204.6224,15971.0154,330393.0958,330393.0958
000016.SZ,20250903,5.41,4.0933,6.0931,0.62,,,6.9966,1.172,1.1897,0.0,,240794.5408,159659.38,107257.1368,1302698.4657,863757.2458
000017.SZ,20250903,6.64,11.7688,14.8899,1.93,271.6605,154.0888,12.645,7.8918,6.6678,0.0,,68918.4933,30298.4965,23947.6218,457618.7955,201182.0168
000019.SZ,20250903,6.7,2.8349,4.3585,0.93,23.7373,20.7416,1.5687,1.4366,1.4453,2.9851,2.2388,115253.5254,41621.6407,27071.6427,772198.6202,278864.9927
000020.SZ,20250903,13.53,1.8362,5.3763,0.8,104.2828,93.3893,9.1655,4.6911,4.4307,0.0,,28316.1227,18116.5391,6187.5497,383117.1401,245116.774
000021.SZ,20250903,20.23,4.0124,6.1135,0.57,34.0799,31.0282,2.5721,2.1384,2.0439,0.6399,0.9352,156728.0671,156702.9346,102847.0569,3170608.7974,3170100.367
000025.SZ,20250903,17.71,4.2963,9.3136,1.11,55.8739,53.0212,4.3184,2.9208,3.9929,0.175,0.5647,43105.832,39277.832,18118.6699,763404.2847,695610.4047
000026.SZ,20250903,16.92,3.7427,6.7687,0.84,31.1573,44.1067,2.0595,1.7423,1.8819,2.3647,2.3641,40576.4007,36456.2983,20158.5656,686552.6998,616840.5672
000027.SZ,20250903,6.42,0.6192,2.4791,0.57,15.232,15.6144,0.9408,0.7411,0.7177,2.1807,2.3364,475738.9916,475738.9916,118833.3328,3054244.3261,3054244.3261
000028.SZ,20250903,25.35,0.8416,2.3227,0.75,21.9596,24.9754,0.7779,0.1897,0.1922,2.6824,1.4438,55656.5077,47805.3712,17321.1225,1410892.4702,1211866.1599
000029.SZ,20250903,28.08,0.6911,2.3427,0.49,,,7.8441,69.7933,31.2113,0.0,,101166.0,89166.0,26301.7736,2840741.28,2503781.28
000030.SZ,20250903,5.63,0.6447,2.3259,0.65,14.3193,14.5975,1.2086,0.5879,0.5789,4.4405,2.6991,171981.0845,167090.6445,46318.9412,968253.5057,940720.3285
000031.SZ,20250903,3.1,0.5228,1.7016,0.88,,,1.2325,0.3713,0.3803,0.0,,428631.3339,428630.4701,131681.1819,1328757.1351,1328754.4573
000032.SZ,20250903,22.51,2.6302,5.9602,0.39,77.6871,94.8269,4.0959,0.3801,0.4449,0.4887,0.5331,113795.9234,108936.3764,48072.6799,2561546.2357,2452157.8328
000034.SZ,20250903,42.63,5.08,5.4292,0.48,40.7894,45.8417,2.8363,0.2395,0.2238,0.9494,0.6132,72019.6154,60159.2443,56289.7992,3070196.2045,2564588.5845
000035.SZ,20250903,4.48,1.1852,1.6969,0.87,40.0155,85.2277,1.0325,1.9769,2.0023,0.4476,0.7503,250078.3182,242583.2661,169424.2014,1120350.8655,1086773.0321
000036.SZ,20250903,4.23,1.9252,2.7455,0.72,146.5777,625.4716,1.2486,13.9621,14.1003,0.0,,140381.8725,140115.0983,98248.0024,593815.3207,592686.8658
000037.SZ,20250903,8.62,1.9779,3.3494,0.59,237.1562,136.6585,3.5402,11.7294,12.3282,0.0,,60276.2596,33890.815,20013.5196,519581.3578,292138.8253
000039.SZ,20250903,7.81,2.0924,2.7108,0.81,14.1692,12.4429,0.8915,0.2371,0.2412,0.2787,2.2535,539252.0385,230140.7141,177640.7141,4211558.4207,1797398.9771
000042.SZ,20250903,8.56,0.9679,2.0759,0.65,,,1.6618,1.3162,1.5557,0.0,,66483.1139,66413.1202,30965.6689,569095.455,568496.3089
000045.SZ,20250903,10.63,4.3069,8.8287,2.04,60.2468,66.7105,1.8245,1.6144,1.6255,0.6115,0.6679,50652.1849,45702.1849,22295.2413,538432.7255,485814.2255
000048.SZ,20250903,16.01,1.5798,3.7237,0.57,11.8939,12.0519,1.9539,1.4244,1.5034,2.3245,4.464,53028.225,52635.96,22330.8651,848981.8823,842701.7196
