ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250701,12.3,0.6979,1.6596,0.75,5.3629,5.4656,0.5562,1.6271,1.6853,7.8455,4.9431,1940591.8198,1940557.185,816045.2412,23869279.3835,23868853.3755
000002.SZ,20250701,6.35,0.6158,0.9242,0.86,,,0.3851,0.2208,0.2371,0.0,,1193070.9471,971681.279,647400.1999,7576000.5141,6170176.1217
000004.SZ,20250701,9.01,3.1127,4.2091,1.1,,,22.7843,12.0894,11.7459,0.0,,13238.0282,12628.8093,9339.3905,119274.6341,113785.5718
000006.SZ,20250701,6.39,2.2107,3.5086,1.13,,,1.6041,1.4223,1.161,0.0,,134999.5046,134998.7396,85059.9248,862646.8344,862641.946
000007.SZ,20250701,7.55,1.664,2.7097,1.06,46.3596,45.4481,14.4491,8.5125,7.278,0.0,,34644.8044,34644.8044,21275.216,261568.2732,261568.2732
000008.SZ,20250701,2.78,1.2726,2.0901,0.86,,,2.5259,3.627,3.5543,0.0,,271637.7683,271623.3929,165381.5472,755152.9959,755113.0323
000009.SZ,20250701,9.13,1.7413,2.6702,0.87,136.4124,87.0769,2.3303,1.1641,1.172,0.4929,0.4929,257921.3965,255143.0324,166387.8284,2354822.35,2329455.8858
000010.SZ,20250701,2.96,3.3273,3.3327,1.02,193.1162,93.3479,11.4965,4.0407,3.8556,0.0,,114965.2292,55093.1361,55003.5561,340297.0784,163075.6829
000011.SZ,20250701,8.43,0.575,1.6185,0.92,,,1.4924,1.8375,1.781,3.7011,,59597.9092,52647.5543,18702.6342,502410.3746,443818.8827
000012.SZ,20250701,4.65,0.5071,0.8354,1.29,53.524,,1.0538,0.9239,0.9795,5.3763,5.3763,307069.2107,195926.7327,118930.4879,1427871.8298,911059.3071
000014.SZ,20250701,11.63,1.8056,2.7365,0.74,171.1639,,1.7441,7.8652,18.1485,1.8573,,24204.6224,24204.6224,15971.0154,281499.7585,281499.7585
000016.SZ,20250701,5.14,3.2085,4.7749,0.55,,,5.227,1.1135,1.1054,0.0,,240794.5408,159659.38,107284.6868,1237683.9397,820649.2132
000017.SZ,20250701,6.53,4.2402,5.3647,0.82,267.1601,230.3823,12.8776,7.761,7.17,0.0,,68918.4933,30298.4965,23947.6218,450037.7612,197849.1821
000019.SZ,20250701,6.67,1.535,2.36,1.12,23.6311,21.7936,1.5889,1.4302,1.3904,2.9985,2.2489,115253.5254,41621.6407,27071.6427,768741.0144,277616.3435
000020.SZ,20250701,14.17,4.2888,12.5572,0.51,109.2156,107.6384,9.7963,4.913,4.9559,0.0,,28316.1227,18116.5391,6187.5497,401239.4587,256711.359
000021.SZ,20250701,18.73,2.7492,4.1981,0.85,31.4182,29.6004,2.465,1.9714,1.9402,0.6941,1.0144,156058.7588,156040.3088,102184.4311,2922980.5523,2922634.9838
000025.SZ,20250701,17.2,1.1629,2.8612,0.75,54.2649,54.6728,4.3156,2.8367,3.395,0.1802,0.5814,43105.832,39277.832,15963.3846,741420.3104,675578.7104
000026.SZ,20250701,16.51,23.3579,42.223,3.56,30.4024,35.2296,2.037,1.7001,1.7631,2.4234,2.4228,40576.4007,36476.9323,20179.1996,669916.3756,602234.1523
000027.SZ,20250701,6.42,0.4177,1.6627,0.98,15.232,13.5644,0.9563,0.7411,0.738,2.1807,2.3364,475738.9916,475738.9916,119510.6804,3054244.3261,3054244.3261
000028.SZ,20250701,24.97,0.5357,1.4785,1.05,21.6305,23.8902,0.781,0.1868,0.1889,2.7233,1.4658,55656.5077,47805.3712,17321.1225,1389742.9973,1193700.1189
000029.SZ,20250701,18.85,0.3356,1.1376,0.55,,,5.3164,46.852,28.1323,0.0,,101166.0,89166.0,26301.7736,1906979.1,1680779.1
000030.SZ,20250701,5.9,0.4484,1.6183,0.77,15.006,14.9964,1.3142,0.6161,0.6213,4.2373,2.5756,171981.0845,167057.9617,46286.2584,1014688.3986,985641.974
000031.SZ,20250701,2.63,0.2657,1.0292,0.82,,,1.0888,0.315,0.3044,0.0,,428631.3339,400288.7169,103339.4287,1127300.4082,1052759.3254
000032.SZ,20250701,20.28,1.0333,2.3676,0.64,69.9908,82.8304,3.6507,0.3425,0.3575,0.5424,0.5917,113795.9234,110151.2632,48072.6799,2307781.3266,2233867.6177
000034.SZ,20250701,37.1,3.0132,3.2231,0.87,35.0577,35.8996,2.5151,0.2059,0.2019,1.1047,0.7134,71126.0675,59436.8043,55567.3592,2638777.1043,2205105.4395
000035.SZ,20250701,4.27,0.5352,0.7663,0.96,38.1398,58.052,0.9791,1.8842,1.8994,0.4696,0.4696,250078.3182,242579.4086,169420.3439,1067834.4187,1035814.0747
000036.SZ,20250701,3.7,1.5577,2.3901,0.93,135.5292,212.6972,1.0803,12.9097,12.7753,0.0,,148393.4025,148126.6283,96538.0024,549055.5893,548068.5247
000037.SZ,20250701,8.72,4.6624,7.8954,1.62,239.9074,135.9045,3.5652,11.8655,12.4906,0.0,,60276.2596,33890.815,20013.5196,525608.9837,295527.9068
000039.SZ,20250701,7.89,1.3317,1.7253,0.77,14.3143,12.3953,0.8829,0.2395,0.2347,0.2758,0.2758,539252.0385,230140.7141,177640.7141,4254698.5838,1815810.2342
000042.SZ,20250701,7.11,0.744,1.5958,0.62,,,1.362,1.0933,1.2875,0.0,,66483.1139,66413.1202,30965.6689,472694.9398,472197.2846
000045.SZ,20250701,11.24,2.5921,5.3137,1.38,63.7041,63.6422,1.9386,1.707,1.6985,0.5783,0.6317,50652.1849,45700.0849,22293.1413,569330.5583,513668.9543
000048.SZ,20250701,15.8,0.5821,1.3707,0.51,11.7379,10.8571,1.9826,1.4057,1.4419,2.3554,4.5233,53028.225,52675.975,22370.8801,837845.955,832280.405
