ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20251010,11.43,0.5606,1.3332,1.19,4.9836,5.0992,0.504,1.512,1.5964,8.4427,3.1671,1940591.8198,1940560.0653,816048.1215,22180964.5003,22180601.5464
000002.SZ,20251010,6.75,1.5935,2.3918,0.89,,,0.4207,0.2347,0.2634,0.0,,1193070.9471,971639.9629,647358.8838,8053228.8929,6558569.7496
000004.SZ,20251010,12.26,12.8739,17.4083,4.91,,,73.1146,16.4502,18.0241,0.0,,13238.0282,12628.7768,9339.358,162298.2257,154828.8036
000006.SZ,20251010,11.94,8.4037,13.3375,1.3,,,3.0226,2.6577,3.4215,0.0,,134999.5046,134998.7396,85059.9248,1611894.0849,1611884.9508
000007.SZ,20251010,7.33,2.3784,3.873,1.03,45.0087,44.7767,13.904,8.2644,6.0159,0.0,,34644.8044,34644.8044,21275.216,253946.4163,253946.4163
000008.SZ,20251010,2.9,2.2065,3.6239,0.93,,,2.6861,3.7836,3.7032,0.0,,271637.7683,271629.6952,165387.8495,787749.5281,787726.1161
000009.SZ,20251010,12.15,3.3065,5.3328,0.61,181.5346,142.0425,3.1203,1.5492,1.4896,0.3704,0.2469,257921.3965,257602.0465,159722.8271,3133744.9675,3129864.865
000010.SZ,20251010,4.07,3.2485,3.9624,0.7,265.5348,68.9137,15.3004,5.5559,4.9139,0.0,,114965.2292,78155.4111,64075.4047,467908.4828,318092.5232
000011.SZ,20251010,9.52,4.1015,11.5458,1.74,,,1.6806,2.0751,1.9129,3.2773,,59597.9092,52647.5543,18702.6342,567372.0956,501204.7169
000012.SZ,20251010,4.71,0.7916,1.304,1.37,54.2146,,1.0944,0.9358,1.0435,5.3079,1.4612,307069.2107,195931.6598,118935.415,1446295.9824,922838.1177
000014.SZ,20251010,20.3,8.6225,13.0677,0.87,298.7642,,3.0622,13.7285,48.9143,1.064,,24204.6224,24204.6224,15971.0154,491353.8347,491353.8347
000016.SZ,20251010,5.28,2.5473,3.7918,0.97,,,6.8285,1.1439,1.1611,0.0,,240794.5408,159659.38,107257.1368,1271395.1754,843001.5264
000017.SZ,20251010,7.11,15.2991,19.3564,3.33,290.8895,164.9957,13.54,8.4504,7.1397,0.0,,68918.4933,30298.4965,23947.6218,490010.4874,215422.3101
000019.SZ,20251010,6.75,3.0683,4.7174,2.01,23.9145,20.8964,1.5804,1.4473,1.4561,2.963,2.2222,115253.5254,41621.6407,27071.6427,777961.2965,280946.0747
000020.SZ,20251010,14.86,6.6921,19.5939,0.64,114.5338,102.5694,10.0665,5.1523,4.8663,0.0,,28316.1227,18116.5391,6187.5497,420777.5833,269211.771
000021.SZ,20251010,31.72,24.6253,37.5204,2.5,53.4362,48.6513,4.033,3.3529,3.2048,0.4081,0.5964,156728.0671,156702.9346,102847.0569,4971414.2884,4970617.0855
000025.SZ,20251010,18.06,3.225,6.9912,1.89,56.9781,54.0691,4.4037,2.9785,4.0718,0.1717,0.5537,43105.832,39277.832,18118.6699,778491.3259,709357.6459
000026.SZ,20251010,16.45,1.1211,2.0275,0.92,30.2919,42.8815,2.0023,1.6939,1.8296,2.4323,2.4316,40576.4007,36456.2983,20158.5656,667481.7915,599706.107
000027.SZ,20251010,6.89,0.8539,3.4184,1.14,16.3471,16.7575,1.0097,0.7953,0.7703,2.0319,2.1771,475738.9916,475738.9916,118833.3328,3277841.6521,3277841.6521
000028.SZ,20251010,25.38,0.6417,1.7711,1.16,21.9856,25.0049,0.7789,0.1899,0.1925,2.6793,1.4421,55656.5077,47805.3712,17321.1225,1412562.1654,1213300.3211
000029.SZ,20251010,29.56,0.9874,3.3473,0.76,,,8.2575,73.4718,32.8564,0.0,,101166.0,89166.0,26301.7736,2990466.96,2635746.96
000030.SZ,20251010,5.64,0.6236,2.2497,0.89,14.3447,14.6234,1.2108,0.589,0.58,4.4326,2.6943,171981.0845,167090.6445,46318.9412,969973.3166,942391.235
000031.SZ,20251010,3.22,0.7239,2.3565,1.33,,,1.2802,0.3856,0.395,0.0,,428631.3339,428630.4701,131681.1819,1380192.8952,1380190.1137
000032.SZ,20251010,21.59,1.8138,4.1101,0.97,74.5119,90.9513,3.9285,0.3646,0.4267,0.5095,0.5558,113795.9234,108936.3764,48072.6799,2456853.9862,2351936.3665
000034.SZ,20251010,43.86,5.6367,6.0242,0.87,41.9663,47.1643,2.9182,0.2465,0.2302,0.9228,0.596,72019.6154,60159.2443,56289.7992,3158780.3314,2638584.455
000035.SZ,20251010,5.91,5.4492,7.8022,1.5,52.7883,112.4321,1.362,2.6079,2.6415,0.3393,0.5687,250078.3182,242583.2661,169424.2014,1477962.8606,1433667.1027
000036.SZ,20251010,4.37,2.6188,3.7348,0.74,151.429,646.1728,1.2899,14.4242,14.567,0.0,,140381.8725,140115.0983,98248.0024,613468.7828,612302.9796
000037.SZ,20251010,8.83,2.4507,4.1501,1.73,242.9337,139.9877,3.6264,12.0152,12.6285,0.0,,60276.2596,33890.815,20013.5196,532239.3723,299255.8965
000039.SZ,20251010,8.38,2.6462,3.4283,1.05,15.2033,13.351,0.9566,0.2544,0.2588,0.2597,2.1002,539252.0385,230140.7141,177640.7141,4518932.0826,1928579.1842
000042.SZ,20251010,8.39,1.2312,2.6405,1.18,,,1.6288,1.2901,1.5248,0.0,,66483.1139,66413.1202,30965.6689,557793.3256,557206.0785
000045.SZ,20251010,13.5,8.985,18.4181,1.93,76.5129,84.7217,2.3171,2.0502,2.0644,0.4815,0.5259,50652.1849,45702.1849,22295.2413,683804.4962,616979.4962
000048.SZ,20251010,16.83,2.3683,5.5822,0.75,12.5031,12.6691,2.1516,1.4973,1.5804,2.2113,4.2449,53028.225,52635.96,22330.8651,892465.0268,885863.2068
000049.SZ,20251010,27.7,5.4451,9.9917,1.05,25.797,26.4416,1.6293,0.5108,0.4912,1.6245,1.1913,38463.8534,38453.4862,20955.5893,1065448.7392,1065161.5677
000050.SZ,20251010,9.95,1.1636,2.2598,0.88,,915.4893,0.889,0.7301,0.6973,0.0,,245774.7661,245771.6686,126551.2451,2445458.9227,2445428.1026
000055.SZ,20251010,4.33,2.1159,2.8365,1.29,32.1094,102.6277,0.7634,1.051,1.1958,1.8476,1.1547,107387.4227,67585.2229,50415.848,464987.5403,292644.0152
000056.SZ,20251010,2.49,19.131,23.9264,4.24,,,17.0947,4.4762,4.9735,0.0,,118252.822,90372.6533,72259.9633,294449.5268,225027.9067
000058.SZ,20251010,10.82,3.7768,12.8879,2.26,354.663,392.0746,6.5431,7.7837,8.0215,0.2773,0.1155,123120.0672,98473.9354,28857.6172,1332159.1271,1065487.981
000059.SZ,20251010,5.19,1.4609,2.7584,1.6,,,0.7924,0.2399,0.2475,0.2697,0.3468,159944.2537,159944.2537,84712.3362,830110.6767,830110.6767
000060.SZ,20251010,5.92,4.2873,6.6697,1.13,20.4522,20.1379,1.5216,0.3699,0.367,0.9459,1.4696,373760.4976,373754.8726,240248.8028,2212662.1458,2212628.8458
000061.SZ,20251010,8.25,1.4962,4.1528,1.34,42.6263,45.26,1.9664,2.9097,2.4144,1.1399,0.7254,198496.1198,169693.3006,61139.8363,1637592.9884,1399969.73
000062.SZ,20251010,28.25,1.5518,5.1145,0.86,138.7402,108.617,4.373,1.3459,1.3062,1.5929,2.2301,104590.9322,104492.7241,31703.8401,2954693.8347,2951919.4558
