ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000001.SZ,20250514,11.43,0.8675,2.063,1.58,4.9836,5.079,0.5086,1.512,1.5661,8.4427,8.4427,1940591.8198,1940557.185,816045.2412,22180964.5003,22180568.6246
000002.SZ,20250514,6.89,0.7616,1.1431,0.92,,,0.4178,0.2395,0.2572,0.0,,1193070.9471,971693.5865,647412.5074,8220258.8255,6694968.811
000004.SZ,20250514,8.48,11.6867,15.8029,0.87,,,21.444,11.3783,11.055,0.0,,13238.0282,12628.8093,9339.3905,112258.4791,107092.3029
000006.SZ,20250514,6.6,2.6997,4.2847,1.33,,,1.6568,1.4691,1.1991,0.0,,134999.5046,134998.7396,85059.9248,890996.7304,890991.6814
000007.SZ,20250514,7.28,2.0433,3.3274,0.64,44.7017,43.8228,13.9324,8.2081,7.0178,0.0,,34644.8044,34644.8044,21275.216,252214.176,252214.176
000008.SZ,20250514,2.87,4.2391,6.9623,0.72,,,2.6077,3.7445,3.6694,0.0,,271637.7683,271623.3929,165381.5472,779600.395,779559.1376
000009.SZ,20250514,8.14,0.6399,0.9813,0.74,121.6207,77.6348,2.0776,1.0379,1.0449,0.5528,0.5528,257921.3965,255143.0324,166387.8284,2099480.1675,2076864.2837
000010.SZ,20250514,2.85,2.3371,2.3411,0.63,185.9396,89.8789,11.0692,3.8905,3.7123,0.0,,114965.2292,52595.1361,52505.5561,327650.9032,149896.1379
000011.SZ,20250514,8.43,0.6548,1.8434,0.94,,,1.4924,1.8375,1.781,3.7011,3.7011,59597.9092,52647.5543,18702.6342,502410.3746,443818.8827
000012.SZ,20250514,4.82,0.5965,0.9826,1.15,55.4808,,1.0924,0.9576,1.0153,5.1867,5.1867,307069.2107,195926.7327,118930.4879,1480073.5956,944366.8516
000014.SZ,20250514,10.86,1.8916,2.8668,0.79,159.8315,,1.6286,7.3444,16.9469,1.989,1.989,24204.6224,24204.6224,15971.0154,262862.1993,262862.1993
000016.SZ,20250514,5.33,3.8829,5.7784,0.58,,,5.4202,1.1547,1.1463,0.0,,240794.5408,159659.38,107284.6868,1283434.9025,850984.4954
