updateDate,code,code_name,query_date,ts_code,name,industry,area,market,is_financial_excluded,pct_chg,vol,amount,turnover_rate,turnover_rate_f,pe_ttm,pb,total_mv,in_stock_pool
2026-02-23,sz.300251,光线传媒,2026-02-28,300251.SZ,光线传媒,影视音像,北京,创业板,False,-1.863,1735169.63,3414126.839,6.252,12.6665,26.3875,5.3196,5717563.854,False
2026-02-23,sh.601390,中国中铁,2026-02-28,601390.SH,中国中铁,建筑工程,北京,主板,False,2.439,5365249.32,3352140.422,2.6199,5.9481,6.2693,0.4962,15552319.8153,False
2026-02-23,sz.002714,牧原股份,2026-02-28,002714.SZ,牧原股份,农业综合,河南,主板,False,3.922,718469.7,3345129.696,1.8863,2.966,12.1309,3.3557,26905229.6459,False
2026-02-23,sz.000063,中兴通讯,2026-02-28,000063.SZ,中兴通讯,通信设备,深圳,主板,False,0.2074,861483.52,3306058.613,2.1389,2.8073,31.6561,2.4621,18488362.3383,False
2026-02-23,sz.000100,TCL科技,2026-02-28,000100.SZ,TCL科技,元器件,广东,主板,False,3.112,6611560.48,3277729.868,3.4558,3.5661,33.5043,1.6967,10338028.6362,False
2026-02-23,sh.688981,中芯国际,2026-02-28,688981.SH,中芯国际,半导体,上海,科创板,False,-1.4145,279308.78,3213704.146,1.3968,1.552,182.525,6.0983,92005986.739,False
2026-02-23,sh.600362,江西铜业,2026-02-28,600362.SH,江西铜业,铜,江西,主板,False,2.0035,516604.44,2980188.605,2.4894,5.9396,25.1177,2.5029,20097681.4666,False
2026-02-23,sh.600489,中金黄金,2026-02-28,600489.SH,中金黄金,黄金,北京,主板,False,2.4783,927391.55,2933122.64,1.9132,3.5323,34.905,5.2864,15433843.2038,False
2026-02-23,sh.600893,航发动力,2026-02-28,600893.SH,航发动力,航空,陕西,主板,False,-4.256,503732.15,2897564.682,1.8901,3.8528,629.1451,3.8278,15231205.4759,False
2026-02-23,sh.601698,中国卫通,2026-02-28,601698.SH,中国卫通,电信运营,北京,主板,False,0.4036,735216.4,2743298.383,1.7404,7.9116,607.8321,9.9349,15765406.3576,False
2026-02-23,sh.600547,山东黄金,2026-02-28,600547.SH,山东黄金,黄金,山东,主板,False,1.5236,558412.27,2635949.288,1.5449,3.4136,45.0436,7.3648,21809576.5828,False
2026-02-23,sz.002230,科大讯飞,2026-02-28,002230.SZ,科大讯飞,软件服务,安徽,主板,False,0.2334,446259.65,2491942.172,2.0384,2.3889,154.1431,7.3145,12904732.7059,False
2026-02-23,sz.002466,天齐锂业,2026-02-28,002466.SZ,天齐锂业,小金属,四川,主板,False,0.9993,439069.14,2464614.414,2.9751,4.4314,,2.1553,9657346.6038,False
2026-02-23,sz.300316,晶盛机电,2026-02-28,300316.SZ,晶盛机电,专用机械,浙江,创业板,False,0.0179,437883.35,2447041.31,3.5555,7.3907,161.8748,4.1832,7299341.3845,False
2026-02-23,sz.300408,三环集团,2026-02-28,300408.SZ,三环集团,元器件,广东,创业板,False,-4.3215,364272.58,2313592.809,1.9482,3.0079,47.5044,5.7583,12093098.411,False
2026-02-23,sh.601888,中国中免,2026-02-28,601888.SH,中国中免,旅游服务,北京,主板,False,0.5993,285875.04,2307044.074,1.4642,3.1352,49.0352,3.0225,16670866.1766,False
2026-02-23,sh.600019,宝钢股份,2026-02-28,600019.SH,宝钢股份,普钢,上海,主板,False,1.983,3167440.34,2267434.069,1.4541,3.966,16.6148,0.7678,15683101.0193,False
2026-02-23,sh.603501,豪威集团,2026-02-28,603501.SH,豪威集团,半导体,上海,主板,False,0.3263,174370.21,2134288.398,1.4408,2.2883,37.3,4.8481,15509934.6285,False
2026-02-23,sh.601012,隆基绿能,2026-02-28,601012.SH,隆基绿能,电气设备,陕西,主板,False,0.2737,1156079.32,2120773.487,1.5256,1.9364,,2.4392,13883013.6858,False
2026-02-23,sz.300433,蓝思科技,2026-02-28,300433.SZ,蓝思科技,元器件,湖南,创业板,False,-1.0132,599776.83,2097023.229,1.207,3.196,45.3265,3.515,18565331.6398,False
2026-02-23,sz.301236,软通动力,2026-02-28,301236.SZ,软通动力,软件服务,北京,创业板,False,4.6512,419316.82,2078690.853,5.3543,6.7775,252.0248,3.7463,5124186.936,False
2026-02-23,sh.601117,中国化学,2026-02-28,601117.SH,中国化学,建筑工程,北京,主板,False,4.7085,2238314.64,2077650.002,3.6766,6.4868,9.377,0.8786,5703626.1953,False
2026-02-23,sh.600276,恒瑞医药,2026-02-28,600276.SH,恒瑞医药,化学制药,江苏,主板,False,-0.2821,363641.1,2063125.422,0.5701,0.9353,50.267,6.3088,37540002.4873,False
2026-02-23,sz.300124,汇川技术,2026-02-28,300124.SZ,汇川技术,电器仪表,深圳,创业板,False,-1.1924,271148.4,1986493.23,1.1305,1.4031,38.0677,5.7415,19741111.0387,False
2026-02-23,sz.002594,比亚迪,2026-02-28,002594.SZ,比亚迪,汽车整车,深圳,主板,False,-0.5899,219340.83,1962319.079,0.629,0.8927,21.235,3.704,81434808.6506,False
2026-02-23,sz.002938,鹏鼎控股,2026-02-28,002938.SZ,鹏鼎控股,元器件,深圳,主板,False,-4.8088,327839.28,1945805.534,1.4196,5.1878,33.733,4.1861,13674182.9434,False
2026-02-23,sh.600482,中国动力,2026-02-28,600482.SH,中国动力,船舶,河北,主板,False,-1.5227,578628.67,1942662.511,2.5676,5.1416,40.849,1.8981,7578859.6081,False
2026-02-23,sh.600026,中远海能,2026-02-28,600026.SH,中远海能,水运,上海,主板,False,0.6849,943151.08,1929007.044,2.7143,7.493,33.6312,2.4776,11247424.4867,False
2026-02-23,sz.300014,亿纬锂能,2026-02-28,300014.SZ,亿纬锂能,电气设备,广东,创业板,False,0.2735,310640.99,1927169.123,1.5534,2.446,34.9158,3.213,12927994.7532,False
2026-02-23,sz.002241,歌尔股份,2026-02-28,002241.SZ,歌尔股份,元器件,山东,主板,False,0.3693,709062.82,1908842.164,2.2593,2.8954,33.1478,2.7391,9637062.9252,False
2026-02-23,sz.300033,同花顺,2026-02-28,300033.SZ,同花顺,软件服务,浙江,创业板,False,0.7121,57575.89,1908452.841,1.8386,2.8934,75.1215,23.8151,17867673.6,False
2026-02-23,sh.600406,国电南瑞,2026-02-28,600406.SH,国电南瑞,电气设备,江苏,主板,False,-0.5102,688839.06,1878364.527,0.8602,2.0038,27.4337,4.4552,21926694.3059,False
2026-02-23,sh.601689,拓普集团,2026-02-28,601689.SH,拓普集团,汽车配件,浙江,主板,False,-2.0933,276120.6,1878088.965,1.5889,3.8191,43.1233,5.064,11786000.9036,False
2026-02-23,sh.688111,金山办公,2026-02-28,688111.SH,金山办公,软件服务,北京,科创板,False,0.0532,62060.53,1859222.268,1.3393,3.0968,78.2384,11.4849,13954914.796,False
2026-02-23,sh.600219,南山铝业,2026-02-28,600219.SH,南山铝业,铝,山东,主板,False,0.7112,2587146.48,1835727.938,2.2529,4.3245,15.9036,1.6765,8130460.7038,False
2026-02-23,sz.002001,新和成,2026-02-28,002001.SZ,新和成,化学制药,浙江,主板,False,1.4166,576838.09,1817196.768,1.8995,3.8611,13.4467,3.0645,9681278.292,False
2026-02-23,sz.000651,格力电器,2026-02-28,000651.SZ,格力电器,家用电器,广东,主板,False,-0.3724,472217.95,1767400.434,0.8562,1.1382,6.6206,1.5109,20977264.5,False
2026-02-23,sh.601857,中国石油,2026-02-28,601857.SH,中国石油,石油开采,北京,主板,False,-0.2755,1613761.23,1755349.382,0.0997,1.4021,12.5451,1.2754,198760781.9103,False
2026-02-23,sh.601669,中国电建,2026-02-28,601669.SH,中国电建,建筑工程,北京,主板,False,0.8803,3068683.94,1752235.3,2.3476,3.7942,9.2401,0.6864,9870589.2984,False
2026-02-23,sz.002709,天赐材料,2026-02-28,002709.SZ,天赐材料,化工原料,广东,主板,False,-0.2595,413690.53,1743166.042,2.7498,3.2469,151.8663,5.2356,8599293.6298,False
2026-02-23,sh.688223,晶科能源,2026-02-28,688223.SH,晶科能源,电气设备,江西,科创板,False,1.7544,2253217.32,1698113.987,2.252,6.1901,,2.7607,7543923.8228,False
2026-02-23,sz.000661,长春高新,2026-02-28,000661.SZ,长春高新,生物制药,吉林,主板,False,-2.7716,170227.81,1627664.754,4.2598,5.8545,40.7362,1.6981,3906817.7152,False
2026-02-23,sz.000768,中航西飞,2026-02-28,000768.SZ,中航西飞,航空,陕西,主板,False,-0.5805,515900.08,1597025.595,1.858,4.1068,79.9803,3.9323,8574282.5859,False
2026-02-23,sh.601360,三六零,2026-02-28,601360.SH,三六零,互联网,天津,主板,False,0.5677,1289790.14,1596378.155,1.8427,4.4761,,2.957,8679451.77,False
2026-02-23,sz.000807,云铝股份,2026-02-28,000807.SZ,云铝股份,铝,云南,主板,False,0.6776,503167.99,1574343.755,1.4509,2.5061,21.6838,3.4666,10820027.1036,False
2026-02-23,sh.600795,国电电力,2026-02-28,600795.SH,国电电力,火力发电,辽宁,主板,False,1.8672,3171750.83,1549481.14,1.7783,4.0149,11.8071,1.4734,8757288.9693,False
2026-02-23,sh.600011,华能国际,2026-02-28,600011.SH,华能国际,火力发电,北京,主板,False,2.1157,2092330.43,1506811.673,1.9025,4.7815,7.8041,1.7,11365419.5919,False
2026-02-23,sh.605499,东鹏饮料,2026-02-28,605499.SH,东鹏饮料,软饮料,深圳,主板,False,-4.8077,61386.71,1493879.144,1.1805,3.5045,30.9325,7.6528,13549170.4524,False
2026-02-23,sz.000938,紫光股份,2026-02-28,000938.SZ,紫光股份,IT设备,北京,主板,False,0.855,573285.17,1478386.305,2.0044,2.784,53.2163,5.1295,7421907.273,False
2026-02-23,sh.601127,赛力斯,2026-02-28,601127.SH,赛力斯,汽车整车,重庆,主板,False,1.1689,136704.52,1459421.734,0.9055,1.9098,25.892,4.6646,18694983.943,False
2026-02-23,sh.605117,德业股份,2026-02-28,605117.SH,德业股份,电气设备,浙江,主板,False,6.2748,141066.84,1445486.711,1.5521,3.9098,30.9608,11.3174,9497789.0926,False
2026-02-23,sh.600188,兖矿能源,2026-02-28,600188.SH,兖矿能源,煤炭开采,山东,主板,False,4.2966,823949.86,1434943.677,1.3909,5.3896,17.5411,3.4087,17786415.524,False
2026-02-23,sz.300803,指南针,2026-02-28,300803.SZ,指南针,软件服务,北京,创业板,False,-0.1807,118839.67,1382342.594,1.9632,3.2543,310.4393,25.3656,7075415.5897,False
2026-02-23,sh.600372,中航机载,2026-02-28,600372.SH,中航机载,航空,北京,主板,False,-1.1635,845473.57,1377000.166,1.7472,3.9055,94.3786,2.0435,7809979.1608,False
2026-02-23,sh.601868,中国能建,2026-02-28,601868.SH,中国能建,建筑工程,北京,主板,False,1.6,5367155.66,1351924.321,1.6551,4.4243,13.3235,0.9653,10589555.5635,False
2026-02-23,sz.000408,藏格矿业,2026-02-28,000408.SZ,藏格矿业,农药化肥,青海,主板,False,-0.9655,156116.92,1346716.388,0.9942,2.2336,39.0692,8.9535,13529065.0189,False
2026-02-23,sh.601668,中国建筑,2026-02-28,601668.SH,中国建筑,建筑工程,北京,主板,False,0.1988,2664263.22,1341246.91,0.6448,1.5245,4.6624,0.4319,20825476.7838,False
2026-02-23,sh.600460,士兰微,2026-02-28,600460.SH,士兰微,半导体,浙江,主板,False,-1.106,415558.21,1331369.076,2.4972,3.6523,99.1871,4.4858,5356647.2691,False
2026-02-23,sh.600027,华电国际,2026-02-28,600027.SH,华电国际,火力发电,山东,主板,False,2.4096,2590662.44,1309273.404,2.8111,6.5591,8.4801,1.2432,5922004.8338,False
2026-02-23,sh.601766,中国中车,2026-02-28,601766.SH,中国中车,运输设备,北京,主板,False,-0.9449,2073901.86,1309180.399,0.8525,2.1292,11.9493,1.0833,18051585.5114,False
2026-02-23,sz.002352,顺丰控股,2026-02-28,002352.SZ,顺丰控股,仓储物流,深圳,主板,False,0.9867,343557.76,1301985.638,0.7199,1.4872,17.5705,1.9427,19084322.9589,False
2026-02-23,sz.000975,山金国际,2026-02-28,000975.SZ,山金国际,黄金,内蒙,主板,False,0.9778,420204.77,1299022.273,1.6626,2.5589,29.6089,5.9638,8602285.577,False
2026-02-23,sh.688396,华润微,2026-02-28,688396.SH,华润微,半导体,江苏,科创板,False,-4.0336,221262.82,1272001.877,1.6667,4.9329,96.115,3.316,7580192.8626,False
2026-02-23,sz.002600,领益智造,2026-02-28,002600.SZ,领益智造,元器件,广东,主板,False,-0.9659,828643.6,1270418.817,1.1511,2.7087,49.082,4.8788,11238701.1932,False
2026-02-23,sh.600346,恒力石化,2026-02-28,600346.SH,恒力石化,石油加工,辽宁,主板,False,1.6212,484278.79,1250074.571,0.688,2.7501,25.9866,2.7992,18090486.45,False
2026-02-23,sz.002415,海康威视,2026-02-28,002415.SZ,海康威视,IT设备,浙江,主板,False,-0.3802,399166.41,1249090.105,0.4412,1.1195,20.3086,3.4575,28814356.1532,False
2026-02-23,sz.002049,紫光国微,2026-02-28,002049.SZ,紫光国微,半导体,河北,主板,False,-0.5987,155074.15,1228318.435,1.8255,2.4671,47.2815,5.1596,6771508.5163,False
2026-02-23,sh.600989,宝丰能源,2026-02-28,600989.SH,宝丰能源,化工原料,宁夏,主板,False,1.6136,518322.37,1226704.878,0.7068,2.3917,16.3232,3.8187,17548730.48,False
2026-02-23,sh.688082,盛美上海,2026-02-28,688082.SH,盛美上海,半导体,上海,科创板,False,-8.1142,70033.82,1213689.651,1.6049,8.3884,59.2462,6.14,8270358.3257,False
2026-02-23,sh.600760,中航沈飞,2026-02-28,600760.SH,中航沈飞,航空,山东,主板,False,-0.8777,218544.48,1210999.825,0.7733,2.3557,53.4065,7.3234,15689414.1473,False
2026-02-23,sh.601919,中远海控,2026-02-28,601919.SH,中远海控,水运,天津,主板,False,-0.3981,802744.25,1205990.515,0.6393,1.5673,6.0412,1.0319,22984250.077,False
2026-02-23,sz.002601,龙佰集团,2026-02-28,002601.SZ,龙佰集团,化工原料,河南,主板,False,3.2272,520503.02,1201363.435,2.6187,3.5028,43.5149,2.3975,5567219.2108,False
2026-02-23,sh.600938,中国海油,2026-02-28,600938.SH,中国海油,石油开采,北京,主板,False,1.1277,335828.01,1196290.549,1.1232,1.4428,13.8331,2.2614,170489944.9406,False
2026-02-23,sz.300498,温氏股份,2026-02-28,300498.SZ,温氏股份,农业综合,广东,创业板,False,2.2393,729267.31,1160770.884,1.2251,1.3565,20.3112,2.5884,10632975.7663,False
2026-02-23,sh.600588,用友网络,2026-02-28,600588.SH,用友网络,软件服务,北京,主板,False,1.9355,795810.53,1132716.255,2.329,4.4521,,6.5588,4858970.3156,False
2026-02-23,sh.601985,中国核电,2026-02-28,601985.SH,中国核电,新型电力,北京,主板,False,-0.1172,1325472.48,1131650.497,0.7019,1.7272,22.3342,1.5216,17523937.767,False
2026-02-23,sh.688047,龙芯中科,2026-02-28,688047.SH,龙芯中科,半导体,北京,科创板,False,0.877,71210.85,1125449.213,1.7758,4.349,,24.9047,6365073.0,False
2026-02-23,sh.600233,圆通速递,2026-02-28,600233.SH,圆通速递,仓储物流,辽宁,主板,False,6.0,557025.19,1090905.094,1.6275,3.3918,16.9541,2.0114,6711668.9298,False
2026-02-23,sh.601877,正泰电器,2026-02-28,601877.SH,正泰电器,电气设备,浙江,主板,False,1.443,331055.46,1085028.621,1.5405,3.2795,15.5849,1.6244,7100193.4967,False
2026-02-23,sz.003816,中国广核,2026-02-28,003816.SZ,中国广核,新型电力,深圳,主板,False,0.7653,2728124.62,1078511.119,0.6936,4.0537,21.206,1.6178,19946998.696,False
2026-02-23,sh.601728,中国电信,2026-02-28,601728.SH,中国电信,电信运营,北京,主板,False,1.9366,1792823.66,1031181.133,0.2309,1.2486,15.3632,1.1565,52982633.3067,False
2026-02-23,sz.002648,卫星化学,2026-02-28,002648.SZ,卫星化学,化工原料,浙江,主板,False,0.9063,442870.52,1030759.357,1.3155,2.6537,12.8395,2.4581,7875893.6232,False
2026-02-23,sz.000425,徐工机械,2026-02-28,000425.SZ,徐工机械,工程机械,江苏,主板,False,-0.8091,843445.12,1030537.514,0.9362,1.0291,21.6784,2.4064,14403802.912,False
2026-02-23,sz.300661,圣邦股份,2026-02-28,300661.SZ,圣邦股份,半导体,北京,创业板,False,-2.0228,149157.0,1026956.386,2.5164,3.8038,76.1022,8.6659,4250922.4858,False
2026-02-23,sh.601225,陕西煤业,2026-02-28,601225.SH,陕西煤业,煤炭开采,陕西,主板,False,2.0672,432963.96,1019759.536,0.4466,1.2851,12.0113,2.4332,22977150.0,False
2026-02-23,sh.603296,华勤技术,2026-02-28,603296.SH,华勤技术,元器件,上海,主板,False,-0.0325,110911.58,1017036.457,1.9418,2.2266,23.552,3.7644,9362005.0146,False
2026-02-23,sz.002179,中航光电,2026-02-28,002179.SZ,中航光电,元器件,河南,主板,False,-0.8645,276555.13,983247.043,1.3184,2.4564,35.4617,3.0981,7530453.5828,False
2026-02-23,sh.603893,瑞芯微,2026-02-28,603893.SH,瑞芯微,半导体,福建,主板,False,-1.4835,54527.7,981689.477,1.2957,2.7141,74.0761,18.419,7575990.1245,False
2026-02-23,sh.600585,海螺水泥,2026-02-28,600585.SH,海螺水泥,水泥,安徽,主板,False,-0.1952,382689.05,977376.851,0.9568,1.848,15.3883,0.7115,13545017.3919,False
2026-02-23,sh.600160,巨化股份,2026-02-28,600160.SH,巨化股份,化工原料,浙江,主板,False,0.702,231556.12,962341.2,0.8577,1.8478,28.4322,5.6299,11230943.697,False
2026-02-23,sz.002493,荣盛石化,2026-02-28,002493.SZ,荣盛石化,化纤,浙江,主板,False,2.1611,609629.53,945349.01,0.6512,2.3511,211.6581,3.5665,15583529.9162,False
2026-02-23,sz.300782,卓胜微,2026-02-28,300782.SZ,卓胜微,半导体,江苏,创业板,False,4.5093,118506.92,923730.974,2.6438,3.5654,,4.2823,4289709.5048,False
2026-02-23,sz.002920,德赛西威,2026-02-28,002920.SZ,德赛西威,汽车配件,广东,主板,False,-0.8315,73496.14,918548.144,1.3249,2.6318,31.0306,5.0558,7403236.0321,False
2026-02-23,sh.601111,中国国航,2026-02-28,601111.SH,中国国航,空运,北京,主板,False,-1.867,1071511.19,902078.571,0.9207,2.8659,541.9124,3.1659,14674122.061,False
2026-02-23,sh.600426,华鲁恒升,2026-02-28,600426.SH,华鲁恒升,农药化肥,山东,主板,False,4.9198,235196.28,885658.49,1.1097,1.6351,25.3918,2.5474,8195500.5153,False
2026-02-23,sh.601816,京沪高铁,2026-02-28,601816.SH,京沪高铁,铁路,北京,主板,False,1.6427,1793821.08,881275.967,0.3666,0.7305,18.5505,1.1956,24218211.2882,False
2026-02-23,sh.601088,中国神华,2026-02-28,601088.SH,中国神华,煤炭开采,北京,主板,False,1.028,207992.22,875782.924,0.1261,0.7766,16.2567,2.117,83964365.3298,False
2026-02-23,sz.002074,国轩高科,2026-02-28,002074.SZ,国轩高科,电气设备,安徽,主板,False,-0.4465,228949.51,866153.47,1.3187,2.1822,20.6615,2.4163,6875491.3172,False
2026-02-23,sh.600660,福耀玻璃,2026-02-28,600660.SH,福耀玻璃,汽车配件,福建,主板,False,-1.8365,142468.61,864997.535,0.7113,1.0041,17.3541,4.7586,15762850.9333,False
2026-02-23,sz.002625,光启技术,2026-02-28,002625.SZ,光启技术,航空,深圳,主板,False,-0.7664,178927.55,856752.784,0.8305,1.1536,143.2188,10.8176,10322630.4468,False
2026-02-23,sh.600905,三峡能源,2026-02-28,600905.SH,三峡能源,新型电力,北京,主板,False,1.4634,2048518.91,847184.209,0.7166,1.5358,22.3078,1.3329,11892462.4591,False
2026-02-23,sz.002027,分众传媒,2026-02-28,002027.SZ,分众传媒,广告包装,上海,主板,False,-0.9804,1168306.72,827816.04,0.809,1.2003,18.8117,7.1398,10210635.2063,False
2026-02-23,sz.002459,晶澳科技,2026-02-28,002459.SZ,晶澳科技,电气设备,河北,主板,False,0.9174,678749.07,824222.975,2.0532,3.9111,,1.7674,4004721.9984,False
2026-02-23,sh.600050,中国联通,2026-02-28,600050.SH,中国联通,电信运营,北京,主板,False,0.8197,1616452.76,791176.53,0.5254,1.2431,16.254,0.9131,15382097.2609,False
2026-02-23,sz.000157,中联重科,2026-02-28,000157.SZ,中联重科,工程机械,湖南,主板,False,-0.1,772837.42,770559.209,1.0931,1.6416,20.0847,1.5266,8639886.7008,False
2026-02-23,sh.688126,沪硅产业,2026-02-28,688126.SH,沪硅产业,半导体,上海,科创板,False,-0.9576,344169.08,747392.561,1.2599,2.1489,,3.5755,7178510.8096,False
2026-02-23,sh.600029,南方航空,2026-02-28,600029.SH,南方航空,空运,广东,主板,False,-3.2938,996070.27,737201.652,0.7391,2.4459,,3.5914,13300757.1304,False
