ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
300759.SZ,1d,20190128,2019-01-28 15:00:00,3.94,4.73,3.94,4.73,472.7,520.744,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190129,2019-01-29 15:00:00,5.2,5.2,5.2,5.2,319.44,387.48,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190130,2019-01-30 15:00:00,5.72,5.72,5.72,5.72,521.31,695.427,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190131,2019-01-31 15:00:00,6.29,6.29,6.29,6.29,1448.64,2125.154,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190201,2019-02-01 15:00:00,6.92,6.92,6.92,6.92,2164.35,3493.26,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190211,2019-02-11 15:00:00,7.61,7.61,7.61,7.61,1293.82,2296.53,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190212,2019-02-12 15:00:00,8.37,8.37,8.37,8.37,1756.69,3430.815,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190213,2019-02-13 15:00:00,9.21,9.21,9.21,9.21,9680.04,20792.725,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190214,2019-02-14 15:00:00,10.13,10.13,10.13,10.13,4975.34,11756.728,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190215,2019-02-15 15:00:00,11.14,11.14,11.14,11.14,4162.89,10819.351,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190218,2019-02-18 15:00:00,12.26,12.26,12.26,12.26,3868.12,11058.955,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190219,2019-02-19 15:00:00,13.49,13.49,13.49,13.49,6078.35,19116.41,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190220,2019-02-20 15:00:00,14.84,14.84,14.84,14.84,4206.32,14553.867,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190221,2019-02-21 15:00:00,16.32,16.32,15.23,16.03,494038.89,1828942.933,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190222,2019-02-22 15:00:00,15.79,16.21,15.55,15.99,289379.78,1072183.729,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190225,2019-02-25 15:00:00,15.72,17.59,15.72,16.94,416280.62,1645491.867,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190226,2019-02-26 15:00:00,16.74,18.43,16.09,16.24,337231.25,1347450.213,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190227,2019-02-27 15:00:00,16.08,17.87,15.91,17.87,272493.06,1069626.313,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190228,2019-02-28 15:00:00,16.72,17.25,16.21,16.64,267740.46,1046236.155,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190301,2019-03-01 15:00:00,17.24,18.17,16.91,17.64,280501.95,1137005.362,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190304,2019-03-04 15:00:00,17.5,19.25,17.32,18.21,293862.56,1245914.01,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190305,2019-03-05 15:00:00,17.86,18.15,17.65,18.0,198922.06,828894.236,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190306,2019-03-06 15:00:00,17.91,18.95,17.9,18.16,245699.29,1052747.133,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190307,2019-03-07 15:00:00,17.83,19.67,17.48,18.95,286629.89,1243638.805,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190308,2019-03-08 15:00:00,18.26,18.35,17.06,17.06,230429.21,958558.071,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190311,2019-03-11 15:00:00,16.77,17.49,16.72,17.44,144204.55,574580.068,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190312,2019-03-12 15:00:00,17.58,18.11,17.15,17.67,150877.86,623777.551,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190313,2019-03-13 15:00:00,17.49,18.22,16.94,16.98,132169.54,544830.428,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190314,2019-03-14 15:00:00,16.7,17.41,15.65,15.98,135795.99,526760.021,qfq,tushare,2026-02-28 19:54:08
300759.SZ,1d,20190315,2019-03-15 15:00:00,16.23,17.58,16.08,17.58,183714.17,728580.778,qfq,tushare,2026-02-28 19:54:08
