ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
688819.SH,1d,20210118,2021-01-18 15:00:00,78.82,78.98,58.7,60.57,680515.81,4400725.023,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210119,2021-01-19 15:00:00,58.06,62.69,56.1,56.23,379135.15,2251757.994,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210120,2021-01-20 15:00:00,56.16,56.23,53.2,53.78,267700.12,1475202.368,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210121,2021-01-21 15:00:00,53.53,56.05,52.52,54.81,261309.58,1439041.268,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210122,2021-01-22 15:00:00,54.17,58.13,53.27,56.46,233268.75,1325111.011,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210125,2021-01-25 15:00:00,56.47,57.62,52.1,52.11,242781.0,1349692.236,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210126,2021-01-26 15:00:00,51.7,52.0,49.06,49.11,162749.02,830683.553,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210127,2021-01-27 15:00:00,49.14,51.2,49.14,50.52,111392.72,570108.3,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210128,2021-01-28 15:00:00,49.65,51.63,49.09,49.28,102561.17,523536.009,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210129,2021-01-29 15:00:00,50.2,53.85,49.36,52.47,177126.87,936102.02,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210201,2021-02-01 15:00:00,52.22,54.77,51.58,53.08,139959.34,757176.458,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210202,2021-02-02 15:00:00,53.04,54.33,51.41,51.43,121964.54,651208.515,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210203,2021-02-03 15:00:00,50.84,52.11,50.15,50.15,90711.55,469274.827,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210204,2021-02-04 15:00:00,49.65,50.63,46.5,47.15,126924.78,618636.555,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210205,2021-02-05 15:00:00,47.19,47.51,44.26,44.3,103944.78,481751.688,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210208,2021-02-08 15:00:00,44.53,45.76,43.86,44.74,64394.53,293981.393,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210209,2021-02-09 15:00:00,44.8,45.84,44.53,45.36,63387.35,292046.082,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210210,2021-02-10 15:00:00,45.7,45.7,43.9,44.06,87165.93,392682.679,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210218,2021-02-18 15:00:00,44.96,47.47,44.45,46.7,82008.95,381250.363,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210219,2021-02-19 15:00:00,46.6,48.35,45.99,47.63,70373.12,337463.878,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210222,2021-02-22 15:00:00,47.63,48.14,45.99,46.04,89864.08,428791.93,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210223,2021-02-23 15:00:00,46.03,46.03,44.73,45.28,57734.95,265075.052,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210224,2021-02-24 15:00:00,45.28,46.0,44.81,45.67,47662.72,219694.45,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210225,2021-02-25 15:00:00,45.81,46.06,44.19,44.37,62470.07,285491.473,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210226,2021-02-26 15:00:00,43.92,43.92,42.86,42.92,64557.06,283866.006,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210301,2021-03-01 15:00:00,43.35,44.52,43.35,44.37,49363.21,221022.648,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210302,2021-03-02 15:00:00,44.73,44.81,43.43,43.67,42894.13,191087.363,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210303,2021-03-03 15:00:00,43.51,46.13,43.5,45.48,61435.61,280737.859,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210304,2021-03-04 15:00:00,45.12,45.62,44.35,44.63,49099.66,223507.433,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210305,2021-03-05 15:00:00,44.43,45.38,44.43,44.94,40191.07,183442.02,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210308,2021-03-08 15:00:00,45.32,45.32,43.84,43.84,46495.23,210123.211,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210309,2021-03-09 15:00:00,44.08,44.1,42.99,43.2,39920.08,176431.762,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210310,2021-03-10 15:00:00,43.82,43.94,43.01,43.24,32746.29,144194.559,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210311,2021-03-11 15:00:00,43.22,43.88,42.66,43.58,42420.96,187096.432,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210312,2021-03-12 15:00:00,43.66,45.29,43.52,44.96,62956.73,286400.002,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210315,2021-03-15 15:00:00,45.13,45.15,43.65,43.86,43681.08,195827.001,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210316,2021-03-16 15:00:00,44.0,44.55,43.53,44.11,32500.55,145117.301,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210317,2021-03-17 15:00:00,44.02,45.18,43.6,44.86,47326.39,213608.136,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210318,2021-03-18 15:00:00,44.91,48.45,44.68,47.78,114030.54,540086.198,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210319,2021-03-19 15:00:00,47.14,50.22,46.87,47.99,113694.88,563717.158,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210322,2021-03-22 15:00:00,48.08,49.85,48.08,48.8,78413.43,391190.396,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210323,2021-03-23 15:00:00,49.16,49.23,47.29,47.59,56538.15,276031.613,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210324,2021-03-24 15:00:00,47.28,47.68,45.94,46.31,49224.47,232395.775,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210325,2021-03-25 15:00:00,45.96,47.38,45.88,46.55,36271.22,171922.748,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210326,2021-03-26 15:00:00,46.77,48.82,46.51,48.65,63282.48,308950.36,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210329,2021-03-29 15:00:00,48.28,49.16,46.21,46.31,77259.86,372748.268,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210330,2021-03-30 15:00:00,46.31,46.79,45.48,46.26,45703.8,214140.05,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210331,2021-03-31 15:00:00,46.21,46.74,45.77,46.02,30196.53,141253.595,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210401,2021-04-01 15:00:00,46.01,46.4,45.55,45.89,34662.41,161466.73,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210402,2021-04-02 15:00:00,45.99,46.48,45.52,46.24,33881.88,158425.963,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210406,2021-04-06 15:00:00,46.21,47.49,46.11,47.22,40832.77,194933.16,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210407,2021-04-07 15:00:00,47.38,47.38,46.48,46.97,31286.75,148530.132,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210408,2021-04-08 15:00:00,47.19,48.34,46.82,47.2,46736.26,226456.633,qfq,tushare,2026-03-01 11:05:23
688819.SH,1d,20210409,2021-04-09 15:00:00,47.39,47.86,45.99,46.11,47235.82,224525.076,qfq,tushare,2026-03-01 11:05:23
