ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
600029.SH,1d,20030725,2003-07-25 15:00:00,3.91,4.03,3.75,3.88,5881001.67,2285586.118,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030728,2003-07-28 15:00:00,3.84,3.97,3.79,3.92,1035902.4,402268.84,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030729,2003-07-29 15:00:00,3.91,3.97,3.89,3.92,506489.4,198670.89,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030730,2003-07-30 15:00:00,3.92,4.11,3.9,4.08,1308370.82,524793.246,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030731,2003-07-31 15:00:00,4.05,4.11,4.03,4.05,761044.39,309954.459,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030801,2003-08-01 15:00:00,4.05,4.05,3.99,4.02,484470.94,194422.61,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030804,2003-08-04 15:00:00,3.99,4.08,3.96,4.03,402180.38,162249.167,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030805,2003-08-05 15:00:00,4.03,4.03,3.98,4.01,249096.56,99593.677,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030806,2003-08-06 15:00:00,4.0,4.01,3.98,3.98,178215.26,71137.671,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030807,2003-08-07 15:00:00,3.98,4.08,3.98,4.0,323133.62,130295.718,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030808,2003-08-08 15:00:00,4.0,4.01,3.9,3.92,532763.4,209684.639,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030811,2003-08-11 15:00:00,3.9,3.94,3.88,3.93,177344.77,69240.154,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030812,2003-08-12 15:00:00,3.93,3.99,3.91,3.96,225670.66,89349.977,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030813,2003-08-13 15:00:00,3.96,3.98,3.91,3.91,163315.89,64327.275,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030814,2003-08-14 15:00:00,3.91,3.96,3.87,3.89,238888.16,93337.246,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030815,2003-08-15 15:00:00,3.88,3.93,3.87,3.88,298843.73,116385.479,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030818,2003-08-18 15:00:00,3.88,3.97,3.87,3.93,397585.66,156457.159,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030819,2003-08-19 15:00:00,3.93,3.99,3.91,3.96,195752.1,77464.285,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030820,2003-08-20 15:00:00,3.95,3.97,3.92,3.95,158711.4,62534.234,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030821,2003-08-21 15:00:00,3.98,4.06,3.96,4.03,630595.66,252678.566,qfq,tushare,2026-02-28 20:13:59
600029.SH,1d,20030822,2003-08-22 15:00:00,4.03,4.06,4.0,4.02,219942.87,88580.163,qfq,tushare,2026-02-28 20:13:59
