ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
601921.SH,1d,20210723,2021-07-23 15:00:00,12.34,14.8,12.34,14.8,23379.95,34515.98,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210726,2021-07-26 15:00:00,16.28,16.28,15.11,16.28,546608.82,881526.166,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210727,2021-07-27 15:00:00,16.1,16.1,14.65,14.65,685087.44,1034789.247,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210728,2021-07-28 15:00:00,13.19,13.49,13.19,13.19,153343.38,202653.605,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210729,2021-07-29 15:00:00,11.95,13.88,11.95,13.45,717912.05,900575.69,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210730,2021-07-30 15:00:00,12.54,12.9,12.11,12.12,424414.37,529790.845,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210802,2021-08-02 15:00:00,11.95,11.96,11.2,11.48,396270.35,452419.217,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210803,2021-08-03 15:00:00,11.36,11.95,11.28,11.58,312467.02,360734.196,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210804,2021-08-04 15:00:00,11.42,11.57,11.29,11.34,252532.36,287372.903,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210805,2021-08-05 15:00:00,11.3,11.32,10.85,10.86,298015.06,329480.48,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210806,2021-08-06 15:00:00,10.8,10.81,10.5,10.54,237045.54,251017.408,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210809,2021-08-09 15:00:00,10.52,10.73,10.35,10.63,142965.36,151777.211,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210810,2021-08-10 15:00:00,10.67,10.76,10.55,10.61,148072.79,157499.355,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210811,2021-08-11 15:00:00,10.59,10.65,10.46,10.54,163394.97,172024.921,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210812,2021-08-12 15:00:00,10.54,10.69,10.5,10.58,162755.0,172290.962,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210813,2021-08-13 15:00:00,10.57,10.59,10.42,10.43,145009.32,152233.209,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210816,2021-08-16 15:00:00,10.41,10.87,10.31,10.79,279329.97,297942.998,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210817,2021-08-17 15:00:00,10.71,10.87,10.63,10.79,197920.64,212480.174,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210818,2021-08-18 15:00:00,10.79,11.19,10.72,11.13,273804.49,302049.529,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210819,2021-08-19 15:00:00,11.16,11.18,10.75,10.75,202769.09,222212.72,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210820,2021-08-20 15:00:00,10.72,10.72,10.37,10.42,163475.8,170763.728,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210823,2021-08-23 15:00:00,10.35,10.5,10.33,10.42,101141.06,105438.085,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210824,2021-08-24 15:00:00,10.41,10.43,10.33,10.37,103766.88,107525.755,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210825,2021-08-25 15:00:00,10.36,10.55,10.33,10.45,103447.42,108300.746,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210826,2021-08-26 15:00:00,10.45,10.45,10.23,10.23,145230.01,149804.452,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210827,2021-08-27 15:00:00,10.19,10.19,10.02,10.04,115883.58,116659.494,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210830,2021-08-30 15:00:00,10.02,10.03,9.66,9.67,160032.35,156548.863,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210831,2021-08-31 15:00:00,9.61,9.8,9.51,9.7,94606.01,91259.512,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210901,2021-09-01 15:00:00,9.7,9.77,9.62,9.76,82267.64,79849.788,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210902,2021-09-02 15:00:00,9.79,9.95,9.73,9.84,87111.02,85788.228,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210903,2021-09-03 15:00:00,9.81,9.87,9.73,9.76,75422.05,73841.376,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210906,2021-09-06 15:00:00,9.76,9.83,9.73,9.82,64474.8,63144.414,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210907,2021-09-07 15:00:00,9.8,9.88,9.8,9.84,62671.65,61657.622,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210908,2021-09-08 15:00:00,9.83,10.49,9.8,10.28,214850.58,218150.606,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210909,2021-09-09 15:00:00,10.2,10.21,10.06,10.08,110181.61,111476.977,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210910,2021-09-10 15:00:00,10.07,10.14,10.01,10.04,66552.81,66957.588,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210913,2021-09-13 15:00:00,10.04,10.1,9.95,10.0,52211.47,52203.595,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210914,2021-09-14 15:00:00,10.02,10.1,9.93,10.04,73194.43,73351.896,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210915,2021-09-15 15:00:00,10.02,10.03,9.94,9.97,52624.58,52437.855,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210916,2021-09-16 15:00:00,9.92,9.98,9.72,9.73,77392.57,76195.622,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210917,2021-09-17 15:00:00,9.74,9.8,9.59,9.67,50027.05,48413.198,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210922,2021-09-22 15:00:00,9.57,9.88,9.54,9.72,43498.36,42370.165,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210923,2021-09-23 15:00:00,9.71,9.82,9.68,9.76,42535.75,41535.809,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210924,2021-09-24 15:00:00,9.77,10.18,9.6,9.86,118103.19,116298.708,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210927,2021-09-27 15:00:00,9.73,9.73,9.55,9.56,76932.07,74050.9,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210928,2021-09-28 15:00:00,9.52,9.66,9.51,9.58,29412.05,28217.369,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210929,2021-09-29 15:00:00,9.54,9.62,9.4,9.4,53990.96,51190.557,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20210930,2021-09-30 15:00:00,9.45,9.49,9.41,9.42,26866.59,25352.63,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211008,2021-10-08 15:00:00,9.5,9.58,9.45,9.53,31581.26,30026.606,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211011,2021-10-11 15:00:00,9.6,9.65,9.52,9.55,30341.16,29027.471,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211012,2021-10-12 15:00:00,9.55,9.69,9.45,9.5,40154.11,38282.788,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211013,2021-10-13 15:00:00,9.49,9.77,9.48,9.75,93059.99,90180.69,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211014,2021-10-14 15:00:00,9.67,10.13,9.65,10.0,145545.06,144954.982,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211015,2021-10-15 15:00:00,9.95,10.14,9.77,9.77,114306.32,113344.049,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211018,2021-10-18 15:00:00,9.6,9.69,9.52,9.59,67023.67,64226.441,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211019,2021-10-19 15:00:00,9.61,9.61,9.53,9.55,43017.88,41127.217,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211020,2021-10-20 15:00:00,9.56,9.58,9.44,9.46,47279.22,44822.285,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211021,2021-10-21 15:00:00,9.45,9.5,9.4,9.42,36098.69,34097.32,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211022,2021-10-22 15:00:00,9.42,9.47,9.4,9.4,30939.0,29169.968,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211025,2021-10-25 15:00:00,9.41,9.43,9.35,9.37,32537.16,30478.315,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211026,2021-10-26 15:00:00,9.35,9.43,9.35,9.36,26778.53,25113.985,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211027,2021-10-27 15:00:00,9.38,9.38,9.0,9.04,57664.03,52815.385,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211028,2021-10-28 15:00:00,9.06,9.09,8.82,8.82,47526.05,42304.913,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211029,2021-10-29 15:00:00,8.83,8.95,8.76,8.89,29327.85,25985.856,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211101,2021-11-01 15:00:00,8.86,8.94,8.81,8.91,25866.08,22966.087,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211102,2021-11-02 15:00:00,8.91,8.92,8.59,8.59,54389.72,47439.78,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211103,2021-11-03 15:00:00,8.6,8.63,8.52,8.6,24844.95,21313.046,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211104,2021-11-04 15:00:00,8.6,8.67,8.59,8.63,24874.32,21464.212,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211105,2021-11-05 15:00:00,8.61,8.85,8.59,8.74,48366.75,42375.644,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211108,2021-11-08 15:00:00,8.74,8.78,8.64,8.69,27725.58,24058.597,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211109,2021-11-09 15:00:00,8.67,8.74,8.66,8.72,23526.67,20469.955,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211110,2021-11-10 15:00:00,8.73,8.89,8.72,8.87,43008.46,37963.164,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211111,2021-11-11 15:00:00,8.82,8.93,8.81,8.91,38000.56,33728.803,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211112,2021-11-12 15:00:00,8.88,8.94,8.86,8.86,30781.61,27337.508,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211115,2021-11-15 15:00:00,8.86,8.98,8.83,8.95,49547.81,44205.375,qfq,tushare,2026-02-28 20:25:24
601921.SH,1d,20211116,2021-11-16 15:00:00,8.95,9.08,8.88,8.88,45269.43,40680.559,qfq,tushare,2026-02-28 20:25:24
