ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
000100.SZ,1d,20040130,2004-01-30 15:00:00,1.83,2.08,1.82,2.02,5030932.73,3679122.8223,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040202,2004-02-02 15:00:00,2.2,2.22,2.07,2.22,2064258.04,1670946.7793,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040203,2004-02-03 15:00:00,2.26,2.32,2.2,2.26,1750075.49,1485213.506,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040204,2004-02-04 15:00:00,2.26,2.34,2.23,2.31,956383.54,823366.6599,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040205,2004-02-05 15:00:00,2.31,2.44,2.28,2.44,1083542.95,963464.1746,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040206,2004-02-06 15:00:00,2.44,2.51,2.37,2.4,1102751.14,1007525.9858,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040209,2004-02-09 15:00:00,2.4,2.44,2.36,2.43,679553.5,613661.9747,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040210,2004-02-10 15:00:00,2.42,2.43,2.34,2.35,862286.95,769492.2283,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040211,2004-02-11 15:00:00,2.35,2.41,2.32,2.4,604105.73,539517.8738,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040212,2004-02-12 15:00:00,2.4,2.41,2.3,2.31,714045.03,629273.9066,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040213,2004-02-13 15:00:00,2.31,2.32,2.25,2.28,487753.1,419935.7165,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040216,2004-02-16 15:00:00,2.28,2.33,2.27,2.32,407515.38,354648.9404,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040217,2004-02-17 15:00:00,2.32,2.36,2.29,2.31,657902.78,575862.598,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040219,2004-02-19 15:00:00,2.37,2.38,2.32,2.33,607146.45,535308.104,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040220,2004-02-20 15:00:00,2.33,2.33,2.23,2.27,661259.87,562986.4394,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040223,2004-02-23 15:00:00,2.27,2.28,2.18,2.19,624109.39,519602.9257,qfq,tushare,2026-02-28 19:55:22
000100.SZ,1d,20040224,2004-02-24 15:00:00,2.19,2.25,2.19,2.25,745537.31,623750.5991,qfq,tushare,2026-02-28 19:55:22
